#{"t_start": 1765149216.908628, "env_id": "highway-fast-v0"}
r,l,t
12.082732,17,4.461412
2.053097,3,4.926018
7.345751,10,6.420993
21.265121,29,10.754768
10.915424,13,12.770786
19.694788,26,18.46285
9.979779,12,20.343409
3.299428,5,21.120822
16.246129,21,24.361133
3.585649,6,25.288098
3.745595,5,26.067224
6.165737,9,27.502215
5.119362,7,29.075847
4.001718,6,30.955584
7.478222,9,32.768562
15.328661,20,35.738687
4.165739,6,36.652509
5.582368,8,37.870331
22.777978,30,42.759816
4.0,6,44.34604
3.579507,5,45.621304
7.714526,10,47.372052
1.865421,3,47.881084
10.366114,13,49.830181
2.812696,4,50.443216
1.900371,3,50.921226
6.911745,9,52.291955
9.435994,14,54.297151
2.846334,4,54.863018
18.510725,23,59.998679
9.347554,13,62.112347
6.58085,9,63.534237
6.845664,9,64.939013
5.900006,9,66.31674
5.98517,8,67.554289
5.544872,7,68.643996
5.614579,8,69.867851
10.39822,15,73.722662
23.761654,29,78.220317
16.931214,24,81.876354
8.145974,10,83.476484
3.046452,4,84.167554
3.719247,6,85.893717
5.612019,7,87.781046
22.564774,30,92.683184
2.399377,4,93.320578
10.816856,15,95.78362
1.699378,3,96.224966
7.63289,10,97.796699
5.531825,8,99.484931
6.481288,8,101.556793
9.718232,14,104.135871
4.05119,5,104.897014
5.26422,7,105.950854
8.8442,11,107.539395
9.385994,14,109.716472
7.315699,11,111.39345
5.101459,8,112.732741
5.746219,8,114.85559
8.877905,10,117.116738
2.697066,4,117.743439
7.879,10,119.274126
7.264275,11,120.966924
18.783473,25,124.761138
2.782402,4,125.372304
5.878719,8,126.719483
4.299331,6,128.353636
1.015775,2,128.902261
7.745352,10,131.174121
3.046452,4,131.784297
9.280547,13,133.742027
16.686887,25,137.500594
11.114278,15,139.831189
3.719764,5,140.634149
4.3661,7,142.565734
22.665572,30,148.152395
10.431158,14,150.280645
9.19649,13,152.326861
7.215424,9,153.768342
7.180973,10,155.790288
9.519354,13,159.058464
15.565907,20,162.095783
22.909744,30,166.618765
8.346756,10,168.148907
5.099332,7,169.605914
2.079507,3,170.407815
2.897383,4,171.471183
1.632132,3,172.260561
12.647609,18,175.224233
4.146339,6,176.154263
9.917814,12,177.990318
3.085972,4,178.573657
3.879825,5,179.353333
3.414487,5,217.168508
22.132182,30,221.6254
19.283486,25,225.480331
22.218002,30,231.846438
7.616079,10,233.390866
2.432711,4,234.001458
5.365508,8,235.294702
7.23279,10,236.842076
10.564119,14,238.97145
1.879667,3,239.436574
4.799426,7,241.270594
7.90111,11,243.947759
8.601197,13,246.049257
4.013118,5,246.826133
4.664005,6,247.709362
8.862851,13,249.730453
2.013001,3,250.218176
9.562723,12,252.037252
2.712378,4,252.6368
4.511799,6,253.584961
18.110616,24,259.046817
6.064632,9,260.510122
4.596872,6,261.4487
3.612536,5,262.243598
4.785914,7,263.291547
10.497261,14,265.497052
11.100532,16,268.184326
2.714573,4,269.246541
7.401448,10,271.836662
16.046165,21,275.032622
4.246381,6,275.973524
3.33209,5,276.736329
2.765378,4,277.320397
1.846796,3,277.783558
6.800836,9,279.136818
5.332145,8,280.332283
2.878906,4,280.966973
15.885236,19,285.455624
7.40235,10,287.100527
7.464355,10,288.560929
2.565423,4,289.176168
3.233333,5,289.928391
1.732711,3,290.40009
2.56573,4,291.000308
5.765682,7,292.151027
7.15059,11,293.817972
22.415731,30,300.081522
13.752455,19,303.041521
4.967011,7,304.131968
3.966119,6,305.041287
3.712841,5,305.846383
9.177504,12,307.713383
8.6,11,309.441686
22.529487,30,315.81102
13.946988,20,318.822383
9.098482,13,320.750842
19.031263,26,325.463747
3.896841,6,327.180837
15.34561,22,330.89203
11.984536,16,333.40896
20.664964,28,337.796135
7.486842,11,340.767494
8.219284,11,343.038365
4.466003,6,343.949941
9.132713,14,346.060266
5.93083,8,347.312699
1.732711,3,347.76379
18.185613,26,351.736403
3.212646,4,352.671787
5.930833,8,354.706862
2.432044,4,355.791122
2.812696,4,356.460215
6.146795,8,357.686575
4.732349,7,358.777233
13.977969,17,361.341887
1.698799,3,361.808397
3.182482,5,362.609227
10.916618,13,364.549946
11.930554,17,367.945585
6.6787,8,369.988683
3.11983,5,370.780082
4.002272,6,371.709239
8.230938,11,373.405647
6.966323,10,374.880191
11.545444,16,377.231136
4.112885,6,378.165412
11.767458,17,381.267172
3.515152,5,382.600352
12.64495,16,385.75235
5.414229,7,386.822845
13.999375,19,389.739142
22.91783,30,394.729286
1.766044,3,395.565797
19.502621,27,436.364796
2.799696,4,437.356363
23.393571,30,443.287297
4.320215,7,444.334811
4.979551,7,445.374581
4.646452,6,446.307793
21.734729,30,450.927274
21.516681,30,457.037322
7.566408,11,458.66771
3.215456,5,459.389235
12.065469,17,461.881813
20.985058,30,467.620257
22.551698,30,472.490588
5.579462,7,473.533233
9.03271,13,475.451532
6.802145,9,476.760289
18.365465,25,481.929212
6.597423,9,483.54351
7.616327,11,485.194972
7.080617,9,486.547184
6.351036,8,487.799131
9.869329,14,489.874375
22.551734,30,495.815778
16.151962,22,499.609525
3.266044,5,500.349708
15.846074,20,503.450329
7.417682,10,505.011792
13.649367,18,508.779479
1.766045,3,509.530269
5.166159,7,511.091774
21.318126,30,515.625029
13.418887,19,518.52775
12.286078,17,521.355498
1.818307,3,522.196015
21.983066,30,527.786119
1.898799,3,528.261038
4.746492,6,529.215262
14.115512,20,532.300062
9.764393,14,534.401659
22.485619,30,540.733434
13.565752,18,543.44802
14.381545,20,546.591113
14.965819,20,550.543457
15.385384,22,554.864677
4.432355,6,555.72174
22.846048,30,560.342408
17.130671,21,564.465368
5.612233,7,566.448707
17.377759,22,569.953919
2.465423,4,570.583583
14.802349,21,573.783546
12.717464,19,576.685179
19.70072,26,582.576934
2.781819,4,583.235736
4.065524,6,584.163403
1.599377,3,584.612696
16.165563,22,587.934987
12.38596,18,591.05838
18.812185,26,596.598354
2.748486,4,597.211236
11.051071,15,599.531315
21.03504,28,603.823835
21.150858,30,610.18036
14.75004,20,651.061804
7.598806,11,652.879677
15.769328,22,656.186398
14.965383,20,659.062338
15.251048,20,662.666371
21.731793,30,668.368946
5.569329,8,669.539336
7.986265,12,671.321167
21.684191,30,676.082774
6.985994,11,679.038638
4.717604,7,680.34063
23.514009,30,684.851734
9.033682,13,686.791269
21.51871,30,692.66975
9.715258,11,694.759148
9.814606,13,696.81783
21.48658,30,701.382191
6.301455,9,702.756156
17.200351,26,708.458445
2.019667,3,708.90137
1.931021,3,709.401703
4.253158,6,710.333662
11.885693,16,712.746473
5.080129,7,713.801073
21.55351,30,718.813966
4.35324,7,720.719776
4.98432,7,722.179324
15.912172,22,725.484979
22.48599,30,729.968621
5.779869,8,731.192911
2.013463,3,731.693033
21.520221,30,737.85731
21.986848,30,742.567102
11.145985,14,744.73431
21.286252,30,751.105106
21.719322,30,755.727912
1.632711,3,756.201716
5.999451,9,757.528051
22.584463,30,763.71945
6.230175,9,765.047944
9.349069,13,766.987401
2.648486,4,767.613851
3.780129,5,768.389843
21.286579,30,772.899798
21.819869,30,779.019365
21.81929,30,783.431518
22.086886,30,788.112453
4.952581,7,789.92633
4.781594,7,791.668055
9.502662,14,793.779625
11.020215,15,795.939418
21.765473,30,800.363224
7.35293,11,802.314433
24.51628,30,808.190308
2.013001,3,808.65727
4.334167,6,809.593959
6.985285,10,811.1536
22.51423,30,815.93619
3.766299,5,817.265444
13.68537,20,821.413973
21.753241,30,863.457549
21.153244,30,868.021044
22.101731,30,872.768191
22.852045,30,878.915086
23.118707,30,883.506023
19.381872,27,888.479259
5.520215,8,890.812785
21.479217,30,895.40955
21.186844,30,899.964093
22.120176,30,906.180682
20.617618,29,910.505675
21.886264,30,915.467932
22.519023,30,921.359696
21.252353,30,925.974914
21.452637,30,931.825349
21.652348,30,936.868881
17.216081,24,940.504323
22.352385,30,946.563979
7.81264,9,947.995956
