#{"t_start": 1765149216.8681433, "env_id": "highway-fast-v0"}
r,l,t
6.046446,7,2.19676
1.118234,2,2.728496
6.979308,9,4.621545
18.696974,26,8.494944
9.013864,12,10.299839
8.619779,10,11.839158
1.698799,3,12.310913
5.766348,8,13.542981
4.779825,6,14.803662
5.064177,7,16.634286
7.712192,9,18.626747
3.199377,5,19.402703
6.612348,9,20.828442
4.369053,7,21.91379
17.465651,21,25.133177
3.745508,5,25.909543
23.553044,30,32.448998
22.284499,30,36.958746
5.34529,7,38.035244
15.145645,22,41.373912
2.180129,3,41.816012
24.043285,30,48.193178
12.331774,17,50.752303
3.117903,5,51.539069
13.279312,15,53.727974
11.232769,16,56.160715
15.298769,22,61.170362
4.31432,6,62.107026
6.618932,8,63.33763
2.05113,3,63.8671
3.183601,5,64.598429
6.619251,10,66.177067
6.43223,8,67.41584
1.848486,3,67.882475
9.752052,15,70.294774
3.419023,6,71.916805
9.88015,12,74.652406
17.685399,25,78.380533
2.952639,4,78.991505
2.433333,4,79.592097
11.365779,16,82.054975
6.764591,10,83.653439
4.12017,6,84.997002
1.946334,3,85.829676
7.712586,10,88.505845
3.479045,5,89.294275
10.513159,15,91.599371
1.980129,3,92.042467
1.313463,2,92.359106
8.33505,11,94.143891
17.048709,22,97.637621
17.314283,24,103.058567
1.913001,3,103.51464
22.584717,30,108.02933
2.912378,4,108.634457
4.71983,7,109.711351
5.018905,7,110.777466
3.368979,5,111.560839
4.546486,6,112.445508
6.145407,8,114.559244
6.77982,8,116.648107
11.796628,15,118.976432
22.378579,30,123.549083
12.678222,14,125.678941
2.5,4,126.294638
7.116074,9,128.608746
6.115548,9,130.870973
8.066404,12,132.684592
7.10114,10,134.183789
10.679308,13,136.177914
18.095961,24,139.825834
5.702617,9,141.72342
9.232131,13,145.110713
3.266044,5,145.900498
7.046123,9,147.238559
2.146029,3,147.699329
10.630273,14,149.792668
10.846446,13,151.885974
6.566667,9,153.262501
10.976755,15,156.29806
5.346491,7,158.144285
11.232498,15,160.716855
3.079313,4,161.339265
14.535995,20,164.372059
5.764889,8,165.567207
7.179819,9,166.92491
22.086534,30,173.294454
9.829736,11,174.900951
10.510858,12,176.758249
1.715775,3,177.234903
7.045869,9,178.568994
5.913118,7,179.672852
6.078886,8,217.910798
20.986619,30,222.392456
19.3677,27,227.373451
14.315192,18,231.046001
14.101424,21,234.329746
6.015778,9,235.750128
11.377801,15,238.066892
22.160394,29,244.291886
10.478578,12,246.20455
9.910955,13,248.193193
