#{"t_start": 1765150964.5907037, "env_id": "highway-fast-v0"}
r,l,t
6.046446,7,1.28456
1.118234,2,1.615539
6.979308,9,2.999303
18.696974,26,6.998093
9.013864,12,8.943914
8.619779,10,11.463268
1.698799,3,12.381313
5.766348,8,14.406878
4.779825,6,15.666377
5.064177,7,17.046944
7.712192,9,18.529645
3.199377,5,19.424165
6.612348,9,20.904351
4.369053,7,22.060618
17.465651,21,26.383179
3.745508,5,28.063094
23.553044,30,33.436425
22.284499,30,38.187215
5.34529,7,40.121558
15.145645,22,44.475904
2.180129,3,44.933649
24.043285,30,49.522326
12.331774,17,52.106087
3.117903,5,53.270645
13.279312,15,56.856294
11.232769,16,59.257814
15.298769,22,62.536166
4.31432,6,63.460026
6.618932,8,64.720668
2.05113,3,65.21407
3.183601,5,65.980658
6.619251,10,68.312677
6.43223,8,70.509146
1.848486,3,71.020897
9.752052,15,73.32861
3.419023,6,74.258327
9.88015,12,76.042499
17.685399,25,79.795158
2.952639,4,80.425462
2.433333,4,81.400542
11.365779,16,85.438758
6.764591,10,86.959496
4.12017,6,87.893973
1.946334,3,88.389381
7.712586,10,89.982216
3.479045,5,90.761361
10.513159,15,92.979328
1.980129,3,93.419842
1.313463,2,93.728332
8.33505,11,95.955876
17.048709,22,100.670341
17.314283,24,104.504573
1.913001,3,104.950426
22.584717,30,109.77649
2.912378,4,110.79419
4.71983,7,112.640548
5.018905,7,113.886109
3.368979,5,114.673281
4.546486,6,115.583218
6.145407,8,116.814462
6.77982,8,118.087731
11.796628,15,120.406659
22.378579,30,126.482161
12.678222,14,128.901664
2.5,4,129.506008
7.116074,9,130.95556
6.115548,9,132.445745
8.066404,12,134.309526
7.10114,10,135.934765
10.679308,13,138.776905
18.095961,24,143.488552
5.702617,9,144.877307
9.232131,13,146.879879
3.266044,5,147.674148
7.046123,9,149.175009
2.146029,3,149.703782
10.630273,14,152.528785
10.846446,13,155.677197
6.566667,9,157.233049
10.976755,15,159.623245
5.346491,7,160.76025
11.232498,15,163.053457
3.079313,4,163.668057
14.535995,20,168.104829
5.764889,8,169.983909
7.179819,9,172.12304
22.086534,30,178.161204
9.829736,11,181.821804
10.510858,12,185.777277
1.715775,3,186.370422
7.045869,9,188.093882
5.913118,7,189.538274
6.078886,8,214.425781
21.086613,30,219.624721
22.118594,30,225.904081
6.886264,10,228.603413
23.282264,30,233.544305
2.352251,4,234.420841
13.10886,17,237.291189
3.298177,5,238.044073
6.852361,10,240.007266
7.346751,9,242.513265
2.383602,4,243.554282
1.666045,3,244.03809
5.612054,7,245.210001
1.815153,3,245.694284
6.181827,9,247.283456
6.235366,9,248.951168
23.231138,30,255.058292
17.846796,24,261.315886
2.752263,4,262.160605
12.319282,17,265.537992
8.668093,12,267.485342
