#{"t_start": 1764558709.9192517, "env_id": "MyCustomEnv-v0"}
r,l,t
7.158022,9,2.20173
1.154253,2,3.015793
1.025611,2,3.818991
7.887524,10,7.064256
6.893193,9,9.264713
17.728832,20,14.016663
2.8639,4,14.95465
3.819017,5,16.296226
9.322818,11,20.419613
2.085137,3,21.164993
3.411206,5,22.593946
4.482797,6,24.360932
2.834159,4,25.361181
1.702637,3,26.073143
8.452918,10,28.409678
2.802972,4,29.38517
6.084876,8,32.279929
3.767902,5,34.076002
16.805998,19,38.513527
8.086229,10,40.939647
2.72876,4,41.875104
6.950549,9,44.187033
4.408662,6,46.626742
2.651316,4,47.941186
12.749575,16,51.66506
5.304814,7,53.35292
16.279414,20,58.53507
4.762713,6,60.990669
13.196979,15,64.740791
8.957498,11,67.356747
3.006803,4,68.320896
9.801959,12,71.236812
4.52769,6,73.509429
4.551216,6,75.720665
7.112506,9,77.790345
6.792702,8,79.63032
4.714509,6,81.094656
1.880641,3,81.882831
9.979794,13,85.032407
11.106729,14,89.982226
1.904921,3,90.725375
4.047121,5,91.929826
3.687007,5,93.111713
7.346704,9,95.266787
2.666774,4,96.264758
11.611476,14,99.973541
18.07307,20,106.252719
6.927442,8,108.157031
8.544988,10,110.599558
10.674585,14,114.817378
3.483475,5,116.84296
2.111371,3,117.591763
6.047099,8,119.454587
6.296267,8,121.376131
2.476952,4,122.376689
9.027302,12,125.252642
5.728141,7,126.905317
