#{"t_start": 1764558709.8762677, "env_id": "MyCustomEnv-v0"}
r,l,t
14.029042,17,5.131262
9.962536,12,8.374816
14.768471,16,12.245969
16.804391,20,17.647177
5.658816,7,20.273397
2.00117,3,21.020462
4.141109,6,22.704485
5.28315,7,24.742681
2.598832,4,25.702764
3.349928,5,26.873439
2.449381,4,27.819643
5.801426,7,29.498652
9.662616,11,33.67723
2.505714,4,34.63684
9.087635,12,37.493713
14.40736,17,41.521778
10.375439,13,45.246508
5.618284,7,47.789238
10.662218,13,50.836429
3.448071,5,51.998656
4.683561,6,53.463419
6.696211,8,55.342913
2.851045,4,56.302406
1.625065,3,57.019225
2.993277,4,58.26892
8.896561,11,62.222996
2.741846,4,63.178909
4.517391,6,64.589485
5.564201,7,66.238734
10.684565,13,69.393234
4.696557,6,70.841729
4.820061,6,72.819373
3.674753,5,74.926422
9.130658,11,77.660745
18.463568,20,82.524045
5.859688,7,84.165993
6.595265,8,86.61443
5.149234,7,89.351319
1.862206,3,90.094743
1.846803,3,90.83273
18.308427,20,95.602278
16.466052,20,101.379431
3.66936,5,103.329971
17.030501,20,108.266706
18.094515,20,113.308918
7.832549,10,117.217102
4.913406,7,118.834766
2.388152,4,119.780844
8.40795,11,122.515481
16.172357,18,126.781689
5.468922,7,129.534742
