#{"t_start": 1764558709.89101, "env_id": "MyCustomEnv-v0"}
r,l,t
4.734481,6,1.310948
11.655317,14,6.279331
16.202348,20,11.075433
8.071175,11,13.665096
6.234691,8,15.588212
2.661176,4,16.939521
1.159528,2,17.731971
2.640882,4,19.35638
8.50356,11,22.481403
2.611249,4,23.816863
3.906242,5,25.044527
9.472287,12,27.874302
1.725247,3,28.565773
12.358799,16,33.98581
2.003327,3,34.682307
9.434706,12,37.550837
5.569402,7,39.119296
7.78588,10,41.574474
7.790355,10,44.006387
3.771685,5,46.110234
5.440864,7,48.311101
7.980164,9,50.408497
7.619729,9,52.550987
14.683796,17,56.588382
1.866142,3,57.309404
1.039934,2,57.952034
10.19562,12,62.272648
12.257831,16,66.046591
11.197529,15,69.700401
18.750098,20,76.090497
7.107509,9,78.151394
11.411798,15,81.782706
11.019824,14,85.185651
10.599476,13,89.867129
10.378181,13,93.001558
3.527135,5,94.23352
10.513968,12,97.150682
3.834276,5,98.335742
5.584477,7,100.667075
18.89619,20,106.665952
6.413483,8,108.563866
5.440369,7,110.217016
4.398231,6,111.731499
16.585664,20,118.17257
16.717775,20,123.035345
1.038087,2,123.491344
4.575755,6,124.920843
