#{"t_start": 1764558709.9055638, "env_id": "MyCustomEnv-v0"}
r,l,t
7.971649,11,2.935527
3.829373,5,4.897135
9.678723,12,8.217599
2.676512,4,9.215106
9.014386,11,11.844069
9.372998,12,14.676825
5.292469,7,16.620827
2.568544,4,18.211879
7.156747,9,21.114045
5.065035,7,23.212872
9.751783,12,26.266657
3.773004,5,27.417865
7.335061,9,29.599857
7.007638,8,32.588601
5.798443,7,34.732817
2.577172,4,35.647498
5.482207,7,37.334948
17.298331,20,42.059597
7.826593,10,44.993614
3.660617,5,46.952215
4.534625,6,48.587616
3.526262,5,49.736756
12.203545,15,53.302297
6.391281,8,55.189884
7.264577,9,57.358938
9.162281,11,61.629176
11.097686,14,64.93221
6.614976,8,66.820013
9.316301,12,69.753712
14.024491,17,75.440853
3.464553,5,76.602137
5.789636,8,78.435525
13.899486,16,82.360545
3.527604,5,83.536932
11.941792,15,88.440284
8.906297,11,91.416177
16.159919,20,96.207983
1.813557,3,96.947905
11.272592,14,101.152086
8.914939,11,104.704701
18.031188,20,109.53639
9.984656,13,112.803673
3.941773,5,114.714384
3.664303,5,116.750595
1.817181,3,117.544661
3.029308,4,118.449293
0.976155,2,118.925009
5.749424,7,120.607429
9.845875,13,123.789239
1.63651,3,124.470089
3.804993,5,125.707195
9.847257,12,129.731434
