#{"t_start": 1765096728.7155464, "env_id": "highway-fast-v0"}
r,l,t
4.351754,6,0.201505
1.913001,3,0.262092
1.781819,3,0.329525
23.880389,30,0.999471
6.230099,8,1.231379
3.579825,5,1.363382
25.996258,30,2.040947
23.510046,28,2.720987
22.177554,28,3.26937
1.953097,3,3.327779
4.046452,5,3.475274
2.879507,4,3.592774
23.962619,30,4.333069
16.876636,24,4.995782
2.764354,4,5.110761
23.495868,30,5.859676
22.719026,30,6.663492
16.867003,21,7.186758
1.019667,2,7.23816
11.602657,17,7.613576
18.095918,24,8.198309
14.7426,18,8.627718
4.544819,6,8.811578
17.15125,20,9.65889
1.180129,2,9.75456
1.980129,3,9.86709
3.067011,5,10.044355
2.946021,4,10.200168
3.432711,5,10.375055
3.615775,5,10.574488
4.712642,6,10.854118
22.063391,30,11.918826
13.694346,18,12.575875
4.46309,6,12.87134
1.213001,2,12.946826
7.412218,10,13.333707
7.412959,9,13.644564
7.977561,9,13.871976
23.710007,30,14.561404
5.465478,8,14.718148
9.828532,12,14.966961
3.845671,5,15.075724
1.652314,3,15.142295
20.350817,25,15.88132
2.013463,3,15.958992
1.067404,2,16.023397
22.82997,30,16.846255
4.547813,6,17.018385
5.082979,7,17.203817
4.0,6,17.366362
10.066159,14,17.742826
21.285601,30,18.578619
23.965681,30,19.307384
5.865789,9,19.550637
4.879309,6,19.743647
1.848486,3,19.839494
23.747798,30,20.489403
12.976866,16,20.94077
1.766667,3,21.013491
13.964132,19,21.399672
4.066044,6,21.521523
7.150471,9,21.772711
25.977691,30,22.452324
4.952986,7,22.601061
2.598757,4,22.69984
1.731021,3,22.813581
10.745501,12,23.091488
27.180881,30,24.107215
5.178841,7,24.416353
17.862346,24,25.434593
4.866044,7,25.753183
16.167461,21,26.593954
17.813778,22,27.473516
3.631021,5,27.649486
5.233034,7,27.887754
15.311214,19,28.420997
5.997727,9,28.715322
24.633544,30,29.446064
24.496184,30,30.205192
16.046281,19,30.698658
24.817697,30,31.503395
9.379307,11,31.747921
2.599063,4,31.880848
1.8,3,31.964078
2.913158,4,32.060321
3.515153,5,32.184066
21.914491,30,32.907123
2.663732,4,33.028342
26.94721,30,33.800497
5.482749,8,34.006386
1.979667,3,34.078663
5.779307,7,34.250433
23.552038,30,35.023093
3.046452,4,35.137329
3.665525,5,35.27371
2.549108,4,35.374263
6.46282,9,35.619216
11.566759,16,35.98692
12.044042,15,36.391878
4.099425,6,36.589342
10.777149,14,36.876419
8.432989,11,37.151055
8.844498,11,37.434822
1.015775,2,37.490318
18.311145,23,38.180901
22.886613,30,39.460607
4.332089,6,39.716231
2.750944,4,39.90764
4.648429,6,40.0907
5.468471,7,40.336853
5.846023,7,40.635914
19.277308,24,41.581743
3.745532,5,41.818913
20.064852,25,42.705353
25.130088,30,43.5381
7.099699,10,43.807145
22.130184,30,44.502527
1.953097,3,44.572674
3.449108,5,44.682595
23.015894,30,45.418192
11.715462,15,45.837469
12.910857,17,46.306129
21.485009,30,47.00636
7.912811,11,47.262844
21.533247,30,48.042945
16.445077,22,48.644515
22.117744,30,49.424036
23.148805,30,50.080051
20.079196,25,50.687459
25.107972,30,51.34528
8.62918,12,51.651101
11.914602,15,52.03947
23.914576,30,52.983119
13.180693,18,53.586068
24.08354,30,54.863838
27.158853,30,56.106548
25.928801,30,57.07409
3.279313,4,57.186601
6.91163,9,57.38449
5.644788,7,57.551333
2.800013,4,57.659654
23.75262,30,64.942485
17.097478,21,65.455267
6.46419,9,65.670958
24.713108,30,66.392647
15.309574,19,66.953788
6.344779,8,67.25599
21.952944,30,68.406311
13.762462,19,69.34809
26.032225,30,70.464045
13.232061,19,71.169488
3.416751,5,71.294966
22.831805,30,71.94174
20.816101,30,72.59116
13.611291,17,73.00351
20.175545,26,73.611453
1.846796,3,73.675938
22.034531,30,74.349744
20.344613,26,75.034905
11.777466,14,75.435083
22.583597,30,76.10726
22.731687,30,76.878138
7.179156,9,77.103117
24.050091,30,77.876972
23.185058,30,78.672252
21.278858,28,79.440476
3.46606,5,79.560494
3.301689,5,79.69715
22.384716,30,80.501007
24.827812,30,81.385736
11.815204,16,82.03371
6.178079,8,82.337205
