#{"t_start": 1765096728.673764, "env_id": "highway-fast-v0"}
r,l,t
20.492676,26,0.69486
22.18276,30,1.416713
1.915775,3,1.495138
11.651634,14,1.818953
11.64351,14,2.117735
6.262965,8,2.304265
4.981253,7,2.48236
21.549421,30,3.098139
2.013001,3,3.177651
22.850368,30,3.89986
4.77978,6,4.037704
6.199492,8,4.251117
7.913301,11,4.539717
18.280804,24,5.214881
4.430094,6,5.383724
13.896565,18,5.80998
4.700005,7,5.9933
23.181696,30,6.773732
3.465465,5,6.919316
23.49514,30,7.615633
21.765739,30,8.34251
14.011885,18,8.786589
4.380175,6,9.084899
27.607686,30,10.262141
9.510786,12,10.746984
21.614543,30,11.855694
22.032235,30,13.015134
11.044469,14,13.558286
5.149595,7,13.749763
22.041427,28,14.414506
20.182442,29,15.02311
10.600525,15,15.398271
6.382091,8,15.631488
24.982648,30,16.484264
4.246796,6,16.671046
2.680129,4,16.76895
7.744573,9,17.01924
2.432131,4,17.12174
11.411576,14,17.496427
11.179158,15,17.895467
13.097496,17,18.324428
2.684973,4,18.453579
25.885158,30,19.232553
3.897343,5,19.371745
18.045221,24,20.041091
25.028785,30,20.694812
22.384568,30,21.397725
25.381591,30,22.116433
4.419907,7,22.278812
4.099069,6,22.420975
24.079222,30,23.146603
18.476967,25,23.974502
10.478105,13,24.528287
3.046796,4,24.687346
15.644014,20,25.552366
21.15141,30,26.746835
2.952012,4,26.915334
3.465465,5,27.129372
6.796379,9,27.494746
18.629338,24,28.241919
13.901081,19,28.819747
2.718223,4,28.923054
6.41433,8,29.106058
10.746842,15,29.477328
12.834749,17,29.89262
21.898188,30,30.662721
22.829185,30,31.487871
10.798713,15,31.849288
10.61083,13,32.183424
1.931021,3,32.264595
6.517208,8,32.475877
22.349057,30,33.207514
10.497069,14,33.61157
20.884281,26,34.232511
22.479561,30,34.986681
5.446446,7,35.195858
23.080495,30,35.924114
4.032711,6,36.083851
23.043853,30,36.85335
2.896921,4,36.958278
7.712168,9,37.179749
25.349969,30,37.963845
4.949458,7,38.254012
2.317558,4,38.473531
14.997624,20,39.307056
23.930282,30,40.437589
21.119327,30,41.645664
14.197866,18,42.484329
6.928849,9,42.690457
3.431511,5,42.806892
9.878849,11,43.110622
15.18446,19,43.670888
17.544934,23,44.233034
27.264556,30,44.86816
3.913158,5,45.003685
18.309299,23,45.609739
3.786842,6,45.764335
1.649689,3,45.86293
3.481819,5,45.989605
4.546334,6,46.165659
16.211707,21,46.674279
25.181252,30,47.375853
17.451812,21,47.921821
23.976997,30,48.760109
8.780986,12,49.075137
6.612496,8,49.290597
24.452829,30,49.960052
8.412178,10,50.182496
10.431671,14,50.499281
22.151034,30,51.232008
9.532191,14,51.528843
5.968316,8,51.742352
4.365066,6,51.885921
24.913508,30,52.756452
24.615242,30,53.812165
7.544596,9,54.231795
5.812019,7,54.511793
2.880129,4,54.697014
6.612154,8,55.031497
8.41568,11,55.461051
24.983238,30,56.683246
21.34173,27,57.355012
3.712174,5,57.488126
5.112174,7,57.671641
9.311552,12,57.959764
2.153097,3,58.051239
4.67874,6,64.723848
4.879309,6,64.875526
9.931425,12,65.184264
1.980129,3,65.276589
7.163301,10,65.4807
4.384185,6,65.644794
21.867431,30,66.346454
23.99625,30,67.2755
12.144286,15,67.864446
3.466681,5,68.038989
4.663539,6,68.290609
17.444285,22,69.307862
14.316079,17,69.960082
21.619023,30,71.12303
7.611911,9,71.356323
7.649815,10,71.543335
17.518073,23,72.060503
10.413078,14,72.373032
10.312235,12,72.623232
22.783169,30,73.338975
21.18353,30,74.02509
23.425498,30,74.731611
25.211298,30,75.561885
23.745965,30,76.218096
13.478383,17,76.649339
22.650269,30,77.433204
12.863248,16,77.852307
22.513199,30,78.61524
21.917701,30,79.463378
26.898235,30,80.229941
4.564005,6,80.407165
18.963049,26,81.0668
1.913001,3,81.218528
23.633209,30,82.419383
14.411895,19,83.165613
4.746173,6,83.413783
4.198175,6,83.640186
24.546575,30,84.880699
22.516057,30,85.854661
9.81874,12,86.201573
1.279667,2,86.255998
6.885598,10,86.507767
21.71836,30,87.224395
12.501742,17,87.704075
14.879196,19,88.186292
3.448486,5,88.303417
23.629028,30,89.098465
2.013463,3,89.164094
22.094673,30,89.76543
4.679507,6,89.953484
7.545416,10,90.225816
5.013113,6,90.387689
23.810446,30,91.05284
23.975717,30,91.767878
4.2657,6,91.954079
25.249385,30,92.70695
22.416284,30,93.36746
24.273105,30,94.12066
23.39792,30,94.797251
22.215972,30,95.583889
21.11328,27,96.52937
23.344468,30,97.689766
15.115153,20,98.461715
8.145975,10,99.015313
2.780129,4,99.273532
1.118234,2,99.371857
22.129379,30,100.419792
4.299073,6,100.580872
4.268471,6,100.733899
2.218361,4,100.831415
1.882442,3,100.897962
22.850542,30,101.666369
15.913158,21,102.121414
13.811876,18,102.611341
24.344631,30,103.36277
12.14409,16,103.72478
3.902312,6,103.88141
22.61561,30,104.610775
5.961603,8,104.798029
23.310503,30,105.500301
6.413112,8,105.682338
22.978959,30,106.442255
9.816452,13,106.726075
3.466322,5,106.874348
