#{"t_start": 1765095621.5796108, "env_id": "highway-fast-v0"}
r,l,t
4.850269,7,10.154957
2.812841,4,10.239025
4.632766,7,10.433744
23.328928,30,11.458673
24.676818,30,12.507669
5.947314,8,12.722097
3.533333,5,12.817387
6.512839,9,12.998059
24.429995,30,13.732002
20.728534,28,14.31453
18.611555,23,14.896831
23.59879,30,15.714344
5.132089,7,15.862554
19.709742,26,16.773428
27.244252,30,17.967777
4.663539,6,18.251361
1.980129,3,18.357262
6.248847,9,18.666322
15.726508,19,19.546396
23.863061,30,20.508752
6.79936,9,20.70766
3.480129,5,20.823332
6.113469,8,21.043537
2.651712,4,21.149872
7.046446,8,21.355167
8.645351,10,21.587987
3.799153,6,21.72734
21.452591,30,22.525449
4.131466,6,22.708508
23.314348,30,23.501665
24.047366,30,24.22655
2.450269,4,24.305516
21.71902,30,24.959713
3.465465,5,25.092963
4.949108,7,25.301844
25.513813,30,26.081602
1.118234,2,26.139883
22.56742,30,26.905178
24.028228,30,27.632287
8.616535,12,27.906818
22.419017,30,28.663505
22.68534,30,29.284437
23.77729,30,29.924438
12.899177,15,30.372184
8.398859,12,30.982633
21.485362,30,32.146711
3.853164,6,32.381274
12.143959,14,33.025631
15.745601,19,33.812896
6.047967,8,34.193394
24.28192,30,34.912914
10.749065,15,35.234108
10.515371,13,35.530254
4.332089,6,35.650809
8.612656,11,35.944151
1.980129,3,36.02879
14.462119,19,36.547276
1.882442,3,36.614045
22.251717,30,37.271917
3.912199,5,37.409565
2.985496,4,37.535943
2.013463,3,37.614558
24.367418,30,38.333803
23.317129,30,39.039236
12.25167,17,39.448672
22.379982,30,40.097843
3.182786,5,40.203848
1.799377,3,40.2925
6.72022,10,40.581781
3.269283,5,40.720044
14.643894,19,41.242798
2.019667,3,41.321242
17.712114,21,41.801592
22.412079,30,42.414224
1.846796,3,42.512334
8.530377,11,42.813203
7.114136,9,43.058199
23.049885,30,43.750161
3.630398,5,43.883042
8.232089,11,44.196808
2.532131,4,44.37675
17.643789,23,45.324025
1.766667,3,45.4332
4.320215,7,45.792294
7.312314,10,46.25357
23.366534,30,47.51631
2.679045,4,47.689991
22.545363,30,48.520679
21.685994,30,49.223724
2.565465,4,49.332006
23.485035,30,50.157165
19.343959,24,50.747035
1.051567,2,50.809508
11.244476,13,51.131646
22.598457,30,51.81128
9.445581,11,52.099296
25.295116,30,52.873789
1.781819,3,52.953249
6.461648,8,53.164923
16.665219,20,53.6306
8.719308,11,53.960138
1.913001,3,54.050279
22.332758,30,54.910832
10.877211,13,55.256369
13.061966,15,55.668674
4.16574,6,55.851201
3.013158,4,55.963087
22.083461,30,56.647767
25.928986,30,57.39845
3.013158,4,57.533809
4.833333,7,57.71078
23.498364,30,58.686252
2.946492,4,58.896654
28.15111,30,60.092663
24.775883,30,61.090627
7.31264,9,61.509994
12.510629,15,62.26571
10.24738,12,62.5955
22.245094,30,63.218535
21.900227,30,63.905768
1.051567,2,63.959769
3.845407,5,64.101285
3.796396,5,64.257735
20.916548,26,64.918748
9.398164,12,65.165548
10.229601,13,65.497542
3.778906,5,65.619742
13.012219,18,66.03619
3.779313,5,66.162493
20.809837,27,66.835514
4.645982,6,66.982986
2.764354,4,67.077527
9.415508,13,67.369868
