#{"t_start": 1765095622.2884364, "env_id": "highway-fast-v0"}
r,l,t
10.913962,14,9.623414
4.898755,7,9.811368
3.432711,5,9.91372
22.2966,30,11.103337
22.567451,30,12.022109
18.975312,23,12.552639
1.766044,3,12.627282
2.05113,3,12.714361
22.350199,30,13.315778
23.883061,30,14.039807
2.812378,4,14.146148
4.78498,7,14.324212
2.765422,4,14.457857
10.113158,14,14.857292
18.944624,23,15.443976
23.220221,30,16.600194
22.677753,28,17.740685
18.947059,24,18.754377
23.327617,30,19.765565
4.964278,7,19.919585
6.330661,9,20.129451
2.466044,4,20.230602
5.477096,7,20.418813
9.06423,13,20.752962
2.4,4,20.844208
3.232132,5,20.954665
2.531467,4,21.051803
12.048428,14,21.429328
8.95164,12,21.708596
4.099203,6,21.924777
9.544879,11,22.20095
3.614877,5,22.334524
9.646451,11,22.661394
7.747605,11,22.919125
24.077379,30,23.64121
22.376304,30,24.300192
24.065015,30,25.108655
23.630879,30,25.886381
8.232355,10,26.150801
4.112616,6,26.285098
2.435646,4,26.381081
5.646492,7,26.538255
1.732711,3,26.629108
22.664317,30,27.325459
22.419911,30,28.080197
1.766667,3,28.145599
21.597349,30,28.759727
6.096351,8,28.933605
22.727651,30,29.728709
1.846796,3,29.872052
6.679308,8,30.298826
24.541877,30,31.46602
22.696508,30,32.665004
17.477483,22,33.606128
24.877901,30,34.315474
15.610679,20,34.762997
24.678414,30,35.537386
23.507748,30,36.230969
26.908738,30,36.974722
25.882978,30,37.697907
5.380038,7,37.869533
9.379315,12,38.126733
2.433026,4,38.227767
2.8,4,38.360666
2.749108,4,38.465759
3.950268,6,38.598675
2.633333,4,38.686459
8.078276,10,38.893058
15.596139,20,39.333745
8.246452,11,39.604425
23.451709,30,40.447927
3.247942,5,40.571873
1.749108,3,40.643637
6.964541,10,40.863519
3.879825,5,40.983914
7.548836,10,41.198458
24.116367,30,41.865498
14.962484,17,42.329816
2.730254,4,42.460302
17.701111,25,43.005092
14.230893,19,43.570129
8.712182,10,43.967272
23.030159,30,45.296175
1.049108,2,45.382635
19.363984,26,46.469271
18.079237,23,47.412114
26.876928,30,48.064713
25.861052,30,48.807221
28.276317,30,49.619536
1.980129,3,49.711484
17.061485,22,50.240148
5.879307,7,50.442783
17.516348,23,50.958303
6.267011,9,51.183623
8.717649,12,51.492924
25.244099,30,52.259668
6.28413,9,52.505048
19.779385,27,53.182473
26.395765,30,54.018808
9.866316,12,54.391324
2.930717,4,54.482577
10.944477,14,54.861238
2.912841,4,54.979991
6.078074,8,55.218632
6.400039,8,55.397047
5.013113,6,55.527766
3.766219,5,55.658305
10.549062,13,55.959723
9.533335,14,56.301394
23.444666,30,57.068955
22.198659,29,58.111941
7.95264,9,58.464689
3.679354,5,58.661612
21.253206,30,59.761667
24.284851,30,60.930317
4.012656,5,61.207841
22.648424,30,62.136435
22.298145,30,62.801716
5.628908,8,62.953351
9.032906,11,63.218692
3.851026,5,63.343398
10.280083,14,63.780393
22.451273,30,64.442614
2.182137,3,64.515108
24.659453,30,65.240103
8.350276,11,65.532898
13.794338,18,65.954465
6.218833,8,66.172106
