#{"t_start": 1765095622.6169064, "env_id": "highway-fast-v0"}
r,l,t
3.365378,5,9.076444
21.085644,30,10.103328
3.812647,5,10.235049
10.219682,12,10.533067
1.915775,3,10.635516
2.013001,3,10.925993
12.043383,16,11.37344
21.209949,26,11.988201
1.846796,3,12.090046
25.508544,30,12.765748
21.96624,27,13.344832
8.080014,11,13.617582
3.778379,5,13.74539
2.013001,3,13.827056
4.782168,7,14.003964
9.130904,12,14.364848
25.629279,30,15.153394
3.066971,5,15.321016
6.113158,8,15.648556
22.449108,30,16.856286
2.466044,4,17.030046
1.699378,3,17.142099
11.962792,16,17.743544
25.934439,30,19.115019
12.844426,15,19.445786
16.380472,22,19.955913
10.080931,14,20.344796
22.010959,30,21.07882
7.411407,9,21.301194
15.47762,19,21.817626
23.086585,30,22.620838
22.730573,30,23.356543
23.780049,30,23.99876
16.177268,20,24.548918
1.950945,3,24.639573
4.447906,6,24.789535
24.445664,30,25.567179
15.178377,19,26.033035
23.811977,30,26.756658
21.843807,27,27.414773
22.385621,30,28.079779
7.833072,11,28.297094
1.782442,3,28.378379
22.282535,30,28.999294
4.350261,6,29.213605
7.150267,9,29.607131
8.930198,11,30.127279
1.913463,3,30.261237
7.645898,10,30.716439
1.980129,3,30.820228
25.44677,30,32.013714
23.030918,30,33.232858
10.332241,13,33.537355
22.697967,30,34.239061
22.051531,30,34.949203
10.619779,14,35.344936
3.166401,5,35.473917
20.652937,30,36.129939
1.914573,3,36.188847
14.861595,19,36.716414
28.027735,30,37.421824
2.845712,4,37.516093
23.797193,30,38.244998
20.409968,26,38.804161
10.865378,14,39.117411
18.343298,23,39.761496
4.746492,6,39.913623
8.598342,11,40.223706
4.353001,6,40.378924
8.75062,11,40.613029
22.353506,30,41.224572
17.009988,21,41.795555
4.230399,6,41.942741
23.01473,30,42.652295
8.399673,12,42.958293
22.778658,30,44.17483
7.296865,9,44.500356
4.67978,6,44.838429
4.949108,7,45.162747
10.929729,13,45.705269
5.079826,7,46.010437
25.36157,30,47.155656
24.646555,30,47.823197
14.309539,18,48.266385
6.352265,8,48.453388
5.835651,8,48.718052
13.663732,18,49.195431
4.064265,6,49.332468
5.566408,8,49.514606
6.780038,9,49.757637
22.44525,30,50.463319
10.298239,15,50.829998
1.246796,2,50.885542
17.43224,21,51.464114
18.86328,25,52.063993
22.752307,30,52.818623
2.746334,4,52.953107
12.97812,16,53.418815
5.166415,7,53.601285
1.913001,3,53.66914
3.59969,5,53.837313
9.913264,12,54.164785
2.350268,4,54.26132
6.845975,8,54.483952
6.245358,8,54.706144
22.197685,30,55.446723
23.777336,30,56.164599
3.581153,5,56.296914
9.278832,11,56.610131
18.077917,23,57.290915
2.785711,4,57.429904
17.051162,22,58.346024
2.013463,3,58.504466
5.679308,7,58.788889
25.507884,30,59.787472
12.932675,16,60.453353
19.177682,23,61.429919
14.711225,18,61.853114
6.815781,10,62.050551
3.466044,5,62.15168
9.577906,11,62.41875
23.329643,30,63.1473
5.681793,7,63.371482
8.049205,10,63.62204
23.113565,30,64.280095
21.029884,27,64.950055
6.00035,9,65.176295
16.598224,21,65.692006
17.827605,22,66.198792
