#{"t_start": 1764598398.2012806, "env_id": "MyCustomEnv-v0"}
r,l,t
17.250323,20,6.206447
3.129268,5,7.410083
6.215767,8,9.52425
3.423228,5,10.748363
10.196042,12,13.596794
7.816998,10,17.492425
3.593204,5,18.790689
9.777456,12,21.636022
9.04403,11,24.19627
1.083915,2,24.681142
5.430733,7,26.32032
6.718147,8,28.551996
1.039392,2,29.351748
3.019956,4,30.851659
5.79402,7,32.87671
6.372457,8,34.809506
18.133988,20,39.533728
17.316614,20,46.882182
9.325274,12,50.618185
17.422679,20,55.468382
8.393842,10,58.841128
9.161112,11,62.148783
1.058442,2,62.627435
15.975771,19,67.30171
2.860361,4,68.249537
10.020353,13,71.982286
7.815464,10,75.359445
1.110315,2,75.82992
1.618518,3,76.563095
10.243978,13,79.757124
0.966769,2,80.22936
4.749009,6,81.690624
13.254877,16,86.317842
10.910709,14,90.557781
9.573016,12,93.460332
5.139929,7,95.185714
17.405613,20,101.36889
5.300828,7,103.416429
4.593841,6,104.847278
3.39538,5,106.020315
6.018043,7,107.648147
1.112025,2,108.119413
7.13405,9,110.374123
7.22046,9,112.735833
18.340676,20,118.786535
9.224637,11,121.543392
12.001303,15,125.263449
5.468486,7,127.578802
3.478842,5,129.633385
6.358491,8,131.868296
3.334294,5,133.087038
2.570103,4,134.034889
7.01783,9,136.234702
4.644082,6,137.620014
4.010888,5,138.826029
17.768272,20,145.26075
3.708942,5,146.475626
7.401164,9,148.611072
8.430908,10,151.147048
9.565444,12,154.002881
17.150383,20,160.597568
10.120184,13,163.789512
1.790777,3,164.543666
6.091343,8,166.401064
3.895632,5,167.623202
1.788066,3,168.596249
7.071979,9,172.199243
8.081264,10,174.577627
1.928235,3,175.300981
4.063004,6,176.719033
11.44102,14,179.994054
2.935532,4,181.044472
2.763712,4,182.018662
7.913355,10,185.979822
11.339956,14,189.396453
4.675338,6,190.801472
9.08483,11,193.481585
1.81868,3,194.213175
9.774667,12,197.802018
2.709122,4,199.417628
4.646505,6,200.993244
8.062971,10,203.442384
4.175642,5,204.673111
15.139202,18,208.870464
2.79309,4,209.850546
3.792894,5,211.953035
2.52336,4,213.593625
4.353388,6,215.107282
1.687061,3,215.784548
9.959657,12,218.663534
1.656971,3,219.399152
2.761947,4,220.364402
3.775669,5,221.586881
10.214707,12,225.038502
3.38494,5,227.080488
10.427014,13,230.365357
8.351075,10,232.846444
5.761875,8,234.690835
6.12172,8,236.65553
6.326857,8,239.191091
5.837957,7,241.749686
11.611356,15,245.433424
4.570996,6,246.867841
7.050088,9,249.051004
9.705439,12,252.313017
17.979868,20,258.315301
11.118108,14,261.637814
1.793254,3,262.413494
9.721503,12,265.409521
2.005537,3,266.574229
4.748984,6,268.929539
3.622408,5,270.276931
2.794902,4,271.224564
4.155918,6,272.768149
2.818624,4,273.767807
5.598679,7,275.455554
7.03752,8,277.374882
8.235403,10,280.245511
15.008211,19,286.16167
1.824601,3,286.858231
6.129569,8,288.809854
9.723889,13,292.042697
1.890313,3,292.753485
7.999565,10,296.526836
9.779474,12,299.710261
4.759804,6,301.0987
5.819512,7,302.773198
1.927252,3,303.502043
4.59943,6,304.859761
11.880641,14,309.266671
2.820013,4,310.860102
9.583867,12,313.798171
10.769962,14,317.184569
9.290648,12,320.021085
6.491275,8,322.576951
6.637096,9,325.816914
17.654407,20,330.716814
4.775565,6,332.090596
5.805746,8,334.042998
6.392225,8,336.725124
3.657329,5,338.728537
7.330984,10,341.178071
8.841874,11,343.876073
8.258278,11,346.73755
1.741388,3,347.433775
4.738097,6,348.991067
12.361217,15,354.198367
12.057689,15,357.919672
4.775776,6,359.479947
4.994483,7,361.302478
8.018474,10,364.979292
0.994278,2,365.964155
6.637686,8,367.994861
7.191452,9,370.200597
1.148525,2,370.696624
1.837076,3,371.431954
9.411567,11,374.031354
4.93626,7,375.891153
2.517337,4,377.224453
7.965586,9,380.646384
10.476195,13,383.925886
5.019033,7,385.853686
8.802627,12,388.863757
16.365125,20,395.679655
18.361637,20,400.641491
1.954124,3,401.379075
4.463666,6,402.885402
1.029962,2,403.415502
17.838434,20,410.250489
7.288937,9,412.525694
4.393787,6,414.133928
9.50969,12,417.124408
4.265036,6,419.127047
7.608728,9,422.342789
17.884623,20,427.247773
1.704624,3,428.005684
9.215709,12,430.935627
4.554372,6,432.854195
1.75118,3,434.043468
5.855423,7,437.128534
6.473088,9,440.245155
1.678622,3,440.973729
3.718292,5,442.106
5.304313,7,443.744311
3.225447,5,444.919423
5.527868,7,447.072739
5.912965,8,450.168865
4.914416,6,451.613467
16.935351,20,456.488612
15.280844,18,461.449414
3.681765,5,463.356515
6.509792,8,465.433368
8.579603,11,468.116146
10.887789,14,471.45413
4.82664,6,472.832402
4.172242,6,474.640071
5.787757,7,477.811336
14.23939,16,481.751847
4.79948,6,483.270886
1.952868,3,483.986972
4.937686,7,485.636838
11.512595,15,490.5809
7.953008,10,493.452104
8.437062,10,495.792262
4.558645,6,497.443148
16.795164,20,502.929159
17.767866,20,508.825565
18.028753,20,513.723231
4.906444,6,515.124752
9.273123,12,519.809439
11.973745,14,523.195582
10.538811,13,526.299798
9.487711,12,529.195438
17.118506,20,535.541234
2.478235,4,536.50022
1.926997,3,537.171543
17.95101,20,541.975016
2.69197,4,542.919816
10.1008,13,547.615491
8.71768,11,550.313758
10.785285,14,553.600219
7.248126,10,556.037575
1.694614,3,556.721886
1.813662,3,557.459932
5.401835,7,560.308204
12.365582,16,564.547718
18.716095,20,570.675389
10.629123,14,575.652512
16.772989,20,580.64709
7.89016,10,582.949172
11.433781,15,587.879096
3.972511,5,589.560951
17.32043,20,594.449101
1.710004,3,595.201865
1.768289,3,595.925493
2.635789,4,596.826151
9.645013,12,600.354631
4.545719,6,602.793053
9.091766,12,605.605883
11.032835,14,609.053686
4.731407,6,610.541862
18.585926,20,616.8054
1.905698,3,617.540116
16.332982,20,622.488574
10.606611,14,625.743269
16.316448,20,632.053954
16.346325,20,636.876924
5.317238,7,638.613529
1.864375,3,639.334845
3.706226,5,640.534747
1.775878,3,641.679101
16.900873,20,647.654792
9.841699,12,650.615309
9.439021,12,653.551878
8.477404,11,657.345151
14.596184,16,661.828805
7.186047,9,663.964576
8.371805,10,666.340348
7.518875,9,668.628871
17.067094,20,674.981114
10.635345,14,678.301473
8.612087,10,680.855213
4.969945,7,682.511783
9.642237,12,687.025678
6.261649,8,688.967901
5.807861,8,690.953136
8.768912,11,693.593306
9.949191,11,696.218426
8.101871,10,700.38833
2.850022,4,701.382739
17.779981,20,706.303944
12.395071,16,710.266835
18.053999,20,716.601949
17.629865,20,721.488419
2.881156,4,722.405446
1.86974,3,723.114648
10.245923,12,727.206792
8.409808,11,730.433109
10.841751,14,733.792395
2.704778,4,734.778206
9.104207,12,737.613048
2.586695,4,738.865467
2.679295,4,740.491957
9.136806,12,744.00736
8.916949,12,746.896954
10.134374,12,749.688542
16.69674,20,756.256807
10.086976,13,759.5202
10.965376,13,762.768593
2.553197,4,763.725549
17.494446,20,770.015878
9.653963,12,773.014039
6.42463,8,774.866985
12.474093,16,778.891155
17.497018,20,785.387188
7.364229,10,787.715026
8.652659,11,790.405183
4.54032,6,791.944928
1.021012,2,792.443245
17.665924,20,798.835416
1.819641,3,799.523768
16.161449,20,804.527785
17.454391,20,810.526575
2.026537,3,811.715593
1.92713,3,812.434246
11.475536,14,815.798504
10.179683,13,818.839269
17.162844,20,825.065223
1.723915,3,825.931526
1.015857,2,826.396264
4.465836,6,827.772361
17.797396,20,834.186156
7.223895,10,837.599424
6.793012,8,840.258071
10.858952,13,843.398618
1.842153,3,844.102672
5.486218,7,845.92124
8.455219,11,848.588227
7.712566,10,852.115795
6.351903,9,854.787342
2.614725,4,855.706508
2.600275,4,856.746147
9.244523,12,859.659974
9.282006,11,862.318946
17.677377,20,868.871349
9.479297,12,871.829931
16.433496,20,876.713228
4.075787,6,878.889964
6.297813,8,881.615456
11.828167,16,885.520755
9.273156,12,888.50636
10.874792,14,892.413479
8.801196,11,896.027472
17.763024,20,900.935469
17.629051,20,906.276649
8.438025,10,909.893507
6.025473,8,911.873735
11.269725,14,915.212787
4.539025,6,916.643296
7.942288,10,919.29459
8.905209,11,923.371715
9.940339,13,926.490326
8.075714,10,928.989266
8.114588,11,931.746205
16.353958,20,938.252155
5.195306,7,939.915391
16.74309,20,944.701555
3.63605,5,945.851874
2.736104,4,946.979252
7.512855,9,950.641965
2.702156,4,951.587555
10.226017,13,954.708251
6.772715,9,956.802919
3.600628,5,958.044185
9.429703,12,961.182775
11.438553,13,965.618192
7.794037,10,968.136701
10.273544,12,971.021447
3.763426,5,972.236339
9.589949,12,975.728997
11.2767,15,980.627244
4.95289,6,982.140102
16.497008,20,986.936586
10.767333,13,991.386883
3.530458,5,992.928954
1.888845,3,993.674154
8.604136,11,996.365748
12.118783,16,1000.314058
0.994506,2,1000.856328
1.089932,2,1001.310508
17.486549,20,1007.738819
10.976949,13,1010.92389
17.775853,20,1015.708055
9.74822,12,1020.234411
2.952012,4,1021.227826
7.666481,9,1023.360687
11.819729,16,1027.125154
5.749298,7,1028.831668
10.467696,13,1033.352956
4.217259,6,1035.099415
16.754259,20,1040.021964
17.876566,20,1045.349058
1.861018,3,1046.553994
17.1106,20,1052.055932
3.745613,5,1053.297357
5.351114,7,1054.962153
1.084905,2,1055.449774
1.784727,3,1056.12603
18.126576,20,1062.636888
3.039775,4,1063.672295
3.812195,5,1064.836577
1.705521,3,1065.557378
9.552881,12,1068.462787
11.358028,14,1071.905891
1.827288,3,1073.111042
10.361513,13,1077.389258
17.632718,20,1082.295181
14.113723,18,1087.214646
2.047074,3,1088.413674
13.79667,17,1093.178079
3.393501,5,1094.413817
17.164633,20,1099.220543
7.618802,9,1102.537339
18.263698,20,1107.682101
10.791951,14,1110.997945
8.662708,11,1113.751422
7.040081,9,1117.384525
11.133474,15,1120.92603
16.586521,20,1125.806778
10.675702,14,1130.440417
5.318506,7,1132.393614
17.343849,20,1138.497654
11.295019,15,1142.914525
17.346128,20,1148.71568
17.479658,20,1153.546364
11.119007,14,1158.466795
5.242766,7,1160.200869
13.518677,16,1164.049042
16.146325,20,1168.811087
10.066362,13,1173.469063
3.679764,5,1174.734362
10.956472,14,1178.178267
16.64595,20,1183.434695
16.418093,20,1189.631203
9.331382,11,1192.301778
3.316591,5,1193.48853
17.680063,20,1199.445445
8.519117,11,1202.412658
17.435212,20,1207.22365
16.831794,20,1213.206111
16.696629,20,1218.656654
11.737548,15,1222.19296
17.420584,20,1228.860508
7.73987,10,1232.672109
8.177077,11,1235.364745
8.900431,12,1238.337737
8.409045,11,1242.276979
13.929592,18,1247.075588
1.936415,3,1247.768505
3.397148,5,1248.990449
17.631012,20,1254.683791
2.678392,4,1256.249439
3.457308,5,1257.697853
4.099922,5,1258.890325
4.418905,6,1260.319303
17.307611,20,1265.041016
15.099647,18,1271.059731
1.945866,3,1271.778912
16.497165,20,1276.640719
17.722559,20,1282.122885
9.28454,11,1285.791513
2.476171,4,1286.728317
16.981028,20,1291.526045
9.835886,12,1294.327214
9.955018,13,1299.068456
3.91046,5,1300.245457
2.776034,4,1301.178341
16.402551,20,1305.940904
8.792997,10,1308.470957
2.72459,4,1309.892879
10.93105,13,1314.088203
10.899186,14,1317.399992
8.146868,11,1320.154792
1.818758,3,1320.887407
0.953285,2,1321.360084
9.477245,12,1325.514037
16.471795,20,1330.818537
16.43357,20,1335.585324
5.01852,7,1337.833801
18.477509,20,1343.613254
2.816115,4,1344.526555
2.71054,4,1345.463404
18.126211,20,1350.493022
8.204717,10,1354.410942
17.430762,20,1359.262073
12.416137,15,1362.796484
10.621012,14,1367.421233
17.229769,20,1372.606378
1.811684,3,1373.362999
1.875172,3,1374.082465
17.854156,20,1380.207251
8.148203,11,1383.784252
16.806312,20,1388.549951
2.995715,4,1389.495351
11.870694,15,1393.68905
16.744981,20,1399.652181
7.763435,9,1401.825904
12.956747,16,1405.615311
16.541783,20,1412.054328
3.341567,5,1413.224837
5.320191,7,1414.963248
16.86477,19,1419.665146
8.90948,11,1423.808048
10.658619,14,1427.269026
4.783747,6,1428.676738
2.752005,4,1429.624092
10.782368,13,1432.816581
8.490249,11,1436.389648
10.605421,14,1440.432271
17.161073,20,1445.356054
4.025014,5,1446.594938
4.513329,6,1448.258689
4.838282,6,1450.637247
2.035026,3,1451.806836
10.043914,13,1454.905494
18.293328,20,1459.930327
1.752783,3,1460.740617
2.99804,4,1461.656909
10.38717,13,1466.385348
8.945368,11,1469.042297
10.136296,13,1472.108166
16.738371,20,1477.868654
16.541264,20,1483.456357
18.733402,20,1488.436209
1.808844,3,1489.157096
16.923145,20,1495.605967
4.773222,7,1497.257764
