#{"t_start": 1764598398.1672509, "env_id": "MyCustomEnv-v0"}
r,l,t
6.603417,9,3.362314
2.016199,3,4.282898
19.316726,20,9.151322
3.341061,5,10.390738
3.781131,5,11.604999
7.532437,10,14.068069
4.647088,6,16.496006
9.743356,12,19.884332
1.06604,2,20.377328
3.686264,5,21.552269
3.545473,5,22.706923
1.087297,2,23.153525
3.053525,4,24.103897
10.45542,13,27.180948
4.092389,5,28.796899
5.552141,7,31.550133
9.820592,12,34.485682
3.60961,5,35.665055
17.843355,20,40.388748
1.904818,3,41.087725
10.735831,13,46.650596
5.794826,7,49.330255
5.996478,8,51.268197
17.780048,20,56.154923
7.247592,9,59.49799
3.521797,5,61.141607
4.343937,6,62.534173
2.883991,4,63.485933
1.060437,2,63.94828
10.039895,13,67.163996
10.794993,14,70.622742
9.019421,12,74.985559
5.569728,7,76.718176
6.934741,9,78.915693
10.25935,12,81.855237
1.861727,3,82.608006
3.862791,5,83.771576
6.864131,8,86.572339
9.431844,11,90.01453
8.609971,10,92.38706
4.371289,6,93.8684
5.571592,7,95.56613
9.302196,12,98.61577
17.018647,20,105.008928
7.263267,10,107.314317
3.587804,5,108.520312
5.241791,7,110.27825
3.607676,5,111.481933
9.552989,12,115.686245
14.438726,17,119.969929
16.786974,20,124.906715
7.106459,8,127.407856
18.34401,20,133.490856
10.0639,12,136.396661
2.521272,4,137.306459
4.799108,6,138.730085
2.838411,4,139.667305
4.132269,6,141.833272
2.131096,3,143.083396
17.42141,20,148.299764
8.097667,10,150.798846
2.044704,3,151.521778
1.726858,3,152.226329
4.349468,6,153.64457
7.459638,10,157.654189
3.237807,5,159.008779
2.662904,4,159.990545
1.688839,3,160.77238
4.084738,5,161.97891
18.640906,20,166.820525
3.012857,4,167.792155
6.415183,8,170.847485
8.53361,11,173.989543
8.878515,11,176.641175
8.247019,10,178.966322
5.262955,7,180.686086
8.325039,11,184.27784
10.086409,12,187.843158
5.367829,7,189.554689
5.542659,7,191.217336
2.731271,4,192.230802
1.81851,3,192.917202
4.348913,6,194.380927
8.746338,11,197.626041
12.089853,15,202.158366
1.151379,2,202.640239
3.551456,5,203.866332
9.896988,12,206.675486
5.551931,7,208.303787
17.562868,20,214.768788
7.840413,10,217.103712
9.766172,12,220.013058
3.699162,5,221.21298
10.486417,13,224.872645
8.535863,11,228.649666
10.615123,14,232.004974
1.070639,2,232.534079
1.958758,3,233.243926
6.12925,8,235.107263
7.031411,9,237.292174
4.50897,6,239.445219
4.085609,5,241.343232
5.482604,7,243.152286
1.602835,3,243.867556
1.792879,3,244.61436
6.660433,8,246.538744
8.045753,10,248.959982
8.037125,10,251.363976
13.865132,16,256.774925
1.878008,3,257.501608
0.997938,2,257.987969
3.108233,4,258.903692
3.852971,5,260.10397
10.310292,12,263.110151
1.809767,3,263.838369
4.444916,6,265.27246
2.663387,4,266.811388
