#{"t_start": 1764598398.2158465, "env_id": "MyCustomEnv-v0"}
r,l,t
6.18763,8,3.182864
5.664726,7,5.106673
8.491866,10,7.536759
1.691041,3,8.248933
7.408941,9,10.531065
5.169903,7,12.223295
2.784157,4,13.184444
6.629602,8,15.953584
2.019004,3,17.144897
3.65432,5,18.587449
7.731648,10,20.955712
3.395252,5,22.134955
8.052536,10,24.491218
4.39641,6,25.848049
9.816981,12,29.441623
9.122183,11,32.932902
10.240428,12,35.794356
4.17763,6,37.217845
9.624471,12,40.037678
5.520383,7,41.85973
10.900431,13,47.732416
8.538785,11,50.916352
6.307525,8,52.781314
10.451423,13,56.020172
6.310081,8,58.941739
5.795219,8,61.503085
1.008527,2,61.95985
14.778889,17,66.09238
9.724399,12,69.07694
7.020515,9,71.669025
1.038889,2,72.436202
7.397625,9,75.410524
8.534892,10,77.793656
8.902557,11,80.52802
4.776437,6,81.98992
16.942899,20,88.351964
2.153157,3,89.160334
5.239533,7,90.85514
5.029053,7,92.544578
4.093008,5,93.743448
6.458753,8,95.696698
6.538677,8,97.660711
9.41532,12,102.269127
3.818532,5,103.473508
8.133977,10,105.828336
11.018218,13,108.888147
2.197961,3,109.608524
8.539603,10,112.085602
6.552782,9,115.523387
7.972175,10,118.125558
4.810599,6,119.583848
16.256506,20,124.550698
6.777958,9,127.258166
3.860657,5,129.287834
5.289979,7,131.431002
13.02168,15,135.051354
18.440361,20,139.817636
5.130424,7,142.582913
4.782719,6,144.593461
9.005764,11,147.258652
7.548393,10,149.640069
7.285839,9,151.89788
3.968384,6,153.298379
2.708439,4,154.455199
3.109897,4,156.084654
17.432286,20,161.864851
5.110858,7,163.595279
5.353121,7,165.28245
8.652885,10,167.677218
7.254996,9,171.158976
7.371748,9,173.640046
1.909501,3,174.376264
1.681791,3,175.090705
5.738768,8,176.994339
9.512238,11,179.568347
11.826186,15,184.116412
4.778939,6,186.26029
1.759271,3,186.961485
7.268667,9,189.193009
3.6427,5,190.370591
13.470628,16,194.266337
6.660689,8,196.328939
4.886359,6,198.692357
3.391073,5,200.289585
17.968743,20,205.157714
11.720788,14,208.430992
8.56437,11,212.064151
1.218239,2,212.829304
5.467259,7,214.891835
3.846176,5,216.084286
1.741984,3,216.760686
2.751524,4,217.713028
17.987546,20,222.624363
18.6938,20,229.02116
1.069421,2,229.500571
6.149986,8,231.356417
4.689149,6,232.912485
9.576291,12,235.713632
2.642472,4,236.704586
7.951371,9,239.680617
4.13633,6,241.81165
3.816982,5,243.042986
17.296775,20,247.851564
3.659796,5,249.107053
9.078595,11,251.953168
2.705438,4,253.566669
4.682609,6,255.730434
4.583867,6,257.159121
6.376471,8,259.033805
1.844789,3,259.758251
13.806113,16,263.714612
5.661062,7,265.47784
10.250088,12,269.854615
3.471908,5,271.023659
1.840767,3,271.819628
4.751832,6,273.349993
3.514024,5,274.523229
6.829866,9,276.675608
17.65649,20,283.22298
4.993638,6,284.709923
1.952868,3,285.46514
17.672428,20,290.426598
10.820843,14,294.269196
2.731212,4,295.808298
11.087378,14,299.764145
8.205278,10,302.086729
7.701252,9,304.20788
1.925053,3,304.90572
6.063472,8,306.874573
1.809562,3,307.972296
3.845811,5,310.076458
1.952702,3,311.227749
3.806939,5,312.408441
8.926423,11,315.089843
3.50567,5,316.260218
18.228231,20,321.044438
9.497643,12,325.603911
4.55321,6,327.055468
2.039081,3,327.788322
3.665179,5,329.043167
7.732363,10,331.43934
1.976314,3,332.137911
1.822067,3,332.866131
0.975156,2,333.326443
3.39342,5,334.581731
13.411398,15,339.802272
2.670072,4,340.779885
5.727756,7,342.401778
8.815305,11,345.252292
7.601558,9,347.52149
9.828459,12,351.65327
17.386695,20,356.978058
7.884288,10,359.530424
3.540691,5,360.849934
18.805453,20,367.544021
10.86883,14,370.991547
10.868989,14,374.364631
