#{"t_start": 1764660487.4324043, "env_id": "MyCustomEnv-v0"}
r,l,t
8.117768,10,3.203672
3.662605,5,4.297927
8.762156,11,7.557728
9.386266,11,10.872637
2.506854,4,11.757883
6.207407,8,14.3954
18.861141,20,19.755013
9.188083,11,22.266717
2.761594,4,23.100286
2.820118,4,23.972995
1.074832,2,24.437263
5.227922,7,25.975277
12.722241,15,31.141116
4.531744,6,32.513191
11.126691,14,35.641206
9.025097,11,38.038135
11.889148,15,41.776029
10.172507,12,45.79414
11.505107,15,49.127496
2.624133,4,50.021569
7.346947,9,51.970944
11.507942,15,55.412333
4.134951,5,57.263111
11.425403,15,61.468096
9.711351,12,64.053909
5.374493,7,65.628341
11.280121,15,68.945233
1.776231,3,69.858896
5.41161,7,72.449475
1.847535,3,73.550986
1.709104,3,74.221573
8.276241,10,76.460877
17.351648,20,80.894156
3.627079,5,82.061472
10.399427,13,85.994051
6.189044,8,88.508776
10.31053,13,91.398713
3.629755,5,92.479903
7.06984,9,94.467856
10.117879,12,97.127909
9.549873,12,101.226972
6.175889,8,103.340158
10.136718,13,106.229734
17.682373,20,110.720856
5.690649,7,112.52245
1.88505,3,113.718027
4.646758,6,115.989224
6.35621,8,117.877707
18.190506,20,122.367414
3.749034,5,123.462438
2.502471,4,124.378717
4.682186,6,125.684507
2.746439,4,126.740997
3.786067,5,128.603272
1.013573,2,129.387883
4.554374,6,131.234331
2.958606,4,132.105367
5.425346,7,133.745136
7.641435,9,135.738436
4.686949,6,137.041145
3.707703,5,138.127706
10.526877,13,141.444325
9.55571,12,145.452744
2.980854,4,146.305284
13.283926,15,149.626311
6.696761,9,151.611195
6.764869,8,153.402422
4.753946,6,154.808845
9.372057,12,159.203632
7.546682,10,161.448063
11.95821,14,164.599775
3.890704,5,165.707808
4.633537,6,167.046328
7.672559,10,169.417233
12.74034,16,174.517406
2.387865,4,175.405178
12.805761,14,178.468958
18.196032,20,182.865474
3.528695,5,184.613418
14.562979,18,189.657821
9.624446,12,192.27058
10.184879,13,195.159708
1.950299,3,195.819372
9.310872,12,199.244804
16.275094,20,204.661488
9.983558,13,207.516684
9.215694,12,210.169267
3.839793,5,211.27129
10.936515,14,216.140758
1.796479,3,216.793735
5.107604,7,218.278903
16.497054,19,222.554979
6.163727,8,224.329798
3.928199,5,225.471147
6.932573,9,228.692686
7.77105,10,231.472204
2.627284,4,232.370497
17.052938,20,236.794348
7.112012,9,238.791712
3.380689,5,239.891878
3.299933,5,241.714669
15.494009,18,246.761426
7.402317,9,248.712033
8.819372,11,251.144086
1.083706,2,251.583633
6.761439,9,253.540543
15.764062,19,259.53131
1.891175,3,260.178597
8.379437,10,262.480045
8.443809,11,264.970392
3.658009,5,266.088721
5.08715,7,267.606994
17.650368,20,273.794323
4.696882,6,275.106692
9.914724,13,277.958182
9.720153,12,280.562056
1.909805,3,281.229924
12.802458,15,285.795614
9.854909,12,288.922093
2.069661,3,289.585689
6.540965,9,291.675582
3.451215,5,292.79497
1.721416,3,293.454428
3.435161,5,294.568955
17.456284,20,300.396837
10.160503,13,303.691274
18.856698,20,308.118185
4.714017,6,309.455113
4.434875,6,310.853612
10.415499,13,315.408664
8.58488,10,317.607883
7.337214,9,319.574121
5.74305,7,321.090231
4.767088,6,322.400291
6.386773,8,324.125369
9.413669,12,327.759651
7.595564,9,330.593033
9.061552,12,333.333426
12.346128,16,336.784802
3.399514,5,337.901561
1.802723,3,338.575508
3.060819,4,339.429732
6.535375,9,342.51555
6.335576,8,344.918306
7.269282,10,347.190371
5.085615,7,348.734999
3.553197,5,349.802698
10.416011,13,352.740445
4.407339,6,354.12746
6.062721,8,357.061171
14.582988,17,361.471488
5.393573,7,363.433362
6.818665,9,365.503055
16.764423,20,371.165889
10.046189,12,374.350931
9.086852,11,376.725595
4.075243,5,377.843541
12.931447,14,380.942919
10.593944,13,384.752862
1.990582,3,385.905629
9.649829,12,388.912916
3.441977,5,389.999285
4.668113,6,391.319112
11.288963,14,394.905941
9.737148,12,399.741803
13.27895,15,404.107158
4.642445,6,405.452923
9.051197,11,407.960455
6.353031,8,409.683746
16.894678,20,415.674802
2.728668,4,416.899821
4.734077,6,418.229385
5.51517,7,419.794989
3.892878,5,420.894178
9.226184,12,423.513607
8.742239,11,425.993254
1.730133,3,426.826536
3.755508,5,428.74465
2.877207,4,430.242025
18.237862,20,434.844038
4.33706,6,436.1196
8.850042,11,438.573111
6.647563,9,440.568033
7.993926,10,444.217193
10.372037,13,447.329006
5.398291,7,448.89084
8.08538,10,451.095082
1.885592,3,451.74595
1.045773,2,452.190407
11.391565,15,456.224527
7.809384,9,459.374604
2.741131,4,460.246036
1.039459,2,460.698325
3.075259,4,461.589138
2.998937,4,462.452092
1.019421,2,462.889202
