#{"t_start": 1764660487.4481466, "env_id": "MyCustomEnv-v0"}
r,l,t
2.888637,4,1.712254
8.659318,10,4.083977
18.054165,20,10.251107
3.003318,4,11.125743
3.839716,5,12.225019
11.471975,15,17.31968
2.548264,4,18.190607
7.661079,9,20.277806
8.142493,10,22.5206
3.582221,5,23.586081
9.301026,12,26.246049
16.953952,20,32.561412
9.804226,12,35.231964
2.865203,4,36.107324
10.01792,13,38.963861
1.952384,3,39.617235
2.842695,4,40.531014
18.872278,20,46.746059
15.317514,18,50.712574
7.348567,9,52.63588
6.450591,9,54.620304
9.460233,12,58.861008
6.454546,8,60.812366
1.994522,3,61.509575
10.494341,13,64.327102
14.088498,15,67.682778
4.26061,6,68.994063
6.886,9,72.160856
5.035113,7,74.308194
4.50332,6,75.607947
4.553816,6,76.935056
9.667558,12,79.616202
10.083124,12,82.353007
18.083255,20,88.554401
5.751578,7,90.130436
9.956037,13,92.966367
16.668958,20,97.389353
16.499273,19,103.406673
3.518242,5,104.477047
7.353496,9,106.474301
15.398056,17,110.320827
12.085802,14,114.55084
11.592318,15,118.592932
1.074074,2,119.020554
8.446003,10,121.310459
1.771855,3,121.947477
6.895681,9,123.952018
1.892686,3,124.646741
4.395919,6,125.924586
6.523409,8,128.716587
17.883599,20,134.023393
4.582822,6,135.334857
2.549707,4,136.237871
2.128235,3,136.860514
4.957168,6,138.19719
1.927491,3,138.82013
6.959881,9,141.111651
2.941909,4,142.617441
1.818925,3,143.748588
10.656905,14,147.245453
14.251392,18,151.214313
10.090089,13,154.115932
11.27964,15,159.255201
3.614147,5,160.357016
4.193793,6,161.706172
1.878489,3,162.340762
6.86851,9,164.388954
1.762504,3,165.081642
3.730773,5,166.185963
2.783101,4,167.093159
5.490005,7,168.585871
17.201765,20,174.774335
3.754917,5,175.863477
10.310912,13,178.734276
3.023902,4,179.586852
6.934499,9,181.619871
9.426667,12,185.077071
6.904097,9,187.973928
10.706455,14,191.009446
4.309483,6,192.319007
8.502178,10,194.505617
17.732467,20,200.116719
6.754962,8,202.483166
5.896656,8,204.253644
3.809381,5,205.340708
2.908614,4,206.219615
1.976347,3,206.888373
5.697315,7,208.45275
3.475048,5,209.529721
2.766255,4,210.423416
1.735148,3,211.083696
5.55588,7,213.393981
5.857375,7,215.930521
2.515165,4,216.839056
1.089932,2,217.255815
17.094085,20,221.71306
1.767213,3,222.375218
4.774373,6,223.74472
8.638961,11,226.507089
2.621797,4,228.042727
3.687139,5,229.875612
4.690483,6,231.278666
16.61833,20,235.750192
11.382197,15,239.051087
2.798388,4,239.940581
8.350401,10,243.60058
7.801919,10,246.160008
5.503223,7,247.669647
2.849025,4,248.532624
10.823049,13,251.404763
2.517089,4,252.27111
5.712739,8,254.073878
1.77535,3,255.02432
2.86733,4,256.514869
2.444177,4,257.997668
9.490924,11,260.664294
5.709593,7,262.288387
5.352355,7,263.894257
9.813824,12,266.561537
1.05989,2,267.017687
13.01882,16,271.784899
4.439775,6,273.612974
4.305549,6,274.922234
10.542597,13,277.773421
14.719559,18,281.749473
2.568438,4,282.594435
2.902297,4,283.943869
10.395695,12,287.881195
17.787143,20,292.411243
1.754888,3,293.037866
10.592683,13,295.95465
11.43948,15,300.885641
2.047076,3,301.706256
7.707778,10,303.953826
