#{"t_start": 1764660487.396357, "env_id": "MyCustomEnv-v0"}
r,l,t
9.775431,13,3.769068
17.831789,20,9.910594
7.258462,10,12.114252
10.597729,14,16.974147
10.870265,14,20.139357
6.350478,8,21.930888
3.41906,5,23.029923
9.044514,11,25.488176
3.943754,5,26.638952
12.453415,14,31.526553
2.00608,3,32.212446
10.094799,13,35.104249
4.797503,6,36.441631
17.630141,20,40.849957
2.062756,3,41.988796
10.281433,12,45.950509
5.882795,8,47.739687
5.738431,7,49.293681
6.350314,8,51.029715
1.807874,3,51.672209
2.86558,4,52.525383
5.524334,7,54.070765
8.897317,11,57.505379
4.268285,6,59.588578
1.728709,3,60.265764
4.879206,6,61.623348
10.173851,13,64.468501
2.705719,4,65.318121
1.15136,2,65.776524
14.588472,17,69.708434
10.811517,14,74.433977
11.006324,14,77.495321
5.72939,7,79.054066
3.91942,5,80.17407
5.975415,8,81.981531
5.315431,7,83.564622
17.072139,20,89.773362
1.908031,3,90.449122
8.729968,10,92.635187
6.39641,8,94.382935
1.003034,2,94.819281
19.229396,20,100.336045
3.957151,5,102.165944
9.303693,12,104.818414
1.083529,2,105.243686
10.669329,13,108.124091
4.725172,6,109.51498
2.039729,3,110.200806
3.199263,5,111.27557
5.359822,7,113.552724
10.15098,12,117.385806
3.572773,5,118.476266
3.538111,5,119.572696
2.908501,4,120.505892
17.844597,20,124.960144
16.872207,20,131.142943
10.132199,13,134.141787
8.765078,11,136.55093
5.184783,7,138.037707
4.985776,7,139.597078
9.483481,12,143.50512
1.736547,3,144.640191
11.184701,14,147.813846
2.863448,4,148.662902
5.289195,7,150.211473
6.343173,8,151.978196
11.27585,14,155.428663
4.191195,6,157.678583
18.465149,20,162.694702
2.775104,4,163.610766
4.431539,6,164.972661
6.99355,9,166.956089
10.268976,13,170.356483
4.735522,6,172.584271
10.713012,14,175.982281
9.986338,12,178.620213
4.503614,6,179.922641
5.050312,7,181.500371
9.127368,12,184.852772
5.146964,7,187.421681
8.529851,11,189.824394
4.754804,6,191.119969
18.204281,20,195.544913
7.292514,10,197.931337
3.463319,5,199.890222
7.867024,10,202.830139
2.484544,4,203.696531
1.723388,3,204.367014
6.995312,9,206.340862
5.929309,8,208.133322
11.27586,15,211.421999
10.075092,13,216.051434
1.127924,2,216.507924
1.015863,2,216.948215
5.080313,7,218.496306
1.878831,3,219.118022
6.013765,8,220.895673
9.168854,12,223.610433
3.820735,5,224.708186
7.681842,9,227.418868
12.439049,16,232.067737
1.707333,3,232.732826
7.08015,9,234.756358
8.473754,10,236.953264
5.097085,7,238.504703
9.883601,11,241.531063
18.738018,20,247.134411
2.869002,4,247.991044
17.654763,20,252.384143
5.545268,7,253.956579
1.958802,3,254.7952
6.81801,9,258.176395
3.753995,5,259.441464
8.14277,10,261.69601
11.623998,14,264.889004
2.674753,4,265.782735
3.501336,5,266.880458
4.120993,6,268.182055
6.282699,8,270.85406
4.793473,6,273.05512
8.221517,10,275.281023
8.222597,10,277.408232
9.009579,11,279.851489
7.722663,10,282.073405
9.371431,11,285.654882
17.50961,20,290.637624
3.305603,5,291.835676
1.765113,3,292.521319
3.90246,5,293.602502
5.593548,7,295.1521
5.17442,7,296.736914
8.162563,10,300.236536
3.821668,5,301.838955
4.358857,6,303.180279
10.366553,13,306.027768
17.633824,20,310.54302
10.896186,14,315.241768
16.707149,20,319.737866
2.842695,4,320.57734
7.050366,9,322.546242
6.419465,8,324.28232
2.026429,3,324.918989
3.136661,4,326.038258
5.003582,7,328.709154
10.58753,13,332.090982
9.79291,12,334.774914
1.928686,3,335.417789
6.973368,9,337.369341
5.407068,7,338.948611
5.562766,7,340.901621
5.507223,7,343.528591
2.651249,4,344.614233
10.131792,13,347.57045
15.937559,20,351.972066
9.244343,12,355.105151
18.143249,20,360.967313
7.704015,9,363.352018
9.069446,11,365.878486
0.973141,2,366.316144
9.587254,11,369.117501
8.073012,10,372.740919
3.708196,5,373.861521
6.978909,9,375.790204
9.804448,12,378.434688
9.946975,12,381.104227
4.539712,6,382.42585
8.619593,11,386.586384
1.951572,3,387.321106
7.463557,10,389.515975
2.424769,4,390.356582
10.194693,13,393.268209
7.484934,9,396.244943
5.163438,7,399.053733
17.27508,20,404.924171
2.376829,4,405.827497
8.723295,10,408.112576
16.574936,20,412.888704
17.716233,20,418.846666
8.075071,10,421.043606
5.656801,7,422.56691
17.098027,20,427.428249
3.540478,5,429.361693
1.919852,3,430.481114
1.767106,3,431.254064
7.279964,10,433.421198
8.089747,10,435.635064
7.343526,9,437.612062
3.53893,5,438.724372
5.285139,7,440.235131
2.731271,4,441.436809
9.237853,11,445.297361
8.688989,11,447.691218
7.059976,9,449.668019
4.620009,6,451.004945
4.704864,6,452.336234
1.084905,2,452.748035
9.740422,11,455.678874
3.616799,5,457.55625
12.896761,16,461.750355
3.423391,5,462.819545
6.396531,8,464.586927
4.600143,6,465.942152
3.959813,5,467.060998
2.673809,4,467.972184
8.128859,10,470.875844
17.700068,20,476.467736
3.859559,5,477.544986
2.7892,4,478.429825
10.462559,13,481.307883
14.822945,18,486.561898
10.556068,13,489.943769
4.873442,6,491.309996
3.495939,5,492.468686
1.075616,2,492.925545
6.808217,8,494.709227
3.521813,5,495.792511
6.683191,8,497.642196
5.23943,7,500.274014
1.832598,3,501.371663
2.775604,4,502.477964
13.926253,16,506.038572
1.158922,2,506.464956
4.519455,6,507.76674
10.878555,14,510.816147
17.597262,20,517.051449
17.009249,20,521.390829
10.973992,14,531.394775
12.768841,16,534.950879
1.637911,3,535.630433
1.906703,3,536.287358
2.867914,4,537.245173
3.926658,5,538.312061
6.544892,8,540.098345
4.348827,6,542.208232
17.940969,20,547.702865
4.889249,6,549.03139
9.236162,12,551.707701
16.100728,20,557.284195
1.926146,3,558.349698
10.37215,13,561.453871
18.042459,20,566.060598
5.259564,7,567.595371
4.498196,6,569.009266
17.55195,20,575.255465
3.75776,5,576.348261
17.242383,20,580.704277
9.972337,13,583.958008
0.994968,2,584.699374
6.091186,8,587.518869
1.841147,3,588.181881
5.954327,8,589.960816
7.610873,10,592.176813
4.911592,7,593.74505
9.266878,11,596.229801
7.489727,10,599.327004
8.886052,11,602.752855
9.383374,12,605.44537
10.311016,13,608.282051
6.085415,8,609.992154
2.989683,4,610.909357
5.643002,7,613.056121
6.946594,9,616.268644
17.749579,20,620.670389
10.000454,12,623.343057
11.373856,15,627.238021
3.847395,5,629.119936
2.665057,4,630.407899
11.302849,14,633.535522
5.686825,7,635.037943
2.705844,4,635.93782
8.838201,11,638.338533
9.282544,11,641.33237
17.317236,20,647.12573
3.905188,5,648.247089
5.63407,7,649.832572
17.959871,20,654.251966
5.026179,7,656.942281
9.387596,12,660.282995
6.799308,9,662.243659
7.219269,9,664.218359
5.691849,8,666.008171
6.90794,9,667.977638
8.64369,11,671.726558
5.635589,7,673.643063
5.697352,7,675.277537
17.881115,20,679.73595
6.080611,8,681.503323
6.580008,9,684.092401
17.519715,20,689.744119
10.679548,14,692.871963
2.36813,4,693.768258
16.606431,20,699.218676
1.753333,3,700.328548
17.463495,20,705.203681
8.748788,10,707.426656
8.504568,11,709.923318
10.855872,14,714.435663
11.884923,14,717.923722
9.467033,12,720.601533
2.631705,4,721.490704
17.186779,20,726.653851
3.750846,5,728.46608
10.187397,13,731.875757
6.662145,9,733.813977
11.783932,15,737.178308
17.386504,20,743.152331
3.643385,5,744.543559
2.998106,4,745.439538
8.432006,10,747.682538
7.923771,10,749.898468
10.370941,13,752.831157
4.647107,6,754.446014
5.495838,7,757.152227
9.23815,12,760.244457
9.153383,12,762.917896
2.708756,4,763.779033
11.314088,15,767.143779
7.34684,10,770.24191
10.783292,14,774.199395
1.039137,2,774.670104
12.44727,15,777.919037
5.202928,6,779.279549
3.720795,5,780.384443
11.793996,15,785.729731
16.099865,20,791.896216
11.704155,15,795.236282
16.342581,20,799.910306
8.973763,12,804.109139
17.319243,20,808.485885
10.611964,14,811.595173
10.673045,14,815.614492
1.772325,3,816.695879
3.481803,5,818.30687
3.505942,5,819.412835
6.855722,9,821.336698
1.781199,3,822.001579
4.749674,6,823.292046
8.131993,10,825.47276
1.82951,3,826.141818
8.331783,11,829.011521
3.683527,5,830.956116
9.989343,13,834.312075
15.331706,19,838.650112
5.667573,7,840.188037
17.272444,20,846.385591
3.744491,5,847.503661
7.499348,9,849.473778
16.496958,20,853.909137
3.79907,5,855.039751
16.388702,20,861.305408
19.012443,20,865.846889
5.440522,7,867.421496
7.192564,9,869.402468
5.615214,7,871.309511
9.170745,12,875.368152
7.70197,9,877.324682
6.169863,8,879.065677
8.965577,11,881.50307
10.189184,13,884.37398
12.331697,14,889.210336
2.617327,4,890.051719
16.831981,20,894.502069
6.465207,8,896.263797
2.029664,3,896.937442
9.608491,12,900.147974
1.761164,3,901.244256
10.946089,14,905.033072
6.993921,8,906.809932
16.73444,20,911.430877
9.255434,11,914.545185
9.628952,12,918.325008
8.413228,11,920.772493
7.466253,10,923.008237
2.639751,4,923.863132
9.435411,12,926.516649
6.416072,8,928.982072
7.550117,9,931.986077
9.579424,12,934.675994
17.119406,20,939.024263
3.349823,5,940.18479
8.333953,10,943.213433
17.654873,20,948.807249
2.72138,4,949.685548
12.165695,16,953.187593
6.028629,8,954.920591
1.861633,3,955.545866
4.881568,6,957.851712
2.507023,4,959.382006
17.446811,20,964.077667
10.533136,13,966.938627
3.648229,5,968.041668
8.460088,10,970.665766
5.25411,7,973.280952
8.052565,10,975.841932
2.83775,4,976.734797
9.077367,11,979.182676
17.039966,20,983.749068
11.358016,15,988.87687
17.143847,20,993.338688
6.386678,9,995.286596
1.018756,2,995.763443
10.926232,14,999.293268
4.146344,6,1001.539
18.750024,20,1006.506709
10.904918,14,1009.628029
10.21754,13,1012.563984
1.9053,3,1013.736576
17.831933,20,1019.481958
7.382155,10,1021.788527
7.838824,10,1024.041356
8.901984,12,1026.694139
7.42944,9,1029.97432
17.795028,20,1034.790529
7.465574,9,1036.75727
9.164732,12,1039.548806
2.615996,4,1040.413355
3.929044,5,1041.855986
12.066845,16,1046.828455
2.605936,4,1047.714875
18.263568,20,1059.24106
5.749123,8,1061.234282
5.722094,8,1063.037
6.198015,8,1064.810483
9.086887,11,1067.235123
9.852023,12,1070.309231
3.570591,5,1072.190896
11.406356,15,1076.189205
10.705471,13,1079.131799
10.10567,13,1082.051357
10.555927,14,1086.522088
2.584519,4,1088.004526
11.023421,14,1091.144362
17.724875,20,1095.72917
9.617591,13,1099.183932
17.960898,20,1104.984657
6.285244,8,1106.785328
1.79839,3,1107.450162
18.598979,20,1111.956956
1.94149,3,1113.013461
7.282496,9,1116.431373
1.003589,2,1116.873342
10.097893,13,1119.807473
16.508947,20,1124.351214
6.834751,9,1126.318526
8.468232,11,1130.502964
5.080117,7,1132.103727
8.942475,12,1134.757437
6.553269,9,1136.747126
4.198905,6,1138.041312
17.240298,20,1143.906131
9.96285,13,1147.219257
16.496459,20,1151.719658
18.043075,20,1157.209111
16.519554,20,1162.283183
6.508141,9,1164.301248
10.036873,13,1167.237341
16.828809,20,1174.181223
4.803888,6,1176.822084
2.013975,3,1177.492964
7.687983,9,1179.470743
5.327531,7,1181.126824
16.300738,20,1185.615344
4.619554,6,1187.704508
16.721534,20,1193.175965
11.461386,15,1196.562866
13.186304,17,1200.693781
11.241093,14,1205.29444
16.479393,20,1209.909879
17.190888,20,1214.581845
10.960423,14,1219.437909
9.455428,12,1222.101028
11.186815,14,1225.267899
0.952091,2,1225.711266
