#{"t_start": 1765173382.2862382, "env_id": "highway-fast-v0"}
r,l,t
10.653281,16,2.744527
5.599057,8,3.966229
10.101064,12,5.800211
21.917122,30,10.464679
1.979507,3,11.295346
4.732106,7,13.138768
8.317552,11,15.346471
5.411444,7,16.418174
17.050621,22,19.860444
9.198214,12,21.702729
5.663387,7,22.767706
22.384372,30,29.301078
2.749108,4,29.909777
6.434447,9,31.331077
9.978212,11,32.969947
10.318941,15,35.258627
8.914311,12,37.117735
3.745595,5,37.881192
4.283602,6,39.090976
3.416884,5,40.396394
8.230175,12,43.142531
7.385378,11,44.803064
7.968078,11,46.499686
2.551019,4,47.173155
2.4,4,47.794702
1.213001,2,48.126482
5.165066,7,49.29117
5.848287,7,50.425009
17.363248,24,55.418294
18.898236,23,59.506831
2.633029,4,60.139141
3.250852,5,60.934757
2.879507,4,61.586903
16.780908,23,65.339024
3.365517,5,66.212217
13.233592,18,70.659405
2.598798,4,71.339648
3.26542,5,72.097802
21.884689,30,76.655184
0.966045,2,76.955669
21.584999,30,81.941386
8.36538,12,85.033741
1.599377,3,85.514179
2.252314,4,86.162283
5.085994,8,87.396291
4.77978,6,88.338825
7.132642,9,89.698072
14.76486,20,92.731316
12.863882,18,96.09702
21.816204,28,101.680705
2.566045,4,102.304495
4.019777,5,103.107991
2.781819,4,103.714776
9.612396,13,105.711457
8.397065,11,107.407444
5.886221,9,108.837495
7.586265,11,111.749397
2.58489,4,112.886667
16.247848,20,116.061954
2.779825,4,116.729511
7.012219,9,118.118003
15.233034,22,121.465405
7.097337,9,122.830219
2.532711,4,123.778491
9.880176,14,127.377162
11.230376,16,129.808653
23.545316,30,134.811052
2.516935,4,135.391006
2.765465,4,136.045227
2.913463,4,136.790747
22.008755,27,142.913988
17.100377,21,146.215108
5.178939,7,147.299428
5.814006,8,148.626295
3.332045,5,149.391749
14.502614,19,153.26616
4.34595,6,154.963919
9.411403,12,157.209727
3.363732,5,158.015638
1.879667,3,158.49428
9.150859,11,160.292892
8.648428,11,161.977983
10.985508,13,164.034387
2.599378,4,164.660298
15.478269,21,169.530622
2.749108,4,170.22526
11.334484,16,172.725345
7.578018,9,174.06443
12.365844,15,176.368053
2.779825,4,176.988902
1.699378,3,177.487072
2.013001,3,177.930425
13.443437,17,181.225016
6.000224,8,183.443463
6.979238,10,185.083792
2.079507,3,185.558666
2.079507,3,186.020846
22.1468,30,190.470236
12.012649,13,192.451836
13.31987,16,195.717881
6.934728,10,198.174752
13.378936,16,200.797155
8.751103,13,202.8158
4.518235,6,203.773161
3.046492,4,204.405803
16.277485,21,207.654319
3.565994,5,208.914074
9.080004,12,212.010274
23.298736,30,216.842016
8.445983,10,218.448839
10.578456,13,220.628167
15.046455,21,225.522024
9.046446,11,227.524839
5.646492,7,228.653606
11.111712,14,230.83404
5.06715,7,231.880412
5.202306,7,232.956522
14.378152,18,235.701107
14.079826,20,240.480878
5.666124,9,241.899088
4.563588,6,242.845477
2.779825,4,243.451501
3.035954,5,244.189093
22.377486,30,248.752012
3.58595,6,249.667656
7.166631,10,252.02881
4.812651,6,253.611809
2.952639,4,254.406281
18.715539,26,258.441491
5.70115,9,259.905293
12.619284,18,262.72718
6.320221,10,264.50754
4.985914,8,266.702726
10.199728,13,269.306575
3.64495,5,270.052305
7.985493,11,271.767556
5.451242,7,272.819306
3.479507,5,273.60982
1.880129,3,274.037578
2.517254,4,274.686976
19.545511,22,278.053332
2.649148,4,279.115257
8.498538,11,282.124456
4.779825,6,283.132236
13.785058,19,286.050205
10.619156,13,288.068613
7.145552,9,289.476992
13.298745,17,292.104252
3.514487,5,293.358088
5.632059,8,295.515702
2.618405,4,296.531024
5.966364,9,297.948232
20.543791,28,302.246268
11.342612,14,304.393323
3.779314,5,305.224905
4.686218,7,306.343084
3.666709,6,307.892177
4.385132,6,309.444045
5.730662,8,311.118367
16.60928,21,314.358414
4.535646,7,315.426013
3.730054,5,316.203173
1.8,3,316.673896
7.048007,9,318.024737
3.613503,5,318.763194
11.345842,14,321.317564
2.179507,3,322.109132
2.046796,3,322.891838
2.465465,4,323.969602
2.749108,4,324.864088
13.366369,19,327.86952
6.700005,9,329.245202
4.281779,6,330.159185
3.24969,5,330.970536
15.016308,18,333.829905
11.334212,16,337.627224
17.57775,20,341.277053
3.38187,5,342.039028
12.065582,15,344.263633
