#{"t_start": 1765173382.2533762, "env_id": "highway-fast-v0"}
r,l,t
22.745858,30,4.904164
10.279507,13,6.840883
1.915153,3,7.296828
9.600304,14,9.415473
1.715775,3,9.881035
2.812696,4,10.728708
8.329733,11,13.675748
6.977714,9,15.334964
4.447819,6,16.239591
7.085684,10,17.801003
2.647907,4,18.462288
7.519609,11,20.15135
2.053097,3,20.625108
14.046529,20,23.69868
6.445709,8,25.426482
2.483022,4,26.492254
12.532769,18,30.252692
5.185972,7,31.321246
6.430089,8,32.519881
8.748335,11,34.124299
1.880129,3,34.591637
5.101999,8,35.891235
1.865465,3,36.371535
10.665471,16,39.035317
11.99911,17,43.131349
18.182874,25,47.00894
17.844243,21,50.408103
22.951996,30,56.910255
23.668668,30,61.571847
6.149805,8,62.885222
23.315498,30,68.552931
8.966675,13,71.492974
3.398711,5,72.259301
3.533293,5,73.031591
22.376736,30,77.579154
5.91264,7,78.655095
3.712261,5,79.395687
12.199386,17,82.743927
3.581819,5,84.00383
3.93418,5,85.197077
4.732791,7,86.326997
1.766045,3,86.786395
5.612275,8,88.014708
5.519028,8,89.254882
6.411439,8,90.441915
17.143311,20,93.523491
5.529751,7,94.620306
6.74662,9,96.886602
5.232724,7,98.849276
19.564077,25,102.778891
7.881471,11,104.468679
3.083906,5,105.234785
15.396143,21,108.49461
8.485038,12,111.458535
2.599377,4,112.537954
11.246098,14,114.946134
4.513158,6,115.902892
1.732132,3,116.388351
10.119057,15,118.745531
1.880129,3,119.21012
9.751849,15,121.45399
1.864354,3,121.939134
21.867657,30,128.260973
1.933448,3,128.740536
10.485883,13,130.741589
3.679045,5,131.475951
14.346977,19,134.794592
4.5787,6,135.70962
20.565654,26,141.808794
3.76405,5,142.598997
2.213158,3,143.068303
9.197958,11,144.812206
11.63282,16,147.284862
21.666697,30,152.646184
3.431423,5,154.035321
5.612647,7,155.903665
8.433018,12,157.843828
2.532045,4,158.483046
4.846446,6,159.487787
4.784995,6,160.448824
1.732711,3,160.912809
15.277938,19,163.869659
4.833683,7,164.94666
3.799432,6,166.019573
2.812696,4,167.042509
9.915821,14,170.375095
1.732711,3,170.853329
2.846334,4,171.475842
1.851061,3,171.926493
3.532711,5,172.713044
8.319243,11,174.359432
6.148196,9,175.721689
3.663539,5,176.538218
3.265465,5,177.312487
3.480129,5,178.094362
12.030799,16,181.178374
1.913463,3,182.03654
14.012568,17,185.396837
3.083906,5,186.175464
8.2622,11,187.795032
4.780083,6,188.656528
6.584464,8,189.88258
5.197337,6,190.776011
9.198447,13,192.762714
20.930026,26,198.509427
4.012615,6,199.463372
4.781898,7,200.643157
3.112647,4,201.265527
4.267017,7,202.324343
3.279313,4,202.979724
4.499696,6,203.93307
1.6,3,204.39395
5.844522,8,205.607659
4.813203,7,206.727966
2.946021,4,207.345223
2.565423,4,208.060831
6.943726,9,210.489425
8.879,11,212.804606
4.512885,6,213.753594
4.512536,6,214.753721
8.018904,10,216.374754
1.980129,3,216.832296
5.045274,7,217.962419
12.109695,15,220.444113
5.19937,7,221.613231
8.745516,10,224.126563
7.944787,10,226.540574
7.445208,9,227.994339
4.447557,6,228.95678
7.217604,10,230.535501
14.976784,21,233.713088
1.849108,3,234.14833
5.964362,8,235.390282
8.112603,11,237.937675
2.952314,5,239.231529
15.452563,22,242.991932
8.212567,12,244.800973
3.713118,5,245.585058
6.747997,9,246.926887
7.778122,10,248.44535
12.915359,17,251.72111
5.551875,8,253.858954
3.251914,5,254.740387
7.811914,10,256.300706
3.951661,5,257.084095
10.47849,12,258.956939
3.613503,5,259.740577
2.349689,4,260.389919
4.332139,6,261.323126
15.96293,21,265.017825
3.145532,4,266.104017
6.382098,8,268.256241
8.282749,12,270.040544
6.664348,8,271.297516
1.279667,2,271.609297
8.751686,13,273.591928
4.079323,5,274.349182
11.532124,16,276.796016
6.698711,9,278.277095
6.186842,9,280.721822
3.985898,6,282.337721
18.132389,21,285.594357
6.418597,8,286.836277
2.179507,3,287.299036
9.633123,13,289.320515
8.082525,11,291.000422
22.286266,30,297.449556
1.946334,3,297.918476
13.451939,17,300.522728
5.696394,7,301.58685
8.745133,12,303.458241
2.212212,3,303.912228
8.410954,12,305.854988
16.883356,25,311.422365
11.733239,14,313.562247
9.197552,12,315.415422
24.251006,30,319.999673
13.999594,19,324.709503
14.144478,19,327.719086
8.482208,11,329.391034
5.544837,8,330.617119
12.279825,15,333.049594
24.943667,30,339.525735
1.980129,3,339.997844
4.979309,6,340.946928
4.130846,6,341.873901
15.14841,20,344.892258
7.046333,10,346.368366
9.278838,12,348.176094
5.012651,6,349.42795
2.648486,4,350.474134
7.730198,9,352.925986
3.812688,5,353.677989
7.267213,11,355.396682
7.71264,9,356.798733
1.884277,3,357.298781
9.368438,14,359.463395
15.343241,18,362.241743
2.046796,3,362.732441
3.900309,6,401.507009
5.130982,7,402.579831
11.035994,16,404.933038
7.901267,10,406.796098
7.902035,11,409.615882
14.812852,21,412.920788
17.411683,24,416.536892
16.753548,24,420.16694
9.499472,14,423.81116
10.550894,15,426.206356
3.952002,6,427.087047
2.500304,4,427.714936
10.499437,15,430.013479
3.778856,5,430.775464
19.678845,24,434.591919
6.911439,8,436.811674
22.284669,30,442.232415
5.335061,8,443.55799
11.496933,15,445.919187
3.999417,6,446.859689
11.899388,17,450.276712
7.953512,12,453.093845
4.833333,7,454.200325
9.900345,13,456.230636
12.014802,16,458.787159
22.711093,30,464.218672
23.514909,30,469.850997
11.313844,14,472.027799
11.718354,16,474.44476
5.613119,7,475.492657
20.818139,30,481.784255
3.884669,6,482.700095
7.500386,10,484.199169
11.133638,16,486.637074
1.766044,3,487.081837
11.633215,16,489.499957
8.485291,12,492.027877
10.751736,15,495.360422
6.364912,8,496.573891
19.619085,26,500.512635
24.077142,30,505.699555
21.852083,30,511.624288
9.667772,12,513.556601
6.798842,9,515.068543
20.89815,28,520.065004
22.753247,30,525.831879
2.566667,4,526.461503
4.533639,7,527.562845
16.92022,25,531.325102
22.616593,30,537.720122
1.966362,3,538.196901
23.451322,30,542.832956
7.252617,11,544.579375
11.835064,16,547.129003
3.801725,6,548.843328
2.565379,4,549.964827
4.681762,6,551.456815
24.58141,30,556.786598
14.730952,20,560.776722
19.581878,28,567.27466
6.485956,10,568.983246
2.748804,4,569.719826
5.649646,8,571.27171
4.249453,6,572.331291
11.912508,16,575.266881
7.278465,10,577.874528
6.284226,9,580.099111
