#{"t_start": 1764575600.038183, "env_id": "MyCustomEnv-v0"}
r,l,t
8.45527,11,2.526431
1.68081,3,3.366344
1.829544,3,4.076578
7.303706,9,7.688339
7.869399,10,10.418618
18.357364,20,15.280041
7.771003,10,17.741736
2.020791,3,18.477582
5.810612,7,21.187435
6.592602,9,23.727786
4.69479,6,25.157082
10.7974,14,28.619717
4.514915,6,30.081737
2.925236,4,31.015181
4.640174,6,32.552864
11.722963,15,37.675961
8.609644,11,40.218078
10.179546,13,43.468139
4.888261,6,44.905047
2.616649,4,45.851964
5.145931,7,48.482528
6.330553,8,51.026272
8.234008,11,53.610742
4.753624,6,55.021085
2.138607,3,55.740567
9.967361,12,58.704618
5.602952,7,60.566499
4.285513,6,62.998685
2.735662,4,64.426377
8.512674,10,66.941655
3.948855,5,68.112299
3.5787,5,69.306146
10.90847,14,72.576751
3.641056,5,73.755403
3.413655,5,75.558535
3.864667,5,77.624108
6.838818,9,80.034812
4.342983,6,81.457075
10.339149,12,84.306378
1.981985,3,85.044211
2.035787,3,85.741574
3.038322,4,86.687152
4.660186,6,88.269875
0.966411,2,89.116024
1.11583,2,89.903685
5.317358,7,92.470128
9.747973,12,95.37695
5.841502,8,97.346356
12.532332,16,101.226161
17.364842,20,107.714202
17.794857,20,112.433822
1.983356,3,113.128195
16.987315,20,119.315091
4.19618,6,121.064306
1.794846,3,121.791382
12.622381,15,125.254662
3.865168,5,126.420882
9.685394,12,129.403883
6.370603,8,132.199356
9.500039,12,135.786807
2.936364,4,136.737489
1.85424,3,137.494772
4.748042,6,139.448499
12.123335,15,144.389236
17.929988,20,150.599582
3.722799,5,151.797627
16.686527,20,156.583819
12.210173,15,161.973464
9.724979,12,164.849124
9.32754,11,167.504027
7.010844,9,169.721365
9.469821,12,173.029411
0.927815,2,173.805107
9.107525,11,177.294354
1.909049,3,178.058021
7.97436,10,180.503421
6.027327,8,182.336344
12.501744,15,186.084863
7.265913,9,189.845482
3.048609,4,190.841203
1.062694,2,191.330994
6.632953,8,193.230385
1.084405,2,193.701238
16.477049,20,198.501184
8.679501,11,202.007132
7.371756,9,204.847892
10.674672,13,207.9264
17.881311,20,212.892022
2.68341,4,213.830984
3.407908,5,215.8931
2.727044,4,217.494283
2.846213,4,218.546525
8.237909,10,220.937778
5.600207,7,222.847918
6.59551,8,224.851665
16.276131,20,230.886823
5.61782,7,232.912071
1.041357,2,233.397495
8.339135,11,236.10463
5.463851,7,237.830278
4.759946,6,239.230484
4.570327,6,240.62216
6.34678,8,243.286201
3.634949,5,245.556219
8.213639,10,247.940181
1.890893,3,248.664949
10.359346,13,251.816926
11.667509,14,255.149309
9.91732,12,259.576556
2.724603,4,260.507151
10.071095,12,263.341962
9.248482,12,266.290957
2.686258,4,267.26316
9.381551,12,270.728189
6.373703,8,273.631461
2.073563,3,274.33104
3.886051,5,275.620106
6.580361,8,277.512001
7.027679,9,279.643317
3.722049,5,280.824267
7.778045,9,282.973577
8.743226,11,287.304077
5.775419,7,288.941876
5.139207,7,290.607675
9.847241,12,293.509381
10.395323,13,296.820863
5.160711,7,299.324527
3.605578,5,301.250413
1.837169,3,301.982296
5.375568,7,303.680359
5.96023,8,305.604501
2.931152,4,306.580716
2.50804,4,307.527943
4.901169,6,308.911608
3.574614,5,310.134682
2.020759,3,310.845979
5.895229,8,313.799861
3.640724,5,315.512864
1.633619,3,316.237003
9.855726,12,319.139481
7.998234,11,321.774829
2.935036,4,322.715642
16.987592,20,329.168343
2.536323,4,330.082193
10.034081,13,333.241278
12.562685,16,337.187673
9.484569,12,340.705334
7.029114,9,343.89311
6.751711,8,345.782803
10.931803,14,349.180999
9.241876,11,351.809552
0.999037,2,352.316056
4.757746,6,354.130733
3.552134,5,356.093349
2.706625,4,357.527529
18.782368,20,362.208993
17.419402,20,367.17396
10.95506,14,372.149316
12.060173,16,376.004531
5.664253,7,377.91064
3.683457,5,379.116321
5.310926,7,380.795797
3.909028,5,382.606609
16.856237,20,388.408844
8.726589,11,390.959159
7.009105,9,393.051398
8.335323,10,395.735843
11.028002,14,400.387891
