#{"t_start": 1765171768.0242558, "env_id": "highway-fast-v0"}
r,l,t
12.082732,17,2.805712
2.053097,3,3.41919
7.345751,10,6.082114
21.265121,29,10.820092
10.915424,13,12.808525
19.694788,26,16.722298
9.979779,12,19.783591
3.299428,5,21.104015
16.246129,21,24.284109
3.585649,6,25.213227
3.745595,5,25.960416
6.165737,9,27.333368
5.119362,7,28.420656
4.001718,6,29.437241
7.478222,9,30.837692
15.328661,20,35.639967
4.165739,6,36.582346
5.582368,8,37.85106
22.777978,30,42.329355
4.0,6,43.262141
3.579507,5,44.020876
7.714526,10,45.87167
1.865421,3,46.718701
10.366114,13,49.829867
2.812696,4,50.463924
1.900371,3,50.938332
6.911745,9,52.295056
9.435994,14,54.376946
2.846334,4,55.029401
18.510725,23,58.621536
9.347554,13,61.762145
6.58085,9,63.785742
6.845664,9,65.130285
5.900006,9,66.544512
5.98517,8,67.789275
5.544872,7,68.873469
5.614579,8,70.084313
10.39822,15,72.391482
23.761654,29,78.497559
16.931214,24,82.019675
8.145974,10,83.54616
3.046452,4,84.232068
3.719247,6,85.171443
5.612019,7,86.244492
22.564774,30,92.619408
2.399377,4,93.23087
10.816856,15,95.562855
1.699378,3,96.011096
7.63289,10,97.527835
5.531825,8,98.720906
6.481288,8,99.952091
9.718232,14,102.650128
4.05119,5,103.983205
5.26422,7,105.726397
8.8442,11,107.392206
9.385994,14,109.602182
7.315699,11,111.336504
5.101459,8,112.585189
5.746219,8,113.813799
8.877905,10,115.37718
2.697066,4,116.431773
7.879,10,119.178166
7.264275,11,121.053283
18.783473,25,124.927902
2.782402,4,125.502701
5.878719,8,126.710315
4.299331,6,127.612312
1.015775,2,127.943264
7.745352,10,129.497845
3.046452,4,130.419693
9.280547,13,133.856426
16.686887,25,137.784295
11.114278,15,140.084299
3.719764,5,140.852949
4.3661,7,141.928064
22.665572,30,148.323171
10.431158,14,150.548712
9.19649,13,152.519833
7.215424,9,153.916444
7.180973,10,155.465196
9.519354,13,157.458911
15.565907,20,162.340562
22.909744,30,166.957107
8.346756,10,168.534241
5.099332,7,169.622032
2.079507,3,170.062199
2.897383,4,170.692593
1.632132,3,171.139895
12.647609,18,175.276836
4.146339,6,176.518448
9.917814,12,178.403845
3.085972,4,179.062325
3.879825,5,179.88124
3.414487,5,181.049102
10.094678,12,182.920528
8.599432,13,184.923397
11.745033,16,188.542785
9.912264,14,191.414598
5.398545,7,192.469461
8.219598,12,194.29371
4.012688,5,195.056516
14.445087,17,197.571185
3.264304,5,198.359307
10.901895,15,201.147545
9.263745,13,204.521693
1.819045,3,204.990381
5.332087,8,206.199456
8.70111,12,208.127391
10.017024,15,210.420877
15.099805,20,213.800469
9.012496,10,216.440655
1.879667,3,217.303236
4.498653,6,218.799372
1.881819,3,219.278235
2.717611,4,219.883734
3.332711,5,220.688484
14.578213,20,223.774191
2.063732,3,224.270346
3.511799,5,225.065808
6.062916,8,226.300701
6.845025,8,227.581393
13.629763,19,231.809709
13.576872,18,234.924536
4.216339,6,235.844621
2.748486,4,236.447328
10.4993,15,238.757767
3.2,5,239.535702
2.782402,4,240.131721
2.013001,3,240.664481
2.684279,4,241.282015
