#{"t_start": 1765171767.9715075, "env_id": "highway-fast-v0"}
r,l,t
10.653281,16,2.614706
5.599057,8,4.377136
10.101064,12,7.385115
21.917122,30,11.853701
1.979507,3,12.320347
4.732106,7,13.375964
8.317552,11,15.043334
5.411444,7,16.09705
17.050621,22,21.242393
9.198214,12,23.092593
5.663387,7,24.118681
22.384372,30,28.735029
2.749108,4,29.405873
6.434447,9,30.807768
9.978212,11,33.518377
10.318941,15,36.546973
8.914311,12,38.421672
3.745595,5,39.173824
4.283602,6,40.088691
3.416884,5,40.825254
8.230175,12,42.623642
7.385378,11,44.295485
7.968078,11,46.608796
2.551019,4,47.770953
2.4,4,48.828956
1.213001,2,49.34285
5.165066,7,50.415586
5.848287,7,51.547131
17.363248,24,55.172786
18.898236,23,58.768945
2.633029,4,59.587312
3.250852,5,60.88768
2.879507,4,61.974554
16.780908,23,66.041722
3.365517,5,66.839842
13.233592,18,69.609102
2.598798,4,70.221169
3.26542,5,70.997494
21.884689,30,77.058064
0.966045,2,77.532306
21.584999,30,81.986685
8.36538,12,83.832849
1.599377,3,84.366991
2.252314,4,84.968961
5.085994,8,86.214075
4.77978,6,87.146295
7.132642,9,89.369579
14.76486,20,93.369081
12.863882,18,96.151693
21.816204,28,100.411883
2.566045,4,101.026731
4.019777,5,102.052341
2.781819,4,103.101381
9.612396,13,106.149871
8.397065,11,107.847991
5.886221,9,109.252608
7.586265,11,111.008573
2.58489,4,111.643732
16.247848,20,114.708589
2.779825,4,115.348585
7.012219,9,117.722924
15.233034,22,121.938581
7.097337,9,123.334304
2.532711,4,123.970787
9.880176,14,126.091758
11.230376,16,128.508691
23.545316,30,134.967923
2.516935,4,135.571836
2.765465,4,136.22475
2.913463,4,136.841093
22.008755,27,140.9912
17.100377,21,144.476625
5.178939,7,146.352713
5.814006,8,148.295483
3.332045,5,149.057798
14.502614,19,152.026478
4.34595,6,152.95725
9.411403,12,154.798922
3.363732,5,155.611437
1.879667,3,156.060672
9.150859,11,157.760918
8.648428,11,160.707966
10.985508,13,163.252284
2.599378,4,163.85831
15.478269,21,167.093901
2.749108,4,167.724981
11.334484,16,170.208283
7.578018,9,171.580021
12.365844,15,175.177101
2.779825,4,176.185417
1.699378,3,176.656972
2.013001,3,177.123934
13.443437,17,179.823456
6.000224,8,181.49449
6.979238,10,183.079854
2.079507,3,183.546969
2.079507,3,184.000907
22.1468,30,190.463999
12.012649,13,192.444836
13.31987,16,194.881502
6.934728,10,196.349012
13.378936,16,198.814533
8.751103,13,201.361573
4.518235,6,202.958635
3.046492,4,204.065936
16.277485,21,207.447684
3.565994,5,208.263524
9.080004,12,210.062826
23.298736,30,215.754963
8.445983,10,218.626549
10.578456,13,220.659084
15.046455,21,223.927114
9.046446,11,225.667218
5.646492,7,226.778724
11.111712,14,229.167403
5.06715,7,230.999453
5.202306,7,232.725598
14.378152,18,235.518775
14.079826,20,238.57305
5.666124,9,239.968004
4.563588,6,240.955916
2.779825,4,241.596915
3.035954,5,242.314447
22.377486,30,248.674686
3.58595,6,249.641393
7.166631,10,251.199404
4.812651,6,252.112243
2.952639,4,252.707612
18.715539,26,256.806562
5.70115,9,259.279421
12.619284,18,262.75878
6.320221,10,264.327297
4.985914,8,265.568804
10.199728,13,267.552027
3.64495,5,268.338662
7.985493,11,270.090097
5.451242,7,271.448827
3.479507,5,272.824589
1.880129,3,273.59658
2.517254,4,274.693659
19.545511,22,278.06647
2.649148,4,278.673108
8.498538,11,280.340513
4.779825,6,281.319105
13.785058,19,284.324704
10.619156,13,287.500876
7.145552,9,289.431584
13.298745,17,291.93846
3.514487,5,292.73038
5.632059,8,293.940984
2.618405,4,294.561987
5.966364,9,295.970629
20.543791,28,301.546604
11.342612,14,304.416964
3.779314,5,305.201214
4.686218,7,306.266202
3.666709,6,307.161566
4.385132,6,308.074173
5.730662,8,309.276892
16.60928,21,312.454459
4.535646,7,313.818197
3.730054,5,315.131203
1.8,3,315.947886
7.048007,9,317.84536
3.613503,5,318.610155
11.345842,14,320.768489
2.179507,3,321.232022
2.046796,3,321.679121
2.465465,4,322.302785
2.749108,4,322.950617
13.366369,19,325.769273
6.700005,9,327.152101
4.281779,6,328.72543
3.24969,5,330.142266
15.016308,18,333.432651
11.334212,16,335.890681
17.57775,20,339.014831
3.38187,5,339.80428
12.065582,15,342.762592
2.153097,3,343.619757
13.131284,18,347.024693
3.451072,5,347.771391
10.235383,15,350.082767
1.246796,2,350.428077
