#{"t_start": 1765188317.0799706, "env_id": "highway-fast-v0"}
r,l,t
23.976794,30,0.733559
9.178307,12,1.053066
11.151021,16,1.65655
2.715153,4,1.810895
22.948213,29,2.905507
6.063582,8,3.315312
10.28122,14,3.903668
6.563428,9,4.240109
11.177157,13,4.707435
22.684369,30,5.461416
6.312641,8,5.649135
2.25258,4,5.747256
13.828856,18,6.191349
11.150613,13,6.48247
21.010217,28,7.071321
6.982442,9,7.300357
24.87795,29,7.987888
20.482068,26,8.673356
24.582175,30,9.345659
9.51264,11,9.579308
24.317281,30,10.290124
1.984982,3,10.372964
2.046796,3,10.453753
26.165153,30,11.103713
23.343782,29,11.816176
22.318932,30,12.463697
1.881819,3,12.521688
12.878845,16,12.841447
11.644918,15,13.212193
2.013463,3,13.274426
7.500264,11,13.514988
25.03088,30,14.094605
3.646021,5,14.205754
17.511871,21,14.707937
8.583875,12,15.067263
11.882918,17,15.712516
1.699378,3,15.851127
22.516318,30,17.100294
25.507284,30,18.186609
21.886888,30,19.21665
2.812378,4,19.313967
17.985654,25,19.819251
5.866051,8,20.020301
3.733704,5,20.154349
4.417013,7,20.302222
3.278866,4,20.410428
19.744979,25,20.981654
1.900371,3,21.054525
5.066666,8,21.225816
8.649154,12,21.467183
23.678745,30,22.074401
24.217408,30,22.807637
9.297303,13,23.132362
13.765391,18,23.552116
5.032356,7,23.72988
7.012019,8,23.897533
22.508589,29,24.560776
1.979667,3,24.620075
4.312174,6,24.783382
21.897642,30,25.442021
11.346156,13,25.717724
23.884694,30,26.381362
22.228827,30,27.093593
1.632045,3,27.197276
23.451794,30,27.832075
1.749108,3,27.906196
27.009293,30,28.618652
22.309069,30,29.578185
4.066045,6,29.793267
4.148561,6,30.046428
5.678851,7,30.329983
2.68392,4,30.48329
1.913463,3,30.601333
12.376031,15,31.182424
22.017922,30,32.345726
2.532711,4,32.485027
18.31399,24,33.066492
2.018315,3,33.151391
4.619156,6,33.270469
3.782097,5,33.392531
23.467542,30,34.107672
5.830802,8,34.2557
1.118234,2,34.307366
9.332517,11,34.576298
15.175739,18,35.036008
25.57943,30,35.781116
13.427647,17,36.207021
3.984889,6,36.352692
3.112074,4,36.445455
22.810475,29,37.213446
9.879779,11,37.481707
12.077319,14,37.872795
2.25258,4,37.989573
15.142989,18,38.364849
3.912161,5,38.478941
24.044642,30,39.130786
3.019281,5,39.228691
6.565475,10,39.408778
5.646452,7,39.572723
9.578364,11,39.8289
7.213118,9,40.095429
1.632711,3,40.160676
6.712648,8,40.344823
1.048486,2,40.394898
2.019667,3,40.470933
6.019362,8,40.721049
2.079507,3,40.790887
6.745824,8,40.974015
4.565066,6,41.116212
12.16746,16,41.497158
7.899657,11,41.705413
2.680129,4,41.800579
4.447863,6,41.975587
1.979667,3,42.057607
14.483687,17,42.484232
16.812232,22,43.185978
23.628643,30,44.237535
2.749108,4,44.407817
2.146021,3,44.504399
13.612679,17,45.022008
3.052314,5,45.227971
10.146023,12,45.675949
2.813158,4,45.847957
21.285309,30,46.810896
7.516591,10,47.031934
18.643922,22,47.537598
22.716566,30,48.153444
7.946881,10,48.429507
12.533029,16,48.838409
3.38124,5,48.951809
5.979204,8,49.150506
7.711966,11,49.389646
4.480575,6,49.544262
6.178967,8,49.76002
11.881468,14,50.065442
5.144511,7,50.225072
23.299719,30,50.983333
13.610839,18,51.38175
24.846898,30,52.12586
24.144274,30,52.844663
7.997727,10,53.098676
11.577805,15,53.461734
3.547865,5,53.601657
17.596322,22,56.981489
23.651681,30,57.978868
24.517556,30,59.019028
22.54574,30,60.174732
23.317448,30,60.903286
27.843606,30,61.59859
23.263432,30,62.327531
22.048331,30,63.135658
3.56573,5,63.25655
22.484724,30,63.856719
24.440985,30,64.594732
10.816652,13,64.907854
21.831806,30,65.562679
23.61219,30,66.29286
24.261611,30,66.954364
1.913001,3,67.012148
22.385993,30,67.607537
23.252617,30,68.303639
22.184074,30,68.954121
22.202039,30,69.616145
14.366209,18,69.997414
9.879271,13,70.307925
8.39884,12,70.7208
23.84453,30,71.880522
2.318352,4,72.010626
22.783203,30,73.064576
5.913118,7,73.313672
23.243168,30,74.363505
13.344555,18,74.818523
20.984422,30,75.452017
2.182137,3,75.521261
21.965108,30,76.12306
17.853509,22,76.641335
1.665379,3,76.702288
22.418664,30,77.310858
17.267201,22,77.745193
23.633052,30,78.414402
25.931821,30,79.100856
8.110592,10,79.363277
13.8329,18,79.726984
3.448486,5,79.873247
23.161263,30,80.479336
23.216553,30,81.158729
23.412227,30,81.922213
23.434858,30,82.592216
23.934761,30,83.320149
21.385071,30,83.994458
2.780129,4,84.090837
23.91052,30,85.177299
21.749724,30,86.153417
22.030855,30,87.070565
6.665581,9,87.413967
1.715775,3,87.546272
23.930207,30,88.55714
1.666045,3,88.617497
22.863869,30,89.28918
13.477349,17,89.709771
4.496881,6,89.876979
20.986265,30,90.575482
24.097836,30,91.191321
4.732105,7,91.326004
10.612331,14,91.648105
23.484402,30,92.367146
22.665891,30,93.083768
22.019258,30,93.750116
16.131977,21,94.238903
4.782482,7,94.389649
17.776377,21,94.846668
18.681916,23,95.345434
22.18242,30,96.003234
23.684536,30,96.676005
23.19989,30,97.294731
5.366389,8,97.484836
3.252001,5,97.596973
24.751643,30,98.291337
8.878822,10,98.684367
21.696797,30,99.747951
2.046796,3,99.876567
21.431772,30,100.928651
20.868399,30,102.035821
22.548368,30,102.665755
22.386569,30,103.476669
2.313158,3,103.54507
3.579825,5,103.660514
22.299957,30,104.348639
23.945079,30,104.952685
2.91284,4,105.054364
22.832923,30,105.665805
11.285953,15,106.015795
19.914535,24,106.53733
10.146219,13,106.833791
24.665576,30,107.518243
24.418565,30,108.12573
23.495593,30,111.442266
22.199196,30,112.310679
23.450758,30,113.30412
22.919759,30,114.353739
4.58564,7,114.66699
21.0529,30,115.620239
22.28569,30,116.357106
22.532806,30,117.017909
21.900351,30,117.649731
22.252662,30,118.312611
25.217729,30,118.892758
23.38056,30,119.447196
23.052226,30,120.077254
22.819059,30,120.740982
6.297764,8,120.956614
20.885994,30,121.57311
23.785595,30,122.303086
22.56696,30,123.000694
24.234716,30,123.757049
16.08365,21,124.425719
22.585868,30,125.14948
4.91573,6,125.303648
5.632131,8,125.522841
19.211679,26,126.332782
22.783882,30,127.534134
3.398217,5,127.710799
21.599995,30,128.74435
21.018396,30,129.821516
23.315422,30,130.54277
22.81811,30,131.238609
21.477797,28,131.841928
21.719285,30,132.405633
21.151378,30,133.031736
21.219246,30,133.722815
23.815597,30,134.42061
13.864132,17,134.824124
23.053554,30,135.442479
6.27978,8,135.607567
22.11514,30,136.268907
22.946817,30,136.910831
24.097548,30,137.499617
26.250365,30,138.145438
21.552932,30,138.821795
22.46933,30,139.441032
21.053516,30,140.387233
21.813997,30,141.382337
22.851634,30,142.374827
20.930974,26,143.3354
10.366363,15,143.753569
26.178841,30,144.485816
9.531776,13,144.79873
4.546452,6,144.925522
6.947605,10,145.163485
21.56929,30,145.878157
22.1011,30,146.495895
20.098812,28,147.134871
23.279354,30,147.705383
22.300848,30,148.317538
11.912273,16,148.692766
26.180386,30,149.354318
22.685799,30,149.964653
23.283749,30,150.635688
21.384353,30,151.245721
13.251981,17,151.547626
10.333333,13,151.816211
7.299326,9,152.034513
22.217234,30,152.696835
24.317459,30,153.34107
3.182442,5,153.437096
22.929324,30,154.466969
13.667515,17,155.190665
21.418698,30,156.365319
10.085291,14,156.988399
22.120181,30,157.7958
22.45122,30,158.464273
21.415702,30,158.999912
23.550555,30,159.633569
10.953092,14,159.947343
22.784519,30,160.625084
27.743804,30,161.357801
21.552352,30,161.974069
21.686886,30,165.41395
21.886259,30,166.025833
22.219281,30,166.657964
23.384664,30,167.322515
7.902663,11,167.618961
2.498757,4,167.75033
23.601641,30,168.780921
22.284529,30,169.813281
4.296761,6,170.01041
22.417504,30,171.093276
22.252311,30,171.850021
22.552585,30,172.480417
22.784753,30,173.121408
21.686608,30,173.907356
22.319605,30,174.547634
21.619289,30,175.233028
21.886888,30,175.782291
24.015498,30,176.347492
23.735028,30,176.965406
4.646796,6,177.096993
2.766362,4,177.189874
21.785689,30,177.85755
21.89822,30,178.488219
22.319327,30,179.12892
21.983339,30,179.708013
23.283827,30,180.30562
21.918705,30,180.932433
8.785442,11,181.168386
22.619598,30,182.162452
23.598409,30,183.120343
22.231258,30,184.035297
21.619329,30,184.999974
22.286887,30,185.693362
21.953554,30,186.333043
21.786258,30,187.006486
