#{"t_start": 1765188317.1138513, "env_id": "highway-fast-v0"}
r,l,t
22.480578,30,0.724637
4.413158,6,0.889766
6.799609,9,1.104184
20.718974,30,2.214516
1.766045,3,2.336177
22.684178,30,3.665389
8.230545,11,4.126386
23.044473,30,5.048451
12.04302,15,5.416436
6.245367,8,5.605894
27.112524,30,6.324981
6.845511,8,6.508768
23.376591,30,7.137306
11.711725,13,7.471225
19.831088,25,8.071107
24.743735,30,8.819631
5.478869,7,8.97454
2.515775,4,9.063561
17.310582,23,9.587801
5.467807,8,9.799516
17.511671,24,10.366693
18.48136,23,10.868513
13.533695,18,11.30483
18.748504,23,11.840162
24.873994,30,12.476042
14.475343,18,12.851572
2.646796,4,12.938677
2.648486,4,13.051554
5.619902,8,13.229665
5.969283,8,13.399574
23.300944,30,13.996353
3.498125,5,14.107077
9.619008,13,14.381169
2.300304,4,14.487263
8.933644,12,14.775263
5.332092,7,15.004408
2.784982,4,15.1734
12.678577,15,15.767403
17.192151,20,16.61752
16.142962,21,17.42857
22.053203,30,18.595891
2.732397,4,18.764249
7.317094,9,19.005537
7.632193,9,19.228772
22.164192,30,19.865148
13.420175,19,20.320199
23.730525,30,21.010001
20.210138,26,21.54331
23.430198,30,22.180682
4.465371,6,22.336578
7.645044,9,22.542824
6.945059,8,22.738592
3.046492,4,22.831437
5.01264,6,22.995948
25.028192,30,23.712583
7.262911,9,23.903374
11.383654,17,24.296587
7.479308,9,24.481366
24.762789,30,25.184278
6.483018,9,25.378996
18.776542,23,25.91371
24.462828,30,26.525929
23.484984,30,27.27423
18.750573,23,27.766654
3.465465,5,27.894837
1.846796,3,27.984778
6.933904,10,28.241973
24.995107,30,28.943315
5.197281,7,29.190825
22.014546,30,30.346153
28.277019,30,31.42071
20.377397,26,32.513904
10.979472,14,32.815528
1.951567,3,32.881016
5.112851,7,33.080786
12.311837,15,33.422877
3.480129,5,33.527534
11.001326,14,33.894976
1.879667,3,33.972145
21.816638,26,34.53244
4.812034,6,34.696617
23.741938,30,35.436217
24.884692,30,36.188348
6.444889,8,36.375468
1.882442,3,36.457744
2.598798,4,36.542957
13.410885,17,37.041308
6.135651,9,37.236535
25.263971,30,38.035474
18.049154,21,38.484277
7.911336,10,38.694161
4.515775,6,38.83796
22.232139,30,39.420458
8.248835,12,39.728171
15.176762,19,40.217682
9.865033,13,40.541153
4.115159,6,40.728184
23.684993,30,41.434098
24.708429,30,42.160475
22.286278,30,42.99245
