#{"t_start": 1765188317.102723, "env_id": "highway-fast-v0"}
r,l,t
4.879785,6,0.215555
8.9133,12,0.473146
9.296571,12,0.729708
9.099688,13,1.068711
2.113001,3,1.133079
5.516356,8,1.459714
1.632711,3,1.604565
10.847915,15,2.119424
6.61264,8,2.447345
9.577465,12,2.985879
4.019777,5,3.23379
9.065387,13,3.76603
20.345484,25,4.705257
8.896977,12,5.017953
23.64576,30,5.748991
3.366044,5,5.876782
6.878849,8,6.070319
6.110711,8,6.254719
1.6,3,6.312757
1.979667,3,6.376715
8.899704,12,6.62223
24.294739,30,7.30953
1.879667,3,7.374079
8.614802,10,7.617037
2.4,4,7.711218
8.112402,11,7.979508
10.749302,15,8.382045
4.312174,6,8.539654
20.45229,26,9.124781
23.018933,30,9.831835
26.47687,30,10.513886
2.752263,4,10.608175
9.850276,13,10.898695
22.674151,30,11.623784
25.530034,30,12.28817
22.744027,29,12.880021
9.1825,11,13.148186
22.067698,30,13.780216
24.64568,30,14.382758
21.931437,30,15.264196
3.119551,5,15.480526
11.344642,15,16.126989
2.319247,4,16.279303
23.408652,29,17.416175
25.358173,30,18.588799
27.311235,30,19.395142
3.615775,5,19.487848
2.846021,4,19.562885
21.878303,28,20.222483
1.846796,3,20.301293
1.118234,2,20.354476
24.998709,30,21.044255
5.999392,9,21.242987
3.798834,6,21.358642
23.23147,30,21.937018
6.378821,9,22.16481
15.10982,18,22.598052
5.178752,7,22.768084
2.46636,4,22.864596
10.379243,14,23.218654
2.76405,4,23.310118
11.715096,14,23.645129
23.344702,30,24.322966
6.335991,9,24.517428
7.763703,11,24.791645
1.731021,3,24.847602
21.483289,25,25.407766
13.194355,17,25.79018
26.830625,30,26.428003
23.51042,30,27.189147
13.179158,16,27.503892
3.882786,6,27.630087
22.015472,30,28.375275
22.809798,30,29.1575
7.678896,10,29.525858
6.711721,8,29.828858
6.230871,9,30.209326
1.279667,2,30.28564
2.646796,4,30.430123
25.010621,30,31.498965
10.381008,13,32.109855
28.694076,30,32.9446
9.119316,13,33.260199
1.8,3,33.329491
2.93418,4,33.425804
7.585351,9,33.665489
23.48209,30,34.313104
2.646174,4,34.413774
27.509964,30,35.151153
24.309535,30,35.935103
6.91264,8,36.123604
9.198505,13,36.434061
6.250375,8,36.636076
14.748802,21,37.202714
3.645407,5,37.324749
2.680129,4,37.416555
3.15311,4,37.554627
5.798175,8,37.76906
26.209925,30,38.431945
16.448487,22,38.94427
22.0668,30,39.531282
23.427831,30,40.280436
11.197025,14,40.68362
15.465405,22,41.218899
12.445503,14,41.516199
13.635996,17,41.905205
9.266218,13,42.266641
22.662972,30,43.139882
25.908471,30,44.182994
21.682323,30,45.230085
26.477853,30,46.400017
9.467042,11,46.689583
24.26201,30,47.343753
17.644311,23,47.867553
23.568001,30,48.564049
4.012656,5,48.698919
3.913158,5,48.833121
8.946829,13,49.145059
22.777156,30,49.849653
2.879363,4,49.950612
23.047396,30,50.652183
13.713999,16,51.063497
17.445899,22,51.590647
2.046796,3,51.673651
17.177744,24,52.234464
16.079525,22,52.768517
8.597383,11,53.028093
3.013158,4,53.137958
3.729729,5,53.251433
2.046796,3,53.318848
2.779507,4,53.418612
15.928608,20,56.680464
4.233373,6,56.906484
11.845357,13,57.32702
23.397051,30,58.389731
22.811605,30,59.412346
5.932171,8,59.75728
7.767166,11,60.181731
22.151549,29,60.86275
3.166101,5,61.002871
3.61893,5,61.142798
22.285684,30,61.79402
24.275398,30,62.560016
26.8532,30,63.324733
11.453548,14,63.602423
16.577914,22,64.110412
3.012696,4,64.217765
19.185235,26,64.808305
