#{"t_start": 1765188099.1540012, "env_id": "highway-fast-v0"}
r,l,t
4.879785,6,0.313495
8.9133,12,0.737634
9.296571,12,1.147888
9.099688,13,1.665727
2.113001,3,1.794401
5.516356,8,2.140417
1.632711,3,2.229926
10.847915,15,2.534286
6.61264,8,2.77874
9.577465,12,3.077626
4.019777,5,3.211466
9.065387,13,3.487277
20.345484,25,4.056821
8.896977,12,4.286756
23.64576,30,5.020321
3.366044,5,5.143655
6.878849,8,5.338936
6.110711,8,5.506444
1.6,3,5.566849
1.979667,3,5.631891
8.899704,12,5.896681
24.294739,30,6.581494
1.879667,3,6.646496
8.614802,10,6.896367
2.4,4,7.006378
8.112402,11,7.276756
10.749302,15,7.711826
4.312174,6,7.88073
20.45229,26,8.488771
23.018933,30,9.177865
26.47687,30,9.84165
2.752263,4,9.941261
9.850276,13,10.242695
22.674151,30,10.959848
25.530034,30,11.660052
22.744027,29,12.323878
9.1825,11,12.714527
22.067698,30,13.750042
24.64568,30,14.670531
21.931437,30,15.871826
3.119551,5,16.048664
11.344642,15,16.435358
2.319247,4,16.544397
23.408652,29,17.233066
25.358173,30,17.960223
27.311235,30,18.679312
3.615775,5,18.776004
2.846021,4,18.855151
21.878303,28,19.490742
1.846796,3,19.569787
1.118234,2,19.628939
24.998709,30,20.323006
5.999392,9,20.512065
3.798834,6,20.632086
23.23147,30,21.22615
6.378821,9,21.44961
15.10982,18,21.919655
5.178752,7,22.087546
2.46636,4,22.185505
10.379243,14,22.506989
2.76405,4,22.584248
11.715096,14,22.952084
23.344702,30,23.604904
6.335991,9,23.831547
7.763703,11,24.106869
1.731021,3,24.162342
21.483289,25,24.692466
13.194355,17,25.102764
26.830625,30,25.727763
23.51042,30,26.848412
13.179158,16,27.352493
3.882786,6,27.555403
22.015472,30,28.742854
22.809798,30,29.784458
7.678896,10,30.024063
6.711721,8,30.207645
6.230871,9,30.454251
1.279667,2,30.49963
2.646796,4,30.585502
25.010621,30,31.250235
10.381008,13,31.579256
28.694076,30,32.206571
9.119316,13,32.540185
1.8,3,32.60847
2.93418,4,32.702384
7.585351,9,32.937856
23.48209,30,33.587685
2.646174,4,33.689494
27.509964,30,34.447139
24.309535,30,35.192651
6.91264,8,35.367708
9.198505,13,35.699241
6.250375,8,35.909731
14.748802,21,36.365532
3.645407,5,36.505437
2.680129,4,36.595313
3.15311,4,36.733662
5.798175,8,36.937535
26.209925,30,37.611677
16.448487,22,38.125355
22.0668,30,38.737999
23.427831,30,39.458611
11.197025,14,39.935025
15.465405,22,40.78312
12.445503,14,41.266387
13.635996,17,41.901519
9.266218,13,42.449001
22.662972,30,43.483889
25.908471,30,44.18772
21.682323,30,44.822099
26.477853,30,45.524306
9.467042,11,45.786357
24.26201,30,46.441962
17.644311,23,46.957404
23.568001,30,47.640013
4.012656,5,47.774319
3.913158,5,47.910908
8.946829,13,48.213225
22.777156,30,48.872483
2.879363,4,48.970412
23.047396,30,49.65519
13.713999,16,50.052813
17.445899,22,50.618521
2.046796,3,50.690376
17.177744,24,51.246433
16.079525,22,51.762383
8.597383,11,52.022642
3.013158,4,52.130256
3.729729,5,52.258141
2.046796,3,52.324916
2.779507,4,52.422456
15.928608,20,56.327065
4.233373,6,56.554049
11.845357,13,56.995381
24.543283,30,57.75962
3.085972,4,57.843869
4.013118,5,57.956913
8.166006,12,58.219084
4.782436,6,58.343824
14.966963,18,58.768566
24.393423,30,59.504108
6.679661,8,59.747699
23.418816,30,60.620569
17.465977,23,61.156541
19.381151,23,61.643718
3.779825,5,61.795653
22.749057,30,62.453045
13.976241,18,62.901942
2.912841,4,62.976186
22.097053,30,63.659591
23.465487,30,64.37083
2.163588,3,64.434464
22.765975,30,65.151999
3.432044,5,65.258146
26.683978,30,66.009612
22.564764,30,66.631385
23.963959,30,67.415931
24.349813,30,68.492159
18.743343,24,69.406622
24.264688,30,70.631366
8.944532,12,71.049116
1.279667,2,71.093868
21.919598,30,71.721074
2.498757,4,71.810848
2.631551,4,71.904916
24.044421,30,72.470094
22.351078,30,73.122612
1.915775,3,73.204472
2.66405,4,73.285299
23.052151,30,73.878525
25.244534,30,74.567554
23.374675,30,75.19706
4.117915,6,75.321516
12.101115,17,75.753569
6.695532,9,75.945295
22.581345,30,76.591769
4.849459,7,76.751017
1.913463,3,76.844648
22.209408,29,77.510877
23.064497,30,78.194121
15.951781,20,78.708053
22.384064,30,79.433667
25.013348,30,80.114588
25.54819,30,80.914143
2.532045,4,81.006583
2.879363,4,81.130269
23.384543,30,82.148792
3.797343,5,82.342998
4.780175,7,82.635527
22.748517,30,83.83493
22.394907,30,84.87999
25.743469,30,85.497358
21.185107,30,86.164205
16.535057,23,86.696059
5.846446,7,86.872492
14.049622,18,87.288813
11.478684,14,87.600462
2.946492,4,87.7183
1.279667,2,87.755542
3.701727,6,87.90597
16.184546,22,88.40528
14.56236,20,88.831589
6.535061,10,89.075672
5.099379,7,89.242785
8.296865,10,89.474729
8.381549,12,89.749781
21.751153,30,90.411562
24.217986,30,91.031727
22.999572,30,91.697164
5.913864,8,91.886613
9.496973,12,92.160055
13.66272,18,92.564919
11.6791,16,92.907727
5.014585,7,93.122847
8.246452,10,93.355697
22.252318,30,94.031306
22.444321,30,94.635004
3.579507,5,94.730181
9.446802,14,95.144306
13.880517,17,95.786398
7.513118,9,96.141979
4.132711,6,96.340546
24.916665,30,97.404344
23.746129,30,98.4886
22.18445,30,99.174285
12.765382,15,99.502444
25.897929,30,100.20981
11.577177,15,100.551333
7.662909,9,100.769966
8.351017,11,101.048773
23.084033,30,101.65732
3.782442,5,101.760574
27.842772,30,102.437004
22.76485,30,103.182201
10.896865,13,103.483474
9.632157,11,103.712989
22.632767,30,104.446323
4.27936,6,104.55597
4.215496,6,104.689806
24.248986,30,105.257976
2.564801,4,105.343996
6.214867,9,105.553284
8.711644,12,105.796378
8.115166,11,106.049329
