#{"t_start": 1765188099.1201491, "env_id": "highway-fast-v0"}
r,l,t
23.976794,30,1.154147
9.178307,12,1.632518
11.151021,16,2.281906
2.715153,4,2.373577
22.948213,29,3.07392
6.063582,8,3.282356
10.28122,14,3.584314
6.563428,9,3.779552
11.177157,13,4.077887
22.684369,30,4.725183
6.312641,8,4.921239
2.25258,4,5.030875
13.828856,18,5.46933
11.150613,13,5.750278
21.010217,28,6.366362
6.982442,9,6.583433
24.87795,29,7.293489
20.482068,26,8.027215
24.582175,30,8.707714
9.51264,11,8.950887
24.317281,30,9.646342
1.984982,3,9.712764
2.046796,3,9.789163
26.165153,30,10.458361
23.343782,29,11.212223
22.318932,30,11.834246
1.881819,3,11.896693
12.878845,16,12.247079
11.644918,15,12.820199
2.013463,3,12.932478
7.500264,11,13.290258
25.03088,30,14.2365
3.646021,5,14.425074
17.511871,21,15.202121
8.583875,12,15.66823
11.882918,17,16.202715
1.699378,3,16.287679
22.516318,30,17.058391
25.507284,30,17.739458
21.886888,30,18.490706
2.812378,4,18.590224
17.985654,25,19.124245
5.866051,8,19.299212
3.733704,5,19.434661
4.417013,7,19.581946
3.278866,4,19.705687
19.744979,25,20.276484
1.900371,3,20.344063
5.066666,8,20.506915
8.649154,12,20.770199
23.678745,30,21.368416
24.217408,30,22.138555
9.297303,13,22.441631
13.765391,18,22.856444
5.032356,7,23.04665
7.012019,8,23.210472
22.508589,29,23.886785
1.979667,3,23.951864
4.312174,6,24.109614
21.897642,30,24.738199
11.346156,13,25.042578
23.884694,30,25.694166
22.228827,30,26.705068
1.632045,3,26.860475
23.451794,30,27.876792
1.749108,3,28.000664
27.009293,30,29.152734
22.309069,30,30.075751
4.066045,6,30.205428
4.148561,6,30.377346
5.678851,7,30.546886
2.68392,4,30.63973
1.913463,3,30.712211
12.376031,15,31.075529
22.017922,30,31.733968
2.532711,4,31.817798
18.31399,24,32.342532
2.018315,3,32.443196
4.619156,6,32.561595
3.782097,5,32.681182
23.467542,30,33.381505
5.830802,8,33.541498
1.118234,2,33.59312
9.332517,11,33.872595
15.175739,18,34.325983
25.57943,30,35.061397
13.427647,17,35.473623
3.984889,6,35.630132
3.112074,4,35.720955
22.810475,29,36.387599
9.879779,11,36.671489
12.077319,14,37.048121
2.25258,4,37.157386
15.142989,18,37.545225
3.912161,5,37.671224
24.044642,30,38.323861
3.019281,5,38.420048
6.565475,10,38.621905
5.646452,7,38.790821
9.578364,11,39.037988
7.213118,9,39.282216
1.632711,3,39.346467
6.712648,8,39.53449
1.048486,2,39.583273
2.019667,3,39.676625
6.019362,8,39.994237
2.079507,3,40.107571
6.745824,8,40.370926
4.565066,6,40.604185
12.16746,16,41.227654
7.899657,11,41.5834
2.680129,4,41.735824
4.447863,6,41.997646
1.979667,3,42.128906
14.483687,17,42.791262
16.812232,22,43.541912
