#{"t_start": 1764593845.0288746, "env_id": "MyCustomEnv-v0"}
r,l,t
10.98477,14,3.4395
18.403854,20,8.440122
4.279313,6,9.869481
9.432908,12,14.335989
6.771069,8,16.347996
3.577329,5,17.533808
6.6403,8,19.465118
9.454263,12,22.389915
1.074832,2,22.859559
10.708552,14,27.691737
19.417937,20,32.638712
11.831627,15,36.23583
17.755726,20,43.009376
5.432493,7,44.69953
7.617215,9,46.943071
17.954438,20,51.859217
1.70084,3,52.879148
2.930524,4,54.480717
4.746348,6,56.642905
7.526684,10,59.157866
4.416185,6,60.705716
5.584991,7,62.484601
3.499933,5,63.667397
3.678768,5,64.908091
16.894721,20,71.355569
8.461925,10,73.691602
7.23634,9,75.905957
11.638933,14,79.2332
11.012783,13,83.987463
9.305286,11,86.631864
9.343444,11,89.311091
1.976314,3,90.04366
6.747027,8,93.015219
2.783254,4,94.723984
10.154319,13,99.488164
16.442796,20,104.33039
12.200441,15,108.033342
5.729182,7,110.631809
8.053685,11,113.974622
4.362807,6,115.378373
2.997964,4,116.309565
8.427149,11,118.983209
9.405635,12,122.028659
5.103892,7,124.551361
16.736131,19,129.883727
18.04214,20,134.742935
4.327853,6,136.198728
5.395892,7,138.831338
3.641164,5,140.630198
2.951612,4,141.582871
16.897843,20,146.49345
9.235876,11,149.134965
8.867982,11,152.922359
16.49553,20,158.233513
11.762846,15,161.890981
3.455509,5,163.140344
5.164047,7,165.168175
5.425971,7,167.926147
10.347666,12,171.011063
9.804441,12,173.887156
1.661301,3,174.594786
8.661143,11,177.331895
11.193683,13,182.115227
10.761195,14,185.634956
3.606182,5,186.91658
3.53755,5,188.08392
7.400665,9,190.244032
18.593835,20,196.867547
16.5995,20,201.660884
1.897918,3,202.357478
5.531724,7,204.08219
4.633255,6,205.532026
3.235141,5,207.026514
5.033181,7,209.815669
8.646635,11,212.661864
10.415451,13,215.81919
14.562757,17,219.928745
9.919386,12,224.549535
4.700087,6,225.97127
6.409795,8,227.848207
10.962173,14,231.200935
2.6101,4,232.138525
1.864268,3,232.866721
4.730862,6,234.419096
3.263307,5,236.399027
2.498402,4,237.975311
4.635215,6,239.519485
4.583374,6,240.932151
5.586733,7,242.7898
7.74948,9,245.100088
4.563324,6,246.539862
4.415301,6,247.987041
13.656816,17,253.693465
4.442413,6,255.235202
2.660212,4,256.158064
8.451803,10,258.618891
3.662113,5,259.827107
19.041446,20,266.317599
1.789119,3,267.054121
9.355634,11,269.68632
5.274691,7,271.365544
5.285677,7,273.005886
7.453128,10,275.440137
1.975818,3,276.249758
3.819863,5,278.187556
2.901769,4,279.925892
1.950193,3,280.706823
2.128235,3,281.513335
4.486704,6,282.987344
9.692332,12,285.905139
6.138676,8,287.7912
17.629482,20,294.126068
6.56155,8,296.12867
11.009219,14,299.538495
17.941455,20,304.842316
9.88014,12,309.040026
10.237367,12,311.966939
2.964087,4,312.94467
1.061121,2,313.447666
7.017667,9,315.699159
4.52641,6,317.115286
8.128251,10,320.547449
4.231269,6,322.51424
16.887521,20,327.376378
2.860787,4,328.350173
9.240047,12,331.215097
8.557953,11,335.210097
9.185145,11,338.0639
4.18784,6,339.648916
8.349263,11,342.345954
11.172828,13,345.481547
11.058415,14,350.467883
1.061547,2,350.938191
10.153336,12,353.784221
18.727931,20,358.676191
9.893845,12,362.896868
3.68539,5,364.388532
11.323905,14,367.715122
4.207676,6,369.247041
16.645348,20,374.391936
11.445192,15,379.266253
6.566293,9,381.431933
1.833981,3,382.129448
2.060344,3,382.843987
2.794616,4,383.818311
3.483463,5,384.989239
17.062871,20,391.392032
3.47605,5,392.572986
10.013738,13,395.761243
8.31698,10,398.217929
8.547591,11,400.964387
7.102417,9,404.284213
2.872573,4,405.686085
10.25329,13,408.968324
8.102784,10,411.361805
10.278999,12,414.327534
2.793841,4,415.303251
6.902702,9,418.933661
1.899911,3,419.882973
8.713407,11,422.573204
9.109216,12,425.548511
18.258339,20,431.383851
11.201814,14,435.554162
17.792821,20,440.508136
7.303316,9,442.669737
2.090059,3,443.441662
9.128278,11,447.546772
17.426365,20,452.514958
17.074948,20,460.179582
