#{"t_start": 1765187472.507043, "env_id": "highway-fast-v0"}
r,l,t
4.879785,6,0.194235
8.9133,12,0.45967
9.296571,12,0.733534
9.099688,13,1.091348
2.113001,3,1.153568
5.516356,8,1.344931
1.632711,3,1.443468
10.847915,15,1.756439
6.61264,8,1.968986
9.577465,12,2.254816
4.019777,5,2.392778
9.065387,13,2.676119
20.345484,25,3.231928
8.896977,12,3.463781
23.64576,30,4.179459
3.366044,5,4.302002
6.878849,8,4.499906
6.110711,8,4.668469
1.6,3,4.7286
1.979667,3,4.831625
8.899704,12,5.260279
24.294739,30,6.44321
1.879667,3,6.582827
8.614802,10,6.978351
2.4,4,7.130783
8.112402,11,7.559897
10.749302,15,8.209447
4.312174,6,8.54458
20.45229,26,9.122294
23.018933,30,9.798488
26.47687,30,10.463161
2.752263,4,10.584877
9.850276,13,10.862682
22.674151,30,11.587827
25.530034,30,12.222618
22.744027,29,12.805809
9.1825,11,13.040482
22.067698,30,13.702724
24.64568,30,14.311031
21.931437,30,15.05115
3.119551,5,15.190191
11.344642,15,15.604956
2.319247,4,15.696061
23.408652,29,16.376282
25.358173,30,17.077873
27.311235,30,17.867726
3.615775,5,17.978703
2.846021,4,18.06976
21.878303,28,18.872848
1.846796,3,19.000293
1.118234,2,19.083176
24.998709,30,20.154945
5.999392,9,20.47097
3.798834,6,20.665936
23.23147,30,21.57823
6.378821,9,21.960015
15.10982,18,22.60767
5.178752,7,22.777596
2.46636,4,22.875578
10.379243,14,23.215424
2.76405,4,23.292856
11.715096,14,23.637962
23.344702,30,24.306982
6.335991,9,24.508469
7.763703,11,24.801023
1.731021,3,24.859841
21.483289,25,25.426056
13.194355,17,25.816792
26.830625,30,26.449836
23.51042,30,27.191149
13.179158,16,27.559217
3.882786,6,27.682005
22.015472,30,28.413811
22.809798,30,29.01521
7.678896,10,29.231985
6.711721,8,29.441116
6.230871,9,29.67312
1.279667,2,29.717968
2.646796,4,29.801882
25.010621,30,30.465578
10.381008,13,30.786061
28.694076,30,31.416113
9.119316,13,31.739962
1.8,3,31.810894
2.93418,4,31.90591
7.585351,9,32.129303
23.48209,30,33.042642
2.646174,4,33.203862
27.509964,30,34.442754
24.309535,30,35.706691
6.91264,8,36.025759
9.198505,13,36.418415
6.250375,8,36.623226
14.748802,21,37.10636
3.645407,5,37.229172
2.680129,4,37.322591
3.15311,4,37.462517
5.798175,8,37.664235
26.209925,30,38.348725
16.448487,22,38.844618
22.0668,30,39.450862
23.427831,30,40.189049
11.197025,14,40.593054
15.465405,22,41.119624
12.445503,14,41.417907
13.635996,17,41.800725
9.266218,13,42.164917
22.662972,30,42.821391
25.908471,30,43.459858
21.682323,30,44.120005
26.477853,30,44.834626
9.467042,11,45.109869
24.26201,30,45.783614
17.644311,23,46.347778
23.568001,30,47.461372
4.012656,5,47.692776
3.913158,5,47.911145
8.946829,13,48.374313
22.777156,30,49.432191
2.879363,4,49.63687
23.047396,30,50.590222
13.713999,16,50.982233
17.445899,22,51.476331
2.046796,3,51.567217
17.177744,24,52.099121
16.079525,22,52.633696
8.597383,11,52.885014
3.013158,4,52.992187
3.729729,5,53.102151
2.046796,3,53.170951
2.779507,4,53.267909
15.928608,20,56.395322
4.233373,6,56.529419
11.845357,13,56.80362
23.397051,30,57.449172
22.811605,30,58.047996
5.932171,8,58.215297
7.767166,11,58.443965
22.151549,29,59.09228
3.166101,5,59.23231
3.61893,5,59.37954
22.285684,30,60.289812
24.275398,30,61.653533
26.8532,30,62.844381
11.453548,14,63.332867
16.577914,22,64.003259
3.012696,4,64.105229
19.185235,26,64.72467
2.830717,4,64.840162
24.310098,30,65.493023
21.519301,30,66.198679
2.084982,3,66.252272
17.942466,21,66.748297
22.653091,30,67.334315
23.747313,30,67.995345
22.219032,30,68.700028
22.196631,30,69.300838
4.58163,6,69.443682
19.265149,24,69.963456
22.818165,30,70.692197
22.032461,30,71.312247
21.666314,28,71.944733
21.052932,30,72.596924
10.751068,14,72.912659
23.684388,30,73.549155
22.885371,30,74.497843
22.645927,30,75.618044
6.702663,10,75.98312
21.252321,30,76.871882
22.785148,30,77.809287
23.498935,30,78.438116
23.916801,30,79.162168
2.666667,4,79.253165
18.416934,25,79.809204
3.579507,5,79.913524
22.484224,30,80.480153
5.617564,8,80.653236
1.748486,3,80.726843
24.117105,30,81.513224
18.298669,24,82.018694
3.745573,5,82.150748
23.683496,30,82.811818
21.186887,30,83.476013
23.351085,30,84.136693
26.08445,30,84.803518
21.502652,30,85.375375
17.644871,22,85.828642
22.811567,30,86.564731
2.682137,4,86.650503
2.730254,4,86.755484
3.729632,5,86.906029
23.283538,30,87.547294
2.733082,4,87.686201
2.5,4,87.832441
4.851958,7,88.142015
9.196291,11,88.556056
5.147545,7,88.945964
21.351428,30,89.958261
22.532125,30,91.037496
21.919869,30,91.904832
2.566362,4,91.994634
2.632711,4,92.095011
1.632711,3,92.153084
10.513254,14,92.47129
5.233294,7,92.653476
2.433333,4,92.739995
23.916229,30,93.372234
10.81202,12,93.669159
11.647199,14,94.007493
21.985382,30,94.616342
24.178638,30,95.301904
24.730306,30,95.965413
11.045989,13,96.269721
24.660301,30,96.910619
22.67715,30,97.546551
14.184716,19,98.000693
2.632397,4,98.092893
21.481581,30,98.746654
2.499377,4,98.847025
21.965503,30,99.504699
1.818307,3,99.590766
23.045882,30,100.214678
11.653508,15,100.532552
24.144873,30,101.284259
2.913158,4,101.397875
22.852279,30,102.569703
27.64166,30,103.527678
22.051409,30,104.554382
14.147871,18,105.159275
22.150355,30,105.847574
16.250684,21,106.328411
14.432809,18,106.76793
14.809951,18,107.203738
22.933251,30,107.80724
3.431424,5,107.93494
3.480129,5,108.045641
18.995595,23,111.189866
21.652655,30,111.916449
23.586882,30,112.55139
21.935103,30,113.215663
3.266365,5,113.348202
17.646455,26,113.809212
21.153549,30,114.405483
23.534605,30,115.063044
22.501396,30,115.97128
25.360035,30,116.987272
21.834487,30,117.900775
7.766118,11,118.247265
21.386882,30,119.143276
22.252041,30,119.854351
11.378935,15,120.205639
24.980796,30,120.836498
23.752447,30,121.44263
22.784096,30,122.094598
22.786882,30,122.662215
9.395433,12,122.973524
21.286882,30,123.660388
