#{"t_start": 1765358775.7497149, "env_id": "MyCustomEnv-v0"}
r,l,t
5.998108,8,1.809979
3.571883,5,2.948932
5.643904,8,6.062601
7.423512,9,8.801051
8.374082,10,11.144419
9.52272,12,13.950959
6.701502,8,15.902237
2.66749,4,16.855403
9.185385,12,21.182377
6.415711,8,23.270057
4.73184,6,24.642397
10.789786,14,27.954399
6.715872,9,30.049167
9.788874,12,33.623004
6.756577,8,36.363632
12.276009,15,39.942347
8.125333,10,42.177012
3.546809,5,43.400062
1.85548,3,44.164209
0.972779,2,44.624256
15.571023,19,50.966065
8.309461,11,53.441851
6.086737,8,55.277389
1.884969,3,55.948946
18.028648,20,61.009504
6.372449,8,64.123565
1.698608,3,64.814611
8.660483,11,67.428241
3.659307,5,68.549162
2.931972,4,69.472625
0.985517,2,69.95155
8.864428,11,72.541191
4.169628,6,73.875262
2.839125,4,75.179552
2.99779,4,76.785009
5.664204,8,79.442731
6.438012,8,81.293481
4.577542,6,82.776336
4.727474,6,84.296144
6.117221,8,86.256898
16.587053,20,92.791442
7.240785,9,94.902433
9.194252,11,98.168678
4.800574,6,99.5746
3.405025,5,100.776116
16.747751,20,107.211697
6.512063,9,109.352273
5.597188,7,111.015323
10.465933,14,114.123722
17.418375,20,120.27416
3.839793,5,121.725305
8.989111,11,124.218317
8.247458,10,126.47548
7.854381,10,128.796031
18.721289,20,134.985496
5.554999,7,136.742051
7.367203,9,138.900467
7.007089,9,140.922468
6.832884,9,142.992869
7.545131,9,145.051734
16.29645,20,151.590632
7.420203,9,153.71617
8.454945,11,156.180386
3.514637,5,157.347604
17.450676,20,163.867315
1.059811,2,164.31532
6.838504,9,166.37168
3.665982,5,167.530424
10.935057,13,170.566227
7.217041,9,172.714456
8.104325,10,175.83016
3.800785,5,177.776905
3.560055,5,179.07205
7.615792,10,181.32782
2.68258,4,182.262307
7.51935,9,184.271007
9.175281,12,186.991988
1.899601,3,187.677508
2.087655,3,188.78161
5.570993,8,191.832428
5.533513,7,193.603688
8.770489,11,196.058808
3.016962,4,197.117272
1.726869,3,197.800926
10.732295,13,200.847656
0.996256,2,201.328009
9.350471,11,205.156399
7.771575,9,207.727643
4.487297,6,209.164391
3.79682,5,210.31615
7.130604,9,212.325291
5.571331,7,213.8916
5.482928,7,215.464276
4.071318,5,216.780725
4.572653,6,219.278935
5.944686,8,221.66859
3.589362,5,222.872665
16.903112,20,227.622891
7.502223,10,229.908694
11.170308,15,235.236215
10.631192,14,238.653066
2.105659,3,239.319107
4.530811,6,240.63013
8.080307,10,242.900142
1.038836,2,243.389505
1.864375,3,244.090062
1.018548,2,244.52087
3.817226,5,246.438992
8.909726,11,250.085413
6.500204,9,252.133268
3.820612,5,253.290616
0.973239,2,253.747637
1.220654,2,254.20941
3.992791,5,255.365022
2.882922,4,256.269418
6.314168,8,258.152212
4.863834,6,259.954638
9.202593,11,263.868065
14.878505,16,267.554269
7.303062,9,269.748423
10.051346,12,272.401231
10.936758,14,277.289976
5.244299,7,278.946477
5.661772,7,280.5178
3.369228,5,281.669821
7.726061,9,283.735514
1.97757,3,284.448399
9.686281,12,287.240027
3.666771,5,289.288846
18.26218,20,294.873756
4.480974,6,296.22981
