#{"t_start": 1765358775.7920983, "env_id": "MyCustomEnv-v0"}
r,l,t
7.791821,10,2.355092
17.883872,20,8.880577
6.100603,8,10.750832
7.989308,10,13.020374
5.568383,7,14.710952
4.416731,6,16.19118
4.969847,6,17.79609
6.995921,9,21.380259
3.280339,5,22.631404
0.974163,2,23.11177
1.760252,3,23.787297
17.907866,20,28.495204
6.51142,8,30.372215
17.939105,20,36.722295
10.211464,13,39.776257
16.640847,20,44.467354
2.896833,4,45.365285
2.921934,4,46.79238
3.475445,5,48.867669
3.466584,5,50.584742
12.586917,15,53.979221
18.382659,20,58.635444
8.748549,11,61.965318
7.01925,9,64.890154
6.52919,8,66.743109
11.661184,14,70.040848
6.662643,9,72.136552
4.374495,6,73.490197
6.011157,8,76.163456
13.551346,16,80.87325
1.798601,3,81.584341
16.171437,19,86.343942
12.719204,16,91.435658
8.910323,12,94.735203
4.201605,6,96.445754
4.660886,6,98.244611
18.561101,20,103.155231
8.977954,11,107.301404
11.981364,15,110.850198
3.054986,4,111.739261
11.573258,15,115.102414
7.568102,10,117.962481
9.686168,12,122.083578
12.617836,16,125.652038
11.398045,13,128.640177
11.784235,15,132.845055
11.341505,13,136.830309
7.544371,9,138.974625
2.057249,3,139.633746
7.907164,9,141.67455
16.699497,20,147.081335
3.080792,4,148.75054
9.369291,12,151.93183
8.212279,10,154.240464
7.131752,9,156.256773
3.59335,5,157.418871
2.591512,4,158.451586
6.833433,9,161.211231
17.359937,20,166.935282
6.002947,8,168.789342
1.719238,3,169.44048
9.510121,12,172.303396
4.461693,6,173.680563
2.861058,4,175.21814
7.817189,10,178.710356
16.670185,20,183.242591
17.095202,20,187.763095
7.990507,9,191.187812
5.815501,7,193.221164
10.446331,13,196.179014
2.927417,4,197.19849
3.458738,5,198.417433
2.522409,4,199.295346
7.433355,9,201.408895
12.242601,14,206.394889
10.202622,12,209.24094
2.928144,4,210.154707
10.212171,13,213.065188
13.784429,17,217.330883
3.797034,5,219.456421
1.104755,2,220.338971
16.829546,20,224.986831
2.855963,4,225.931454
1.06192,2,226.429748
6.864708,8,228.435957
11.368363,15,232.967896
8.908452,11,236.289902
5.354089,7,237.930644
3.792569,5,239.16013
11.379573,14,242.258116
4.584371,6,243.693909
7.23602,9,246.604218
2.667724,4,248.224611
5.56988,8,250.409884
3.804146,5,251.505619
17.855745,20,256.112042
5.561441,7,257.75
1.964004,3,258.491522
8.589082,11,262.574341
1.070639,2,263.287987
4.036968,6,264.610077
11.915811,15,268.131891
5.135826,7,269.815291
17.009853,20,275.100271
4.58449,6,277.368407
2.539712,4,278.259558
10.380542,12,281.075365
6.217972,8,282.915386
5.973304,8,284.737108
8.239249,10,287.025899
3.809977,5,289.03389
9.917756,12,292.883034
4.330361,6,294.265871
3.753101,5,295.383777
1.8229,3,296.072296
6.275869,8,297.828839
4.297887,6,299.258415
10.023988,13,302.829675
10.396052,12,306.852358
8.362708,11,309.388365
2.897405,4,310.243996
3.705764,5,311.373419
16.473875,20,316.138029
1.940779,3,317.317319
2.540406,4,318.951184
2.860351,4,320.247962
7.271484,9,322.29332
11.209879,14,325.44301
7.683631,10,327.854307
10.493994,13,331.777284
3.1872,5,333.67348
2.686068,4,334.68013
6.286487,8,336.495647
6.122482,8,338.324427
1.664443,3,339.134806
4.645995,6,340.522337
1.908257,3,341.209773
11.970059,14,344.784992
10.722359,14,349.452832
2.671161,4,350.314717
10.456052,12,353.091843
5.79418,8,354.904759
1.158938,2,355.336864
10.906458,13,358.635208
7.952728,10,362.49433
10.07317,13,365.397091
17.818916,20,370.043163
4.260168,6,371.382868
9.828479,12,375.417355
1.269994,2,376.216495
3.687624,5,377.601082
12.586624,16,381.424562
13.743218,15,384.888858
10.672983,14,389.291635
5.191751,7,391.489439
3.644167,5,392.632484
9.032374,11,395.207588
4.511828,6,396.541208
10.740034,12,399.415244
10.851413,14,404.012868
2.953615,4,405.275244
1.825976,3,406.01233
1.88905,3,406.705803
9.215421,11,409.376398
2.88502,4,410.294489
18.637144,20,415.248155
3.485914,5,417.194262
4.505087,6,419.38939
7.50721,9,421.344935
1.803599,3,421.99045
4.388759,6,423.323336
9.245417,12,426.088285
1.83798,3,426.758598
8.812834,11,429.610104
3.56369,5,431.591821
2.882928,4,433.210501
2.995256,4,434.111243
2.08432,3,434.783938
6.436931,8,436.617932
1.838934,3,437.375581
9.826745,13,440.438153
10.378384,13,443.553244
5.408875,7,446.172837
17.635017,20,451.388255
6.8642,9,453.39815
14.27206,17,457.182962
1.879548,3,458.283377
10.615843,13,462.697981
9.847786,12,465.436077
1.887439,3,466.147253
1.882469,3,466.803019
16.925806,20,471.422909
2.813065,4,473.001857
1.083476,2,473.797267
11.432482,15,478.166527
10.134358,13,481.170001
2.707794,4,482.08795
1.909049,3,482.860013
10.342871,12,485.615535
8.256126,10,489.659468
6.47345,8,491.680674
7.194158,9,493.828589
2.673806,4,494.731351
3.770223,5,495.842034
8.489837,10,498.154279
16.488842,20,504.503099
3.687425,5,505.660269
5.951571,7,507.273182
5.08053,7,508.867445
5.126521,6,510.284608
7.13077,9,512.385774
5.969031,8,514.251515
16.565726,20,520.608484
3.8356,5,521.80461
6.571288,8,523.609596
1.953946,3,524.288153
9.90523,13,527.303714
6.723136,9,530.443332
13.532728,17,535.220838
3.581618,5,536.390508
8.494806,11,538.915742
10.492133,13,541.963151
7.825979,10,551.083329
7.379756,9,553.191125
5.954845,8,555.00158
9.173001,12,558.78225
18.209424,20,564.343327
9.157924,11,566.840129
