#{"t_start": 1764739879.665095, "env_id": "MyCustomEnv-v0"}
r,l,t
4.70056,6,9.514177
2.843074,4,10.380105
17.557607,20,14.793382
1.751141,3,15.944299
11.019477,12,20.108735
5.1723,7,21.72356
10.490319,14,24.83388
3.607168,5,25.946707
8.789288,10,28.302024
4.787711,6,30.016408
3.523269,5,31.877823
2.53623,4,33.362224
6.080808,7,34.916864
7.004849,9,36.954681
3.619291,5,38.082115
1.969188,3,38.765568
7.109209,9,40.676795
8.129653,10,42.824498
4.572515,6,44.800642
3.913753,5,46.659636
7.689247,10,49.266938
1.974425,3,49.893238
8.804655,11,52.292038
1.062586,2,52.701798
7.127392,9,54.650558
1.88311,3,55.316703
1.764996,3,55.999316
6.546723,8,58.19725
5.709238,7,60.841017
2.92906,4,61.948591
9.98378,12,64.627661
10.862503,13,68.24947
1.729854,3,68.918037
10.389178,13,72.039892
8.434008,11,75.86635
3.435683,5,76.975911
16.389462,20,81.422188
3.813706,5,82.499532
9.887328,11,84.905211
1.878551,3,85.63606
11.003154,14,90.420021
10.201633,12,93.077064
17.632445,20,97.505723
10.090153,13,100.88157
7.841142,10,104.253807
11.058625,14,107.308474
10.278111,13,110.123203
1.016999,2,110.562981
1.084219,2,110.990513
6.967836,8,112.673337
16.830143,20,118.680919
1.68758,3,119.328195
7.587891,10,121.480358
4.204903,6,122.782553
9.649233,13,125.709506
4.352395,6,127.039347
8.049708,10,130.24134
6.298309,8,132.628453
2.663195,4,133.494417
5.993974,8,135.199262
16.965326,20,139.725003
10.078458,12,142.85469
16.814589,20,148.384504
11.193763,13,151.270038
11.540964,15,154.514299
11.871829,15,159.549097
7.454636,9,161.544408
12.545943,15,164.902794
9.767246,12,167.48418
18.098969,20,173.725877
7.941342,10,175.835111
4.572071,6,177.074929
6.105335,8,178.826196
4.625475,6,180.116431
11.444666,15,183.642608
6.833166,9,187.030758
3.049374,4,188.195778
2.069661,3,188.848878
5.004437,7,190.381541
3.840314,5,191.563226
18.728026,20,195.866751
8.594064,11,198.837345
6.05871,8,201.975344
9.199588,12,204.637071
18.164214,20,209.012084
7.810635,10,211.354887
3.800713,5,212.908101
15.726903,20,218.645632
6.574938,8,220.376472
15.578841,19,224.629146
1.9239,3,225.260752
5.198406,7,227.415377
9.121159,11,230.974989
16.761015,20,235.322192
7.486369,9,237.338918
11.426844,14,240.693598
3.372375,5,242.630655
11.088969,14,246.44468
1.994802,3,247.133712
7.457839,9,249.141963
5.554262,7,250.675126
17.809445,20,255.733757
10.243983,13,259.593061
10.700943,13,262.455802
3.048094,4,263.314881
6.356468,8,265.061373
17.876488,20,270.828173
18.178444,20,275.734931
7.416779,10,277.918718
9.03186,12,280.561835
6.530796,8,282.57551
18.090419,20,288.41123
