#{"t_start": 1764739879.6796708, "env_id": "MyCustomEnv-v0"}
r,l,t
11.552888,15,11.500296
3.590507,5,12.639685
2.655786,4,13.533828
18.197414,20,19.923535
18.294784,20,24.424937
4.241838,6,25.757761
2.730057,4,26.663575
1.966897,3,27.461813
2.01834,3,28.116064
5.172517,7,30.112568
1.843715,3,31.213923
11.028006,13,34.961522
5.20582,7,36.482893
6.17452,8,38.357034
8.57627,10,40.487082
6.328141,8,42.216844
5.834675,7,44.100496
7.40519,9,47.524942
2.752345,4,48.415592
12.028785,16,51.862508
1.810717,3,52.536245
3.66822,5,53.579794
8.060331,10,55.822479
10.296127,13,59.792339
17.622546,20,64.917481
11.119319,13,68.508272
18.715529,20,73.950974
7.405795,9,76.582061
4.754606,6,77.974751
18.617704,20,82.322623
1.026875,2,82.756483
17.151759,20,88.4232
1.084933,2,89.159308
19.00928,20,93.763884
6.53246,8,95.539553
10.186279,13,98.434404
10.826823,13,102.482888
10.902756,14,106.059584
5.947396,8,107.779015
10.650643,13,110.609848
11.671719,15,113.894235
4.637186,6,116.122519
1.821767,3,117.199265
4.660809,6,118.729705
5.772754,7,120.235847
12.229058,15,123.449958
9.071087,12,126.210795
6.789361,9,128.503307
1.220902,2,129.219877
3.612348,5,131.163491
3.116365,4,132.233488
4.265138,6,133.534621
16.298611,20,137.953366
9.228672,11,140.435068
3.598495,5,141.511305
10.155255,13,146.003664
11.693585,14,149.081809
10.157526,13,151.959149
17.721334,20,157.021359
10.399497,13,160.91853
7.660775,9,162.918467
11.68553,15,166.210809
2.845804,4,167.098245
11.449361,14,170.799626
18.039087,20,176.277377
6.261153,8,177.993949
7.480518,10,180.169301
10.398764,13,183.200384
3.250392,5,184.807127
17.897882,20,190.426347
6.197097,8,192.252108
4.517343,6,193.592399
13.963918,16,197.048677
4.780531,6,198.926995
17.585639,20,204.684233
3.523096,5,205.721051
7.21045,9,207.690364
18.167602,20,212.615137
7.446116,10,216.276477
6.297257,8,218.001532
2.958883,4,218.905511
7.611904,10,221.065148
1.061576,2,221.561004
5.664705,7,223.105282
3.620508,5,224.213719
17.610198,20,230.336461
9.162797,12,232.990334
3.595235,5,234.069541
16.625149,20,238.48275
9.967133,13,242.321275
17.218308,20,247.624268
4.454328,6,248.953213
1.928135,3,249.609467
4.754215,6,250.923885
2.050055,3,251.569233
9.721027,12,254.250497
4.125374,6,256.524816
10.595754,13,260.090065
16.237522,20,264.454082
9.728494,12,267.22415
6.070382,8,269.797493
6.874195,9,272.689941
16.234281,20,277.116858
15.641763,19,281.288991
10.81381,14,285.980454
6.916148,9,288.013757
12.600743,16,291.553453
12.193429,16,295.07601
4.343945,6,296.760115
4.508761,6,298.992642
10.788671,13,302.221558
2.743253,4,303.065677
16.387313,20,307.508344
10.016858,13,310.849319
7.774676,10,314.122951
3.002552,4,314.995823
11.064246,14,318.007288
3.63044,5,319.112179
11.355989,14,322.24024
3.623825,5,323.358597
3.517788,5,325.15888
16.972768,20,330.572576
10.53733,13,333.497842
3.469248,5,334.552298
1.082753,2,334.968357
9.304794,12,337.719864
6.796239,9,341.094989
1.016063,2,341.722771
17.586488,20,346.265476
5.14529,7,347.759125
10.439818,13,350.591911
