#{"t_start": 1764589287.3058274, "env_id": "MyCustomEnv-v0"}
r,l,t
3.017379,4,0.857435
6.705964,9,3.065542
3.931546,5,4.355778
3.540252,5,5.62529
16.301294,20,12.056338
9.170989,12,14.975563
10.025322,12,17.86194
17.005874,20,23.937463
5.811349,7,25.916512
12.286576,16,29.837087
10.384285,13,32.931628
7.507183,10,35.900936
2.727403,4,37.484671
6.31751,8,39.858709
4.820029,6,41.350843
2.773204,4,42.280716
16.398951,20,47.104816
5.692902,7,48.898956
2.884702,4,50.56869
4.703828,6,52.729582
12.57731,15,56.408212
3.536306,5,57.626801
3.766589,5,58.881974
2.696994,4,59.841794
2.808373,4,60.778904
9.043553,12,64.420843
16.966765,20,70.131255
2.911259,4,71.125535
7.054712,9,73.27747
4.664614,6,74.713629
9.869286,13,78.745197
5.055439,7,81.096193
11.421906,15,84.879068
3.556174,5,86.982875
3.779275,5,88.861591
7.438158,9,91.630084
12.461604,15,96.374953
7.700405,9,98.571398
9.573516,12,101.479968
18.693972,20,107.651736
19.150609,20,112.705436
6.464304,8,114.634531
9.899417,13,117.834445
2.677972,4,119.088369
3.777353,5,121.060278
16.647094,20,126.423206
9.19494,12,129.416769
13.164594,16,133.949425
9.200792,11,137.535652
8.349259,10,139.934485
10.734942,13,143.105904
11.078712,14,146.532117
10.587694,14,151.552243
4.686195,6,152.982795
12.605455,16,156.871728
9.00318,11,159.569794
3.016491,4,160.631664
0.995265,2,161.430666
4.32713,6,163.880455
18.659279,20,168.83324
2.027164,3,169.521441
2.777391,4,170.454676
6.283832,8,172.36584
7.342182,9,174.784136
9.904234,12,179.081407
5.418586,7,180.851521
5.68395,7,182.512819
2.69139,4,183.462325
4.901683,7,185.069512
7.93925,10,187.486106
8.931133,11,191.571751
7.505096,9,194.042082
3.716132,5,195.230259
4.608885,6,196.663737
5.459797,7,198.368918
4.497909,6,199.854509
7.388103,10,202.390565
16.91477,20,208.734159
9.557225,12,211.782743
6.770165,9,213.992925
6.120883,8,215.964533
1.811812,3,217.129579
4.586045,6,219.54085
3.972359,5,220.972678
17.564026,20,225.977761
2.721512,4,226.984776
4.663532,6,228.353842
4.931783,7,230.238335
5.4151,7,232.998754
17.614191,20,238.167684
8.238352,10,240.772942
10.844663,13,243.87694
11.772716,13,248.562837
17.03908,20,253.49374
16.950832,20,258.533437
10.004664,12,262.795777
2.686461,4,263.714993
5.799,8,265.672787
10.159605,12,268.577135
4.653407,6,269.996481
16.923117,20,276.515684
1.635042,3,277.214112
9.212466,11,279.796875
6.727921,9,282.100656
6.852891,9,284.306636
17.891299,20,290.565601
3.592784,5,291.790774
5.849598,7,293.429167
17.53688,20,298.355989
8.509077,10,301.703382
6.90627,8,304.452844
10.820213,14,307.784842
6.742292,9,309.935447
2.998569,4,310.857745
10.794501,13,314.327224
8.363201,11,318.231183
7.235408,9,320.380131
8.016266,10,322.824255
8.588045,11,325.489265
9.431304,12,329.03388
1.907492,3,330.195682
2.038871,3,331.437092
1.796973,3,332.230941
17.03623,20,337.092663
7.449612,10,339.508293
4.031547,5,340.7287
7.836012,10,344.362807
4.771953,6,346.251344
11.490597,15,349.75428
9.934813,12,352.752289
1.039023,2,353.211667
5.183082,7,354.85283
1.951673,3,355.643441
17.796818,20,361.92309
6.948487,9,364.198294
10.039213,13,367.312169
9.889388,13,371.154259
8.61137,11,374.700504
4.80671,6,376.214119
3.370827,5,377.441953
3.390082,5,378.653103
16.804767,20,383.782045
5.79369,7,386.603327
10.783885,14,390.119077
2.919687,4,391.045644
1.973123,3,391.825925
3.696197,5,393.06353
4.642403,6,394.601099
2.734604,4,395.552005
2.801213,4,396.514169
7.44246,9,399.680105
1.016231,2,400.548293
2.914856,4,401.681038
3.577403,5,402.900388
14.730897,18,407.261528
9.265608,11,409.848392
8.427898,11,413.426437
4.975667,6,415.570809
5.046156,7,417.295951
6.556061,9,419.45063
6.073551,8,421.402622
5.683985,7,423.101691
1.082649,2,423.579325
9.004986,12,427.409108
9.14653,11,430.678627
3.776353,5,431.85816
4.675913,6,433.360697
4.642925,6,435.521533
12.411902,15,440.936863
6.134912,8,443.594612
1.843092,3,444.376995
6.839686,9,446.467158
1.910575,3,447.182069
14.693893,16,450.987466
7.803568,9,453.554038
8.95055,12,457.828893
5.672572,7,459.498982
18.451641,20,464.235101
6.936373,9,466.364075
7.191185,9,469.596975
12.172992,14,473.306557
2.815594,4,474.267718
8.192968,10,476.620944
15.701583,19,481.430468
1.818383,3,482.688622
7.742677,10,485.829993
3.503488,5,486.986178
18.932597,20,491.848817
1.953809,3,492.601402
1.030247,2,493.053425
5.863065,8,495.105925
5.012043,7,497.86108
4.318946,6,499.55465
5.50612,7,501.239611
7.176922,9,503.493146
2.021441,3,504.210593
9.585252,12,507.008134
3.84097,5,508.178472
1.110498,2,508.814739
4.120369,6,511.169435
11.137356,14,515.12264
10.23298,13,518.282829
2.666395,4,519.279372
2.849825,4,520.24958
17.121558,20,526.807148
9.371476,12,529.728203
11.752581,15,533.462639
11.511089,15,537.626947
6.357842,8,540.639597
2.570016,4,541.55193
5.976618,8,543.657394
3.067836,4,544.671529
1.710058,3,545.398624
1.849319,3,546.109275
3.03899,4,547.099792
9.264237,12,549.958351
2.862007,4,551.433647
3.442456,5,553.530404
5.338077,7,555.489764
2.773108,4,556.461959
11.266432,14,559.929678
1.115083,2,560.40096
17.510005,20,568.25377
4.552631,6,569.711747
6.562401,9,571.950822
18.491397,20,577.103257
2.792025,4,578.099425
6.682178,9,581.699117
7.392703,10,584.459791
2.625568,4,585.40194
0.971075,2,585.865805
11.017827,14,589.312354
6.480917,8,591.181566
12.950727,15,596.530935
5.187454,7,598.240348
8.21923,10,600.707783
2.650996,4,601.743654
1.798725,3,602.457474
9.132103,12,605.371925
7.59567,10,608.862174
6.96463,9,611.590755
16.170834,20,616.413665
1.793768,3,617.172961
3.240002,5,618.393749
2.888649,4,619.403139
5.407675,7,621.775861
2.710614,4,623.363409
6.831243,9,625.913645
10.661032,14,629.298072
6.333744,8,631.213883
11.162099,14,635.151398
10.394807,13,639.630224
18.114369,20,644.556036
10.603422,13,647.66566
8.08331,10,651.636995
10.05704,12,654.558879
5.592913,7,656.26111
3.997824,6,657.678979
2.412726,4,658.678817
6.439565,8,660.683932
7.683105,10,664.121792
9.973612,13,667.969492
16.831214,20,672.770232
10.59232,14,676.429351
8.182761,11,680.462101
6.552969,8,682.364581
9.103334,12,685.369638
1.738601,3,686.106506
6.312659,8,688.053513
