#{"t_start": 1765185982.935022, "env_id": "highway-fast-v0"}
r,l,t
22.480578,30,0.729495
4.413158,6,0.873601
6.799609,9,1.094741
20.718974,30,1.782142
1.766045,3,1.860944
22.684178,30,2.603992
8.230545,11,2.862495
23.044473,30,3.501339
12.04302,15,3.863077
6.245367,8,4.244322
27.112524,30,5.542192
6.845511,8,5.846046
23.376591,30,6.88824
11.711725,13,7.438117
19.831088,25,8.104746
24.743735,30,8.896849
5.478869,7,9.057478
2.515775,4,9.182686
17.310582,23,9.844188
5.467807,8,10.028279
17.511671,24,10.572137
18.48136,23,11.08557
13.533695,18,11.526025
18.748504,23,12.058966
24.873994,30,12.672598
14.475343,18,13.078469
2.646796,4,13.161061
2.648486,4,13.246619
5.619902,8,13.423795
5.969283,8,13.59604
23.300944,30,14.196053
3.498125,5,14.31062
9.619008,13,14.587975
2.300304,4,14.683936
8.933644,12,14.962033
5.332092,7,15.140889
2.784982,4,15.241759
12.678577,15,15.600883
17.192151,20,16.137417
16.142962,21,16.619415
22.053203,30,17.327182
2.732397,4,17.445303
7.317094,9,17.723654
7.632193,9,18.058999
22.164192,30,19.102944
13.420175,19,19.829816
23.730525,30,20.914324
20.210138,26,21.635631
23.430198,30,22.260046
4.465371,6,22.433594
7.645044,9,22.646893
6.945059,8,22.842021
3.046492,4,22.936174
5.01264,6,23.077744
25.028192,30,23.808486
7.262911,9,23.998363
11.383654,17,24.374618
7.479308,9,24.58707
24.762789,30,25.276803
6.483018,9,25.46629
18.776542,23,26.01137
24.462828,30,26.65583
23.484984,30,27.3912
18.750573,23,27.918946
3.465465,5,28.04553
1.846796,3,28.131742
6.933904,10,28.363738
24.995107,30,28.974997
5.197281,7,29.13256
22.014546,30,29.847842
28.277019,30,30.500755
20.377397,26,31.112035
10.979472,14,31.418237
1.951567,3,31.533598
5.112851,7,31.874701
12.311837,15,32.430882
3.480129,5,32.595545
11.001326,14,33.18648
1.879667,3,33.303849
21.816638,26,34.253847
4.812034,6,34.50569
23.741938,30,35.493709
24.884692,30,36.234121
6.444889,8,36.417272
1.882442,3,36.496397
2.598798,4,36.580595
13.410885,17,36.998561
6.135651,9,37.185809
25.263971,30,38.061739
18.049154,21,38.540038
7.911336,10,38.75241
4.515775,6,38.872083
22.232139,30,39.480314
8.248835,12,39.784978
15.176762,19,40.269576
9.865033,13,40.601595
4.115159,6,40.782574
23.684993,30,41.468966
24.708429,30,42.179008
22.286278,30,42.83462
22.895139,30,43.467651
9.696671,13,43.767516
21.502656,30,44.400628
7.052168,8,44.608283
8.911136,12,44.864542
2.646796,4,44.943464
8.646446,10,45.270477
23.641727,29,46.300286
22.932882,30,47.3308
14.976344,19,48.064564
23.876674,30,49.163577
10.429578,14,49.457832
20.242237,26,50.041928
23.317432,30,50.769138
24.379531,30,51.519438
10.662909,13,51.799329
4.378927,6,51.987696
2.679045,4,52.094584
27.478211,30,52.794262
3.464884,5,52.922063
5.645367,7,53.114603
10.062904,12,53.403692
24.042185,30,55.751239
2.765465,4,55.850174
22.998799,30,56.55545
16.41208,23,57.045256
13.477371,17,57.388109
11.383207,16,57.781845
2.013001,3,57.844924
10.018864,13,58.267439
17.095319,22,58.913462
24.719565,30,60.106623
24.197059,30,61.15038
4.01187,5,61.368498
7.800541,10,61.702018
24.445875,30,62.79995
3.231706,5,62.915684
25.310727,30,63.6307
21.418699,30,64.242748
2.080129,3,64.345557
21.585027,30,65.096736
23.197764,30,65.767642
3.778732,5,65.881352
22.316893,30,66.579428
23.181144,30,67.271782
23.746623,30,68.026114
21.534458,30,68.653733
23.211259,30,69.298595
3.812688,5,69.394513
24.876109,30,70.058424
22.175754,30,70.674188
21.867017,30,71.32407
21.420221,30,72.031062
17.665248,26,72.564181
16.750089,22,73.232105
6.085371,9,73.573206
22.062409,30,74.614636
26.048785,30,75.656969
6.832361,9,75.946042
11.832142,17,76.627036
10.631885,13,76.934561
2.699535,4,77.031816
10.629712,14,77.378549
10.032675,12,77.587379
12.813255,17,77.939255
23.243165,30,78.770515
22.511512,30,79.431705
3.512378,5,79.54732
24.943759,30,80.158944
24.618254,30,80.907582
22.962197,30,81.625571
10.863081,13,81.9123
26.592446,30,82.609865
5.418066,7,82.791094
6.119825,8,83.012861
21.465169,30,83.814382
25.343016,30,84.54065
9.211097,11,84.806652
22.452224,30,85.472019
26.880722,30,86.111812
3.366045,5,86.21888
11.719328,16,86.625285
11.711878,14,87.171164
5.115775,7,87.433635
26.73963,30,88.551944
14.545517,18,89.266839
3.56573,5,89.457963
17.531746,23,90.325297
14.829408,18,90.739892
24.016987,30,91.414135
3.465378,5,91.531654
12.531156,17,91.941756
1.884277,3,92.003411
4.882718,7,92.181787
22.668696,30,92.872082
22.196058,30,93.610213
24.217955,30,94.316199
4.299955,6,94.476855
2.032397,3,94.550481
23.811794,30,95.315161
9.97932,13,95.634174
9.368701,13,95.970829
3.781635,5,96.124033
24.460354,30,96.966497
23.280636,30,97.654917
21.949354,30,98.325367
1.913001,3,98.386926
27.547868,30,98.999904
18.096627,23,99.592173
4.845054,6,99.709942
25.407924,30,100.425513
23.549214,30,101.403476
29.343613,30,102.522281
2.784278,4,102.658476
6.579355,9,102.996346
12.413876,16,103.698164
23.876648,30,104.578813
13.378296,18,104.96958
6.568985,9,105.202028
24.551342,30,105.885057
23.444155,30,106.578742
16.178846,21,107.185499
3.365379,5,107.309611
1.866045,3,107.374839
22.851797,28,107.991735
21.044654,27,108.598892
4.112651,5,108.709495
24.086836,30,110.992601
2.251695,4,111.091691
10.57978,13,111.398281
6.714542,9,111.618721
2.313158,3,111.674564
14.798802,20,112.117023
2.979363,4,112.24036
22.967442,30,113.01074
19.176642,26,113.554577
3.76405,5,113.67012
23.920221,30,114.491185
23.181576,30,115.699075
22.517138,30,116.902562
25.932396,30,118.003502
23.529197,30,118.663273
22.775702,29,119.274655
5.781144,7,119.411138
24.182371,30,120.067411
24.583803,30,120.866502
23.897168,30,121.58121
1.979667,3,121.650995
23.176306,30,122.365333
4.346842,6,122.486806
23.943061,30,123.193343
13.467399,18,123.581618
13.984226,18,123.959474
22.646963,30,124.625427
6.568123,10,124.824372
22.384307,30,125.519819
4.314877,6,125.675369
13.545792,17,126.068726
10.196107,14,126.358574
24.144865,30,127.049631
2.985024,5,127.15871
22.979144,30,127.914329
21.395773,27,128.822387
21.681198,29,129.904424
22.164233,30,130.784251
3.046492,4,130.924415
2.912841,4,131.14491
22.476223,30,132.040427
24.35115,30,132.658647
4.216356,6,132.773818
25.318011,30,133.476657
4.901691,7,133.640459
22.652844,30,134.24225
11.811559,14,134.510675
25.014553,30,135.235566
21.984581,30,135.914519
2.113158,3,135.976447
1.782442,3,136.072462
12.41202,14,136.398417
7.579606,10,136.589708
23.434166,30,137.322507
2.681819,4,137.408333
21.985644,30,137.995888
22.2865,30,138.641019
23.067967,30,139.277994
10.582746,15,139.604623
23.045567,30,140.153788
2.764354,4,140.269031
13.919322,20,140.706447
3.878732,5,140.837975
19.782638,26,141.391886
23.686214,30,142.213467
9.186888,13,142.889928
23.562062,30,144.00724
15.218349,20,144.733103
25.666097,30,145.796458
8.946167,12,146.075109
12.045512,15,146.443354
3.71284,5,146.554392
6.01264,7,146.723985
8.099427,12,146.994631
23.77737,30,147.651788
21.80266,30,148.294297
4.984904,6,148.433448
8.384993,11,148.706167
11.345115,14,149.045144
2.547907,4,149.13948
20.916996,28,149.68576
3.400345,5,149.823648
3.679354,5,149.921002
4.515096,6,150.033033
24.248566,30,150.596914
1.815153,3,150.658402
21.418057,30,151.265459
20.576296,27,151.858049
8.044307,10,152.106787
2.019667,3,152.206218
22.186887,30,152.870212
20.485387,30,153.506399
22.283487,30,154.124815
24.644635,30,154.871953
4.629135,6,155.015637
6.714213,9,155.253662
22.565464,30,156.2145
16.714542,21,157.113291
7.565481,11,157.428716
24.086888,30,158.555854
8.56716,12,159.030169
5.932038,8,159.494535
3.866672,6,159.631834
22.566129,30,160.370315
7.332745,10,160.578364
9.215474,14,160.870081
9.096244,11,161.185362
2.432711,4,161.287311
23.918644,30,162.01841
22.048213,30,162.644561
2.746174,4,162.756547
23.562313,30,165.263118
23.217575,30,165.917596
13.732076,20,166.321533
22.797393,30,167.075776
23.178047,30,167.687843
3.46606,5,167.817446
4.068356,6,167.950248
10.501725,15,168.317223
21.849588,30,168.985401
22.885005,30,169.807361
17.43275,24,170.611794
17.908976,24,171.436853
23.017402,30,172.471767
25.294953,30,173.364229
22.317599,30,173.987426
21.730407,30,174.600528
6.245711,8,174.804846
22.717622,30,175.472103
21.498858,30,176.249206
23.112996,30,176.87638
9.080677,11,177.146756
20.312797,25,177.639611
3.264844,5,177.771992
23.46312,30,178.446824
23.747945,30,179.012494
8.779555,11,179.319541
5.132711,7,179.492294
2.946492,4,179.586643
22.642576,30,180.305591
21.701373,30,180.887735
14.344776,19,181.331738
2.535023,4,181.438724
4.584576,6,181.578684
21.517478,30,182.183407
4.596095,6,182.341349
4.513118,6,182.476173
22.549914,30,183.053469
21.59845,30,183.989555
21.483854,30,185.16689
8.343263,10,185.514304
8.512495,10,185.814731
23.163061,30,187.032114
4.132711,6,187.163785
2.598757,4,187.256613
24.419295,30,187.883195
19.432077,27,188.496397
23.499676,30,189.128854
20.5632,29,189.689309
2.632131,4,189.823598
22.34994,30,190.446945
21.718411,30,191.077013
17.195025,24,191.668623
21.618668,30,192.261907
22.480326,30,192.868348
8.930819,11,193.134093
2.433333,4,193.210069
4.817518,7,193.374657
22.284497,30,194.023504
22.184179,30,194.608543
21.05205,30,195.272063
8.31608,12,195.565843
10.844989,14,195.889282
4.550797,6,196.058264
24.711556,30,196.717391
21.595785,30,197.750074
3.497688,5,197.912011
25.585634,30,199.067446
