#{"t_start": 1764558135.9702606, "env_id": "MyCustomEnv-v0"}
r,l,t
3.308766,5,1.224022
7.127821,8,3.340555
8.832779,11,6.281786
4.992903,7,9.239335
4.15147,6,11.30822
9.487726,12,14.417591
5.323971,7,16.248522
3.798786,5,17.386374
3.821243,5,18.593028
4.552134,6,20.042934
2.805127,4,21.513387
16.309424,19,27.330316
2.540251,4,28.294516
4.592666,6,29.795783
2.847367,4,30.771497
3.820861,5,32.013025
9.378563,11,35.066256
4.476934,6,37.549777
19.148429,20,42.719517
2.618289,4,43.671396
7.86932,10,46.166925
2.035011,3,46.958082
7.655124,10,50.25309
5.816982,8,53.106308
4.411377,6,54.580216
1.00041,2,55.093613
16.254616,20,59.972219
1.115083,2,60.461905
1.954293,3,61.164426
4.471394,6,62.798393
4.559958,6,65.171588
9.471594,11,68.33465
10.201848,13,71.473881
7.686988,9,73.628576
9.605479,12,76.875707
6.964383,9,80.473276
4.563326,6,81.906137
3.829369,5,83.162465
1.820767,3,83.894795
4.110245,6,85.359112
9.281776,12,88.379008
3.551517,5,89.598398
9.67571,12,94.137396
1.742744,3,94.893404
9.917256,12,98.036854
8.656381,11,100.76142
9.891633,12,103.685821
3.875854,5,105.387613
9.406525,12,109.378773
7.451546,9,111.580283
10.093,12,114.558237
5.971352,8,116.468405
5.350808,7,118.323094
8.888723,11,122.416594
2.763037,4,123.392057
10.542169,14,126.809331
3.879415,5,128.067906
1.072122,2,128.531362
10.183177,12,131.443864
2.628013,4,132.841357
17.420424,20,138.798523
3.343131,5,140.004936
1.1295,2,140.503702
1.773933,3,141.22917
4.159928,6,142.661512
6.151399,7,144.360458
4.330067,6,145.891036
7.478415,9,149.792282
1.739144,3,151.018732
1.883122,3,152.15944
3.017496,4,153.557647
8.411861,11,156.148249
3.531378,5,157.336364
1.058627,2,157.819548
17.633518,20,164.212771
3.35321,5,165.427809
1.150457,2,165.956019
10.079048,12,168.855467
10.563762,14,172.377563
11.12597,13,176.645982
1.760416,3,177.773909
9.201351,12,180.726945
5.571122,7,182.453974
9.623065,13,185.593446
6.404683,8,187.462766
10.752253,13,192.224087
18.135263,20,196.922337
7.343889,9,199.072176
1.910121,3,199.798232
1.038085,2,200.312142
2.574663,4,201.249484
1.884814,3,202.282571
2.269661,3,203.564319
4.982318,7,206.003846
11.186032,14,209.274084
14.744961,17,213.284374
1.976314,3,213.998301
6.447725,8,216.355135
3.733079,5,218.382505
8.195313,10,221.325246
5.927842,8,223.318537
10.984587,14,226.680905
6.352138,8,228.626855
6.462909,8,231.536725
10.761015,13,235.450239
11.328141,13,238.591437
1.752072,3,239.375519
1.127861,2,239.876767
18.394021,20,245.733667
16.921715,20,251.257137
10.564805,13,254.400483
2.638765,4,255.33215
7.574455,9,257.700824
3.79482,5,259.727182
4.808503,6,261.829251
16.847237,20,266.864806
7.491968,9,269.104451
2.321949,4,270.09622
10.414526,13,274.640864
6.759473,9,276.946116
7.926506,10,279.373557
2.6445,4,280.364253
18.026618,20,285.45615
5.660415,7,288.30495
7.816231,10,291.046135
1.6734,3,291.782396
17.20997,20,296.840554
18.571932,20,303.364112
4.86453,6,304.758281
6.926397,9,306.878317
1.269994,2,307.33632
3.582335,5,308.528575
4.698729,6,309.941599
1.952003,3,310.677716
10.005965,12,314.389127
1.840605,3,315.577849
7.702068,10,318.435029
9.264198,11,321.108201
10.733396,14,324.591877
17.628396,20,330.922266
18.205874,20,335.805068
1.732294,3,336.522693
10.193236,13,339.696942
3.512646,5,341.230273
6.297858,8,344.534435
5.76019,7,346.169595
6.940989,9,348.437937
8.221474,10,350.880531
6.144525,8,352.822853
16.797027,20,359.306926
5.00528,7,360.995929
4.422491,6,362.413922
1.768215,3,363.123277
9.108123,11,365.748147
1.000768,2,366.224229
7.216081,9,368.542719
1.79839,3,369.699991
5.085562,7,372.329832
9.976869,13,375.406655
7.476565,10,377.798187
4.665974,6,379.222547
7.613808,10,381.615994
10.637074,13,386.335108
3.738592,5,387.476305
3.631372,5,388.722571
9.674262,12,391.639863
11.415467,15,395.357323
10.100389,13,400.378459
1.127325,2,400.881197
7.268568,9,403.273588
9.715123,12,406.435424
4.973819,7,408.17803
19.583781,20,415.190467
8.282192,10,417.594098
5.746725,7,419.286069
16.845883,20,424.737849
7.9734,10,428.568666
18.462012,20,433.628653
17.662135,20,439.385288
5.417528,7,441.809667
11.658831,13,445.636332
9.387651,11,449.738791
2.70871,4,450.753486
7.810926,10,454.508009
9.744786,12,457.677085
4.122748,6,459.134993
10.106903,13,462.366937
7.883884,10,464.841404
7.203043,8,468.133376
4.114381,6,469.838463
9.369983,12,472.769464
3.688563,5,473.909357
2.689935,4,474.842179
2.029609,3,475.597838
12.924224,16,479.899398
11.071886,14,484.405308
9.098957,11,487.043612
12.266746,16,490.894012
16.396634,20,497.290741
4.802452,7,498.954333
4.038104,5,500.155992
3.802247,5,501.330386
7.904588,10,503.734653
2.798536,4,504.660042
2.734191,4,505.606834
1.024881,2,506.078542
5.351837,7,508.682201
8.026956,10,511.766509
3.729228,5,512.934754
16.339322,20,517.770233
7.0897,9,519.876835
1.818666,3,520.863546
11.238861,14,525.759961
3.567486,5,528.046874
17.050891,20,535.108701
5.186397,7,537.914284
6.455729,8,539.986937
8.731799,11,542.603698
9.847192,13,545.694255
2.803547,4,546.652172
18.973215,20,553.066687
10.233793,13,556.133795
12.895814,16,559.949653
1.908345,3,560.692337
8.633445,11,564.085842
1.739618,3,565.286794
8.416598,10,568.032716
