#{"t_start": 1764972402.3812003, "env_id": "group5-env-v0"}
r,l,t
-0.622443,3,10.15479
-0.23753,4,11.445371
-1.389346,1,11.807766
0.21676,8,14.416279
3.463623,15,22.206085
-1.087535,2,22.982786
-1.270642,1,23.31916
9.713178,16,29.184092
-0.910733,3,30.24376
0.139545,5,33.513856
-0.750203,4,36.058782
3.415927,11,40.112401
6.997673,22,51.438202
0.167551,5,53.255298
-0.465978,3,54.379699
-0.746657,4,55.806088
2.825686,10,59.527548
-0.95248,2,60.308045
-0.216208,4,62.338923
-0.943116,2,63.581924
6.755256,21,71.963263
-1.072462,2,72.733304
0.44547,10,76.341377
0.851108,6,80.220891
3.243017,11,84.70452
1.717516,12,88.80271
0.272778,4,90.199639
0.7659,6,92.978654
1.382391,7,96.89437
-1.081451,2,97.545246
-0.245871,7,99.851757
-0.026447,4,101.180691
1.051888,6,103.287543
-1.080064,2,103.97067
2.772947,14,111.246599
-0.215642,7,113.907107
0.495355,6,115.916699
-0.95472,2,116.630947
0.153813,7,119.120388
-1.088142,2,119.837557
0.465559,5,121.592756
-0.211349,5,124.748884
3.075352,12,129.931079
-0.266416,4,131.320169
1.247584,7,133.836574
-0.370799,5,135.512993
-0.004774,7,139.036544
-0.768531,3,140.95666
7.417562,20,148.176651
-1.186014,1,148.539533
-0.290666,4,149.950859
-0.916616,3,151.100376
-0.460346,4,152.938734
-0.2714,7,157.206331
-0.427819,4,158.512517
-1.073865,2,159.170904
-0.434932,7,161.587333
-0.514231,3,162.540978
5.008169,14,167.859462
-0.780119,5,171.038887
-1.078343,2,172.103649
5.457905,20,179.269915
1.498142,8,182.433818
0.58066,6,186.131039
-0.755862,3,187.534303
3.499156,11,191.47173
7.110495,22,200.950953
-0.922513,3,202.653831
1.817879,7,205.247469
0.336293,6,207.603546
0.023977,4,208.958602
-1.073371,2,209.710984
-1.073623,2,210.544776
-1.080667,2,211.356369
1.375637,9,216.800551
-0.421502,4,218.80643
0.161804,5,220.792977
-0.612052,3,221.862596
0.191443,8,225.089561
6.87397,21,234.878316
2.468225,14,239.821661
-0.497355,3,240.917779
3.666115,17,249.604624
-0.200584,4,251.348724
-1.234792,2,252.147592
-1.06233,2,253.031409
-0.058034,6,255.312942
-1.385283,1,255.706914
0.366073,8,259.048667
0.480638,6,262.728662
-0.701265,3,264.196971
0.603164,10,268.005662
-0.333099,3,269.073378
-0.523169,5,271.191985
-0.947304,2,272.112947
