#{"t_start": 1764972402.3393774, "env_id": "group5-env-v0"}
r,l,t
1.001337,7,11.404658
0.706449,6,13.312373
-0.185935,3,14.353899
-0.394259,6,17.524179
-0.234641,8,21.791186
0.085381,5,23.645454
7.799544,20,31.307491
-0.300444,4,34.084724
-0.275348,4,36.412683
3.411815,17,43.220726
-0.071388,5,45.756534
1.009107,9,51.10378
-0.165021,4,52.413914
0.962481,6,54.701773
6.748763,22,64.085413
-1.388842,1,64.661844
0.170923,7,67.669218
-1.083478,1,68.050499
-0.457429,3,69.120604
-0.738137,3,70.175305
-1.07281,2,70.916425
-1.084441,2,71.58444
0.759483,8,74.464648
-0.28295,4,75.768292
-0.559559,4,78.13015
0.331386,5,81.427958
-0.465419,6,83.560988
0.848037,6,85.671025
2.741237,12,89.791451
-0.79223,4,91.181643
7.518066,19,99.787879
1.006226,10,103.216274
-0.95011,4,104.634783
1.395216,10,109.840573
-0.911453,3,111.732452
-0.234993,6,113.822273
-1.328862,1,114.229184
1.371307,9,117.237619
-1.06115,2,117.973012
0.179478,8,120.79943
1.896479,9,125.938545
8.833222,19,133.080539
1.013089,6,135.127084
0.052759,4,136.589289
-1.070477,2,137.754858
6.368572,23,147.443895
4.169257,17,154.736066
-0.767763,2,156.020018
-1.070595,2,157.160194
7.96101,18,163.173856
0.680038,6,165.319709
2.050998,8,168.927237
0.620228,9,173.559906
-0.850715,2,174.321429
-0.752733,3,175.39764
0.307616,6,177.493864
-1.073415,2,178.199728
0.77257,6,180.361784
-0.039534,6,182.945411
-1.084506,2,184.137201
-0.951376,2,185.418965
-0.376898,6,188.195727
-0.951957,2,188.827659
-1.079586,2,189.560347
0.701285,9,192.800989
-0.617537,5,194.581195
-0.059035,6,196.638152
0.115318,5,199.446734
1.839983,9,204.069737
0.107607,5,206.012803
-1.382512,1,206.421271
-0.049729,4,207.924181
2.36426,11,212.059356
2.602467,12,219.151727
0.160652,6,221.42908
-1.098328,3,222.624961
-0.948358,2,223.415113
-0.496989,3,224.607676
0.965444,10,229.068427
-1.082703,2,230.536652
1.899566,8,234.10238
1.554728,8,236.9138
-0.281666,5,238.662246
-0.900868,3,239.744998
5.244658,14,246.335882
-1.069242,2,247.890866
-0.756045,3,249.154251
-0.958827,2,249.978321
5.166909,14,255.644751
-0.949233,2,256.448402
-0.244177,5,258.231768
0.388385,5,261.484716
-0.766373,4,263.776761
-0.554768,4,265.259634
-0.012056,4,266.808326
-0.961587,2,267.542531
-1.384726,1,267.928877
0.635745,6,270.214068
-0.491684,3,271.600345
0.21775,5,273.62775
-0.593776,4,276.470887
-0.005412,6,280.259231
4.211286,16,286.598082
-0.222204,7,289.374107
-0.51516,3,291.31188
1.492627,9,295.891827
-0.678864,3,297.082335
-0.733212,2,297.80615
0.187422,9,301.506086
1.885182,9,305.402285
0.9806,9,310.665576
-0.635369,3,311.878077
-1.281142,2,312.636771
-0.911435,4,314.110373
-1.074409,2,314.902885
3.689725,15,320.991962
0.15327,4,323.450109
-0.207461,7,326.681461
-0.757712,3,327.744526
-0.221691,5,329.387062
2.756244,11,333.480736
6.256265,15,341.279385
-0.317439,3,342.472805
7.638739,22,350.673674
-0.258912,4,353.147667
-1.152681,2,354.412383
-0.579886,3,355.986669
2.0545,8,358.902668
1.164158,7,361.641332
-1.387526,1,362.029817
1.598929,11,365.723079
3.741507,15,373.241331
6.646311,22,381.80209
0.323258,5,385.073268
-0.954767,2,386.130036
-0.399277,6,388.412272
-0.959304,2,389.153849
0.087278,5,390.947257
4.866313,13,395.603561
-1.23708,2,397.169152
-1.097627,3,399.109958
-0.772723,5,401.847971
7.46417,19,408.79539
0.826898,6,410.947525
-0.031987,5,414.434731
-1.074242,2,415.838897
-1.082542,2,416.795945
0.15905,4,418.124274
-0.392023,4,419.472211
0.57043,5,421.454297
-1.381153,1,421.949272
-0.856295,2,422.669502
-1.073465,2,423.452914
-0.402867,4,425.172035
-0.963841,4,427.018986
-0.949807,2,428.394926
2.346483,13,434.834003
-0.419705,4,436.271121
-1.078676,3,437.443126
-0.400829,4,439.082086
-0.894792,2,439.964846
2.665297,10,445.087879
-1.074905,2,446.502068
-0.588629,4,448.036415
-0.95162,2,448.717514
2.53984,10,452.321007
0.736143,8,455.358373
-0.145684,4,457.165643
0.427072,9,462.538791
1.994936,13,467.651237
-0.321127,3,468.831936
4.671775,13,474.939952
-0.902641,3,476.947338
-0.428949,7,479.474816
0.33923,5,481.16332
-0.748862,3,482.309246
-1.060222,2,483.016705
0.215248,4,484.371465
-0.200878,3,485.417012
-0.108447,4,486.767275
-0.426923,5,489.581752
0.200281,8,493.56065
7.01035,21,501.901767
0.54371,7,506.668112
7.493477,20,516.086269
-0.497628,3,517.428337
1.457489,8,522.674331
-0.010262,6,525.009114
-0.399514,4,526.469393
-0.212214,5,528.284245
0.16295,8,531.150772
-0.913048,3,532.219615
0.336106,8,536.88377
3.724355,11,541.38719
