#{"t_start": 1764993451.2726736, "env_id": "group5-env-v0"}
r,l,t
-0.747193,3,1.769985
1.499759,7,4.062423
-1.389346,1,4.374273
0.847634,11,7.881774
10.042692,19,16.490366
0.40614,8,19.229495
-1.190207,1,19.582638
-0.948689,2,20.288112
-0.902184,3,21.334358
0.222954,8,24.170162
-0.740485,3,25.091825
0.839701,8,28.360442
1.792754,8,32.358195
0.029736,5,34.112757
-0.497501,3,35.098157
-0.528833,3,36.098408
7.720897,18,42.630455
-1.066011,2,43.836482
-0.085975,4,46.295319
-0.433186,5,48.123405
-0.944318,2,48.805695
-0.586339,3,49.910914
7.890707,22,58.010875
3.28904,11,63.515112
-1.268165,1,63.909375
-1.09007,2,64.621803
-0.42016,4,66.010534
0.440777,10,69.420605
0.22144,9,73.138868
8.650036,20,81.441618
6.162701,23,91.414129
2.855477,13,95.91408
1.613744,12,99.96171
0.170802,5,102.104718
-0.117849,5,105.098648
-0.614123,5,107.339286
-0.638909,3,108.351448
-1.085177,3,109.306285
0.197058,7,111.561878
-0.444168,6,113.629624
0.507721,8,116.495121
3.685802,15,123.73137
1.585644,7,126.266299
-0.951922,2,126.981874
1.011124,10,130.41025
-0.486643,3,131.497766
0.604195,7,135.787217
0.764541,5,137.633907
-1.072023,2,138.331729
-1.193937,1,138.679951
2.543273,14,143.223834
-0.514929,3,144.288311
3.722071,11,149.83961
0.357203,8,153.316904
-0.163936,4,154.705129
5.907023,19,161.603415
1.93778,9,166.740092
-1.089124,2,167.433338
1.973597,15,172.640497
-0.476422,5,174.348395
0.299205,6,177.04886
-0.218314,4,179.559426
0.224836,5,182.169352
0.508789,5,184.035849
2.656779,9,187.62261
0.343099,7,190.283341
7.987039,18,198.945382
-0.94436,2,199.578253
9.255589,20,207.473454
-0.066254,7,211.567172
0.029001,4,213.083148
1.832024,11,216.830446
0.706275,7,219.156191
4.450888,13,225.094445
0.075921,5,227.304181
-0.387272,4,228.757193
1.444974,8,231.56185
0.332393,5,233.490989
7.94398,18,242.159142
0.336222,5,243.939701
0.958213,6,246.076548
-0.232083,5,247.895124
0.035288,6,249.854618
-0.158078,7,253.311594
-1.06588,2,254.547225
-0.948566,2,255.939516
-1.092028,2,256.682082
