#{"t_start": 1764556712.2973769, "env_id": "MyCustomEnv-v0"}
r,l,t
8.908868,11,5.735166
1.952868,3,6.439102
6.357858,8,8.313489
1.896814,3,8.978179
9.474975,12,12.399814
15.636907,19,18.120699
3.93759,5,19.280865
1.988901,3,19.970443
17.154389,20,24.705159
3.655103,5,26.285934
17.778997,20,32.178357
3.808576,5,33.44005
7.40075,9,35.640283
3.705548,5,36.79877
10.214659,12,39.987895
1.152551,2,40.809729
8.71022,10,44.145796
4.923009,7,45.8085
3.601686,5,46.960908
11.251835,14,50.213474
9.639701,12,53.216229
3.771226,5,55.226845
16.3967,20,60.587922
2.024272,3,61.299612
6.042243,8,63.131977
1.083755,2,63.619282
1.060655,2,64.098679
18.45114,20,70.088623
6.750583,9,72.440666
1.829881,3,73.194747
5.715706,8,75.059781
2.915043,4,75.994868
15.199378,17,80.03125
17.341764,20,86.415358
4.507467,6,87.806422
10.148737,13,90.882967
9.547371,11,93.538232
6.442233,8,96.061091
9.152185,11,100.516474
1.91631,3,101.677801
7.692551,10,105.055769
1.120078,2,105.508719
2.767462,4,106.429562
6.656012,9,108.538612
1.154237,2,109.199124
18.54691,20,115.469625
11.643959,15,118.989715
2.819368,4,119.912598
9.343814,12,122.77553
7.629656,10,126.681449
8.817119,11,129.311565
1.010589,2,129.7709
6.234012,8,131.662045
7.169241,9,133.777537
9.356937,11,136.394747
3.615978,5,138.299454
2.64032,4,139.873313
8.744459,11,142.714701
18.929912,20,147.604132
8.254268,10,149.99084
4.829945,6,152.216849
17.673673,20,157.999579
7.448134,10,160.373058
10.453449,13,163.373093
18.527609,20,169.719305
2.793193,4,170.665108
6.81373,9,172.769246
2.664312,4,173.745652
9.407372,12,176.646336
7.642246,9,179.342535
1.158583,2,180.158885
16.835279,20,185.620933
4.631476,6,187.026338
5.075484,7,188.690933
2.909367,4,189.682835
1.949255,3,190.401578
10.405186,13,194.547917
8.496635,10,197.462942
2.818252,4,198.424763
7.150075,9,200.553354
1.85183,3,201.266077
7.495199,10,203.611759
14.052485,17,208.939466
8.970123,11,211.850963
10.707343,12,214.734232
10.27912,13,217.812249
12.723248,15,222.440479
5.312944,7,224.581465
6.272814,8,226.425413
8.285296,10,228.775737
9.830633,12,231.741684
6.302771,8,233.83761
16.869332,18,239.546624
12.005415,15,243.121532
16.863255,20,248.243698
12.212416,14,252.91819
5.70712,7,254.689522
3.719016,5,255.848623
4.47757,6,257.256954
14.934828,19,262.732725
8.495089,10,266.139912
5.716589,7,267.80476
8.603858,11,270.51722
6.907802,9,272.70338
7.774014,10,275.201206
1.927868,3,276.436436
6.016634,8,279.312541
5.899087,8,281.199707
