#{"t_start": 1764556711.9519815, "env_id": "MyCustomEnv-v0"}
r,l,t
4.113784,6,4.227387
4.54507,6,6.143629
2.105239,3,6.846477
2.043013,3,7.574243
8.074357,10,9.86411
3.947378,5,11.084573
8.106601,10,14.851811
3.443181,5,16.361503
7.435123,9,18.530454
10.64071,13,21.536726
1.035795,2,21.994493
16.898618,20,27.532369
8.01722,11,30.935504
1.109049,2,31.418509
5.592573,7,33.070199
0.995455,2,33.577503
3.667114,5,34.797223
4.790904,7,36.500157
17.461989,20,42.494316
11.238776,14,46.226326
5.753682,7,47.837979
6.068359,7,49.413112
8.713911,11,52.102813
5.690025,8,54.490062
9.768199,12,58.443175
11.624676,14,61.712497
1.000564,2,62.164091
10.011764,12,64.975274
4.42172,6,66.414107
9.649932,12,70.576011
17.524747,20,75.467725
4.907199,6,76.863418
4.641695,6,78.284623
3.200953,5,79.47651
6.663648,8,81.620691
2.927384,4,83.173673
2.640704,4,84.881204
13.385213,15,88.47075
5.0417,7,90.107819
2.269661,3,90.811885
1.141499,2,91.290732
5.256327,7,92.990745
8.653493,11,96.10073
2.642117,4,97.646608
16.508019,20,105.205304
6.140553,8,107.082168
12.117853,15,111.715697
10.692554,14,115.642254
16.89258,20,120.319913
10.943492,13,123.655488
4.196365,6,126.044512
10.065634,13,129.469398
1.744884,3,130.188641
18.013265,20,134.889812
9.772231,12,138.351103
5.455036,7,140.973074
1.993543,3,141.677817
1.878139,3,142.41077
17.541136,20,147.254592
9.93373,12,150.150211
9.474492,11,154.28467
16.432009,20,159.317156
10.379819,13,162.369087
1.719656,3,163.048009
4.553496,6,164.466658
8.929558,10,168.48613
3.868435,5,169.645091
1.115083,2,170.134235
2.002284,3,170.841341
2.386432,4,171.7633
5.597044,7,173.42933
6.37312,8,175.372252
9.672725,12,178.291828
3.673021,5,180.208224
7.372683,10,183.361263
4.995772,7,185.038879
1.107453,2,185.525917
1.828389,3,186.262844
1.706348,3,186.961374
3.551342,5,188.14247
11.697676,14,191.525067
2.803648,4,192.572781
9.186652,12,196.920827
6.050019,8,198.833744
11.722258,14,202.165195
9.048187,11,204.721323
4.242132,6,206.171187
18.184604,20,212.493163
4.69945,6,213.90967
6.900546,9,216.114793
1.00321,2,216.583263
3.441079,5,217.744248
2.874102,4,218.659004
14.968282,18,224.528005
2.873792,4,225.46588
16.373774,20,230.208791
5.54665,7,231.881165
4.622178,6,233.35338
11.095572,14,238.263794
2.766933,4,239.234519
1.002091,2,239.704963
10.77346,12,242.610123
7.24174,9,244.723683
8.014528,10,247.077038
9.336688,12,251.524749
10.79507,14,255.115043
5.739706,7,256.735761
1.973463,3,257.425605
3.897517,5,258.578064
5.671999,7,260.417624
5.377001,7,262.711116
4.882245,7,265.527095
9.36341,11,268.224255
9.501299,12,271.179223
10.143115,12,274.085715
8.411791,10,277.336013
