#{"t_start": 1765186401.9849553, "env_id": "highway-fast-v0"}
r,l,t
8.06544,11,0.561743
11.644699,14,1.004393
2.913463,4,1.137465
1.946796,3,1.252761
13.89799,17,1.913464
24.028044,30,2.875245
1.765465,3,2.96136
6.277305,8,3.143602
8.166672,12,3.482379
2.845712,4,3.551344
1.980129,3,3.617626
2.766362,4,3.71675
9.114221,13,3.992569
23.596843,30,4.623734
3.979313,5,4.759065
8.233067,11,5.010707
3.266044,5,5.139205
15.518939,20,5.626786
24.511743,30,6.23938
8.812682,12,6.543763
2.146029,3,6.606364
9.945838,14,6.96178
17.265767,21,7.454108
9.833287,12,7.784292
1.051567,2,7.842544
19.161269,25,8.43865
2.180129,3,8.494526
21.115838,27,9.121312
22.417932,30,9.832968
14.477486,18,10.236461
5.379831,7,10.405633
1.984982,3,10.467779
3.646173,5,10.5783
3.413909,5,10.728736
3.779323,5,10.84996
8.046029,10,11.083812
7.315151,10,11.29609
1.766667,3,11.363062
11.92975,16,11.698815
10.484182,15,11.98629
26.494892,30,12.723125
20.015733,26,13.581463
21.751107,30,14.513252
23.417393,30,15.67555
2.931021,4,15.837696
22.452849,30,16.834523
22.085387,30,17.499483
16.363877,22,18.098408
9.398115,12,18.386977
21.07639,25,18.890054
3.451555,5,18.987824
5.235645,7,19.186867
5.64821,8,19.364349
7.779779,9,19.574537
17.993908,22,20.07577
23.278857,30,20.71785
25.346416,30,21.332113
15.029096,19,21.793489
2.846029,4,21.891582
23.229518,30,22.589264
21.719153,27,23.227126
24.243753,30,23.910304
12.946376,17,24.292686
25.26515,30,24.964392
5.681509,7,25.145034
3.019247,5,25.251353
24.443186,30,25.909165
13.112176,16,26.278531
27.38293,30,27.32398
2.880129,4,27.468756
16.213688,20,28.277833
22.363438,30,29.228563
3.351641,5,29.431761
7.695946,9,29.771271
10.810777,15,30.372432
9.250587,13,30.6784
1.999063,3,30.766758
24.395133,30,31.429171
21.866878,30,32.075603
23.267846,30,32.7733
27.149338,30,33.481994
23.779994,30,34.217039
7.645857,9,34.422045
4.296486,6,34.570851
22.978219,30,35.307558
23.178224,29,36.037578
4.552465,6,36.166717
14.115719,19,36.606208
10.31987,13,36.943992
21.783833,30,37.722426
24.442907,30,38.350338
5.765428,8,38.500562
21.730215,30,39.214754
2.879045,4,39.313541
28.877779,30,40.070187
3.448809,5,40.186095
21.451375,30,41.311098
15.919876,21,42.17494
15.378549,18,42.827875
23.760941,30,43.908658
20.697337,26,44.484311
5.280078,7,44.627532
25.529122,30,45.310251
12.49611,16,45.675933
8.02912,9,45.891579
6.645538,9,46.079354
9.644014,13,46.352164
8.77982,11,46.635287
11.662937,15,46.958117
12.577909,16,47.289477
3.879667,5,47.42136
8.93119,13,47.779072
7.945503,9,48.002168
4.031551,6,48.128849
8.086445,10,48.355896
11.519598,17,48.726361
9.784578,12,49.000978
4.652874,7,49.145205
11.367017,15,49.477969
6.880083,8,49.685097
10.194979,13,50.020234
11.649897,16,50.365242
18.296843,24,50.918639
10.928673,15,51.278437
2.945545,4,51.375087
4.578283,6,51.529679
10.715079,14,51.852733
5.098133,7,52.035333
10.564777,13,52.339173
18.249921,25,56.451009
22.116205,30,57.448883
22.117571,29,58.23883
8.379715,11,58.494077
23.630164,30,59.125427
16.018419,22,59.657152
8.850886,11,59.935524
17.609625,23,60.550341
23.393952,30,61.265383
9.25258,12,61.55728
3.766322,5,61.674537
2.019667,3,61.753143
4.565525,6,61.890192
7.779157,9,62.070837
10.609362,13,62.312554
6.312641,8,62.497898
2.782442,4,62.605429
25.793964,30,63.291999
24.218872,30,63.954817
21.632787,30,64.657905
10.884308,12,64.940622
23.815603,30,65.640173
23.383773,30,66.252659
6.929592,9,66.449476
27.227602,30,67.102538
21.967548,30,67.881442
4.933445,6,68.114085
7.947983,10,68.521124
22.345183,30,69.702085
3.463428,5,69.885727
3.381819,5,70.086117
24.117558,30,71.1816
21.983475,30,71.889962
22.567517,30,72.51025
12.413979,17,72.881102
14.713575,18,73.284368
4.47983,6,73.407844
25.196965,30,74.052994
23.616126,30,74.669534
25.061608,30,75.376661
22.319819,30,75.95759
8.031902,10,76.185905
8.879779,10,76.429961
23.697223,30,77.044816
17.798177,22,77.514071
3.512378,5,77.622121
2.879045,4,77.71983
26.545101,30,78.390245
3.666878,5,78.493303
23.983034,30,79.202757
23.910592,30,79.942857
3.984984,5,80.079756
2.163588,3,80.139019
2.464885,4,80.25217
3.432711,5,80.354612
23.151953,30,81.03612
6.515153,9,81.213334
11.998721,15,81.691507
13.882047,18,82.462533
24.330874,30,83.451116
21.486879,30,84.361315
16.149788,21,85.267158
1.213001,2,85.307122
23.464829,30,86.125406
22.562441,30,86.864523
22.18185,30,87.544208
22.452316,30,88.251886
22.085069,30,88.904025
12.477935,17,89.261613
21.869323,30,89.931568
4.579203,6,90.055676
21.950758,30,90.738028
2.146021,3,90.834132
9.763912,12,91.112371
9.796239,12,91.371374
4.548799,6,91.512332
7.796472,10,91.731303
1.765379,3,91.820735
22.680328,30,92.479188
2.646796,4,92.580836
15.065104,20,93.028808
3.650324,5,93.126689
4.612647,6,93.270754
23.417551,30,93.869353
6.079363,8,94.051172
21.719597,30,94.740523
23.148233,30,95.544912
10.814414,14,96.001132
9.867195,14,96.505641
22.281345,27,97.527611
11.315556,16,98.191587
2.912696,4,98.363874
16.478994,19,99.108557
23.981775,30,99.747082
5.815153,8,99.965672
1.632711,3,100.054611
12.378011,15,100.475021
2.013001,3,100.551786
1.279667,2,100.602887
1.632132,3,100.692615
6.986121,10,100.927708
23.152013,30,101.59095
9.148215,12,101.822978
2.879507,4,101.910508
6.117831,8,102.110464
22.163751,29,102.823874
10.21264,12,103.113436
12.685678,17,103.504332
14.351719,20,103.947362
2.782442,4,104.033868
24.529892,30,104.8321
22.850189,30,105.45439
2.517254,4,105.555858
8.544421,10,105.812046
23.58356,30,106.466069
7.497019,9,106.650764
23.726823,30,107.273782
23.485384,30,111.61388
4.246796,6,111.821709
1.979667,3,111.978443
23.364695,30,112.90719
22.760176,30,113.510042
12.344863,14,113.784081
1.946796,3,113.841938
18.398292,25,114.491114
11.653514,17,114.810955
21.353201,30,115.478207
22.519236,30,116.161427
3.863548,5,116.26245
19.998713,26,116.910834
6.002662,9,117.130975
6.012184,7,117.307681
22.33013,30,117.95509
20.745365,26,118.613036
6.431717,8,118.773854
22.686536,30,119.388239
23.084489,30,120.009835
2.532711,4,120.120974
5.679819,7,120.295586
22.115184,30,121.039377
25.916476,30,121.729689
21.616887,30,122.483252
20.744887,26,123.410558
2.846021,4,123.542869
22.184391,30,124.597132
20.619558,30,125.619714
23.380842,28,126.612308
