#{"t_start": 1764698235.5368638, "env_id": "MyCustomEnv-v0"}
r,l,t
3.50698,5,10.711813
9.702187,11,13.170243
4.928965,6,14.509885
7.908161,10,16.745338
11.968618,15,20.564547
10.492234,13,25.146834
9.368993,11,27.699372
2.025424,3,28.348259
3.441161,5,29.427629
6.124188,8,31.247534
17.29145,20,37.82952
7.99277,10,40.241172
8.814112,11,42.698431
2.780468,4,43.597928
2.956832,4,44.49071
1.820612,3,45.193285
6.792385,8,47.089677
3.711305,5,48.321093
5.920555,8,51.72293
8.620609,11,54.614687
17.072141,20,59.406134
10.667487,14,63.084929
10.229368,13,68.033698
6.105932,8,69.85933
9.599456,11,72.509537
9.263338,11,75.562684
4.451713,6,78.941957
3.926964,5,80.701736
7.303363,9,83.160994
8.944223,11,85.779206
10.20343,12,88.513805
10.183644,12,92.051845
2.97204,4,93.665931
4.888085,7,95.490461
1.152003,2,96.002921
11.101088,14,99.094226
2.887528,4,100.017488
10.608949,13,102.872893
18.999989,20,109.120354
2.676355,4,109.996381
2.88057,4,110.882846
2.918498,4,111.794856
7.817238,10,114.285865
3.684548,5,115.439867
4.645622,6,116.980109
5.501056,7,118.807542
10.869804,14,123.491444
18.010142,20,127.988345
3.637199,5,129.08143
4.172259,6,130.435344
6.103511,8,132.261313
10.040422,12,136.80396
4.886198,6,138.150242
8.627869,11,140.689039
5.796799,7,142.252282
5.350363,7,143.896686
1.15,2,144.341707
7.439632,10,146.804099
4.526123,6,149.149536
9.064912,11,152.365421
1.15242,2,152.807739
4.441317,6,154.125505
9.624517,12,156.979669
7.421968,10,159.0874
17.874773,20,165.482091
11.25562,13,168.452276
4.537784,6,169.766834
7.482643,10,171.981874
10.20748,13,175.254037
8.751965,11,179.14665
9.327,12,182.026031
9.708747,12,184.761617
7.040679,9,186.862203
4.784046,6,188.187508
9.441873,12,192.723559
4.965114,7,194.256983
10.177292,12,197.169559
5.449699,7,198.778646
2.787163,4,199.708225
7.868228,10,201.882174
18.106497,20,208.30383
9.740308,12,211.196861
2.777265,4,212.094516
3.854859,5,213.26062
3.781835,5,214.37573
1.04169,2,214.802652
18.053036,20,221.309722
18.042225,20,225.932677
2.839658,4,226.845658
5.768436,7,228.479148
6.018038,7,230.159258
2.768052,4,231.590194
2.131319,3,232.831934
12.059269,14,237.020281
3.866067,5,238.158404
1.10681,2,238.689422
1.129856,2,239.133976
18.12673,20,243.633659
2.536494,4,244.497068
10.432379,13,249.597351
11.00986,14,252.993062
5.775876,7,254.700479
1.852414,3,255.504784
6.655621,8,257.715902
6.860238,8,260.517658
7.418336,10,263.735312
7.728399,10,265.938378
6.680963,8,267.78486
1.909425,3,268.503383
3.96088,5,269.611419
7.507044,10,271.858087
10.256666,13,277.040918
6.624871,9,279.091629
8.399171,11,281.86863
5.601039,7,283.610666
4.737404,6,285.133058
5.017852,6,286.62051
1.699311,3,287.822587
9.67715,12,292.05742
7.390938,9,294.18887
5.369846,7,295.822882
3.997891,5,297.012674
17.381539,20,302.685276
7.019197,9,305.895114
3.058489,4,306.806651
2.779317,4,307.775
3.512055,5,309.101195
10.60516,12,311.968213
6.699636,8,313.804613
7.782377,10,317.017089
3.804392,5,319.178243
8.937806,12,322.055448
3.016535,4,323.055324
2.735003,4,324.000045
10.776431,13,327.063853
6.969087,9,329.535714
3.386142,5,331.59479
11.309303,14,335.771603
3.530888,5,337.102845
11.581114,13,340.240839
9.625281,12,342.990065
18.469135,20,349.622475
3.53826,5,350.737839
7.473885,9,352.759956
3.37033,5,353.94096
9.934848,12,356.824886
9.330942,12,361.783813
2.752573,4,362.679922
5.435678,7,364.246461
6.152891,7,365.972581
9.822305,12,368.721983
7.447755,10,371.034206
4.16448,6,373.508168
1.016038,2,374.253928
10.831743,14,377.914258
3.021508,4,378.895415
9.229981,11,381.302047
4.542146,6,382.649156
5.148006,7,384.297343
10.383105,13,388.637635
16.429644,20,393.639508
12.355155,15,396.982227
9.995677,12,400.124681
3.609092,5,402.018723
4.895142,7,404.323231
6.119012,8,406.115828
2.955703,4,407.101707
10.648003,12,409.842099
18.982777,20,415.112592
1.785802,3,416.554365
10.933084,14,420.240454
4.14383,6,421.597244
5.03979,6,423.050418
5.040881,7,424.666476
1.93396,3,425.344899
8.26558,10,427.766901
17.97535,20,434.072358
9.722928,12,436.720421
4.677373,6,438.258638
2.860879,4,439.128311
4.61408,6,440.477553
2.114164,3,441.13563
6.197612,8,443.96387
8.468036,11,447.253683
17.634178,20,452.115749
16.518484,20,457.761781
9.089893,11,461.059857
9.246625,11,463.540573
18.199474,20,468.149464
8.743202,11,471.66732
17.573707,20,477.358695
7.498221,10,479.706747
11.644271,15,482.995987
9.407022,12,487.400156
8.392423,11,490.074109
5.597419,7,491.718189
8.160269,10,494.064059
2.798536,4,495.112476
5.711724,7,496.703723
16.749643,19,502.920562
1.728822,3,503.583305
2.637482,4,504.535692
6.318165,8,506.335205
17.094159,20,510.931591
1.633349,3,511.624392
