#{"t_start": 1764698235.4826756, "env_id": "MyCustomEnv-v0"}
r,l,t
9.941586,13,12.362314
4.692024,6,13.758042
4.474134,6,15.065545
17.934212,20,19.609689
9.179599,12,24.316473
8.774828,11,26.884718
2.881781,4,27.818934
17.870625,20,32.271196
11.210249,14,37.056983
1.784007,3,38.30044
2.139182,3,38.932728
0.956287,2,39.38361
5.499377,7,41.039108
3.403849,5,42.149493
4.67193,6,43.482852
4.641178,6,44.82935
1.713326,3,45.57571
4.687545,6,46.964127
7.808556,10,50.161835
4.660727,6,52.543377
2.732024,4,53.498883
1.886122,3,54.216567
2.832763,4,55.234668
8.565659,11,57.883148
6.705614,9,59.975659
6.263538,8,61.875721
4.557057,6,64.10336
7.857974,10,67.904706
1.044852,2,68.352039
3.710471,5,69.541994
9.945571,13,72.636354
1.734587,3,73.559306
11.414691,15,79.464331
9.105152,11,82.550698
2.630318,4,83.763684
5.669069,7,85.442768
9.850632,12,88.146638
3.752376,5,89.277315
1.867315,3,89.995083
6.340809,8,93.056239
7.818723,9,95.631436
5.287584,7,97.181314
7.509771,9,99.212406
12.147426,14,102.306217
9.888993,12,105.457148
17.020396,20,111.220721
17.322036,20,116.123457
10.103043,13,119.708556
7.627552,10,123.156347
9.954017,12,125.868757
1.127778,2,126.356328
2.365607,4,127.250248
3.745629,5,128.345702
4.943316,7,129.870167
9.628618,12,132.803045
7.019515,9,136.450447
2.06752,3,137.114251
2.452374,4,138.018073
13.480444,15,141.49234
8.973047,11,144.020056
8.067942,10,146.315656
4.843838,7,148.888389
6.478863,8,151.460209
10.104128,12,154.240338
2.997018,4,155.139713
5.801604,7,156.810305
16.451204,20,161.941772
6.673551,9,165.137743
2.728735,4,166.02099
9.710878,12,168.795465
4.842859,6,170.095526
1.094855,2,170.545991
2.021671,3,171.180313
8.795039,11,173.712313
7.400154,9,176.697769
18.505611,20,182.148193
10.434587,13,185.098499
17.162539,20,190.617799
2.44923,4,192.228033
4.746711,6,193.700951
9.303924,11,196.213761
1.878812,3,197.013725
10.809377,14,200.284122
12.489293,15,204.404596
5.460883,7,207.001604
0.982652,2,207.448586
8.721412,11,210.16906
1.001329,2,210.612226
2.670245,4,211.532365
17.440324,20,216.025007
8.285443,11,220.492522
4.691107,6,221.889838
9.899508,12,224.674992
3.847895,5,225.822831
7.110751,9,227.915614
10.975753,14,231.760983
1.736189,3,232.998585
17.387936,20,238.58324
5.868935,7,240.140353
6.380206,8,241.996787
2.687602,4,242.858508
9.322197,11,245.878971
6.837733,8,249.247471
5.031207,7,250.815825
7.878155,10,253.342768
8.848036,11,256.146842
5.698906,7,258.085495
3.600108,5,259.810107
4.825944,6,262.157009
2.941317,4,263.350206
7.55894,10,265.621219
11.659112,15,269.058474
4.059025,6,270.33942
3.473463,5,271.503719
1.083552,2,271.986222
0.979849,2,272.451046
8.069308,10,276.871237
7.905851,10,279.209046
6.129426,7,280.998713
8.133241,10,283.469499
10.213901,12,286.485034
7.10437,9,290.112131
9.441807,11,293.147262
4.438882,6,294.546903
5.581366,7,296.178959
5.849636,8,298.128035
17.868919,20,304.659508
8.085065,10,307.193075
3.207448,5,308.378371
3.616879,5,309.70906
10.162043,12,312.536587
4.872322,6,313.932315
4.367231,6,315.52102
5.789927,7,318.55284
6.19361,8,320.790267
11.135237,14,324.125135
7.401895,10,326.447047
3.456732,5,327.654851
5.25763,7,329.710504
5.019601,7,332.723578
8.291913,11,335.54455
3.92339,5,336.960536
9.09623,12,339.898676
4.505012,6,341.250289
1.038982,2,341.719347
17.603943,20,348.339017
9.317034,12,351.07001
7.371002,9,353.081526
7.505712,9,355.244364
3.779619,5,356.466502
2.860708,4,357.679974
1.754117,3,358.979699
10.883076,13,363.250416
1.082795,2,363.68064
3.020202,4,364.589743
8.136271,10,366.979728
9.127827,12,369.717055
6.985597,9,372.345992
3.425475,5,374.5697
11.406486,15,378.278148
18.804802,20,382.759873
4.44857,6,384.177732
7.419273,10,387.262539
3.931648,5,389.264543
3.365469,5,390.516124
2.951376,4,391.464462
4.306431,6,392.838819
9.916548,13,395.716974
7.853497,9,397.79138
10.919918,14,402.184593
5.279344,7,404.445129
3.505858,5,405.574105
11.045824,14,408.839223
5.487043,7,410.385269
10.284241,12,413.124663
5.543061,7,415.726899
10.517063,13,419.636228
18.053578,20,424.340756
10.367749,12,427.079109
17.124939,20,433.530836
2.663556,4,434.399978
5.744213,7,435.895651
3.523663,5,437.079043
10.190683,13,440.162946
4.767821,6,441.464099
17.476109,20,447.878999
2.682647,4,448.815772
4.240273,6,450.139127
10.712107,13,453.40818
9.344393,12,456.58462
4.776261,6,459.058882
4.190126,6,460.696547
9.833431,12,463.409808
3.663858,5,464.526748
1.840605,3,465.199054
7.618337,9,467.224574
5.768458,8,469.227695
1.823857,3,470.09271
1.887221,3,471.393005
12.083427,16,476.257612
9.992813,12,479.099823
1.816395,3,479.820123
2.622778,4,480.692514
18.328767,20,486.208248
1.809067,3,487.57609
4.74614,6,489.036149
1.136661,2,489.473978
18.182389,20,494.203057
2.752242,4,495.244384
9.910508,12,498.004968
4.869593,6,500.618257
5.516155,7,502.799774
6.650643,9,504.928213
2.675342,4,505.789451
3.793688,5,506.880567
9.660772,12,509.667583
1.158813,2,510.142817
9.158571,12,513.749979
10.535385,13,517.921364
16.267317,20,522.506028
2.915195,4,523.447239
10.451709,13,526.772019
4.444243,6,529.206817
9.65612,12,532.464965
6.950645,9,534.668205
9.091175,11,537.222801
18.066733,20,543.615629
10.756374,14,547.188802
6.584074,8,549.08982
3.430824,5,550.319886
17.007848,20,555.451275
10.852374,14,560.301003
18.492814,20,567.009803
1.706888,3,567.710722
10.913064,14,572.780371
15.014583,17,576.64366
4.374014,6,578.024477
9.176123,11,580.618586
8.888809,11,584.066386
2.908039,4,585.691263
17.128008,20,590.582766
16.695573,20,595.470058
5.437662,7,597.660403
7.839385,10,601.126851
18.307646,20,605.63823
11.211434,14,608.803936
1.013573,2,609.25172
2.728394,4,610.124422
9.972584,13,614.822063
10.237975,13,617.748314
11.883342,15,621.14093
1.931271,3,621.794719
17.120146,20,628.194659
2.706856,4,629.191071
