#{"t_start": 1764656208.99899, "env_id": "MyCustomEnv-v0"}
r,l,t
8.439484,10,2.29909
4.708036,6,3.643269
11.269259,13,8.309044
2.64899,4,9.25599
9.169054,11,11.735389
3.572665,5,12.799603
11.164852,15,16.131212
1.860247,3,16.798212
18.22623,20,22.966303
6.753965,8,24.721985
6.504944,9,26.730447
9.138842,11,29.157332
6.442724,8,30.931412
6.021851,8,32.640054
1.002091,2,33.427654
11.253965,14,37.925084
4.799879,6,39.252527
5.844125,7,40.816541
1.815527,3,41.456086
10.539088,13,44.317352
1.106948,2,44.7676
4.386116,6,46.054498
7.487533,9,48.862135
10.153582,13,52.614612
7.213428,9,54.603427
8.97843,11,57.023651
7.246692,9,59.031412
2.863448,4,59.927406
2.065359,3,60.6152
10.049533,13,65.067063
10.247947,12,67.730283
9.728149,12,70.390351
6.242926,7,71.909765
5.39115,7,73.440214
15.404263,18,78.932547
3.116365,4,80.019976
3.71415,5,81.116439
10.808495,14,84.113013
5.426906,7,85.695028
0.973019,2,86.130989
16.602015,20,91.435402
9.494035,11,94.747032
4.150754,5,95.834318
1.959275,3,96.483373
1.218239,2,96.920768
4.690574,6,98.203024
16.959813,20,102.675625
6.615532,9,105.519016
1.888937,3,106.593901
12.213127,16,110.658709
8.176554,10,113.990066
10.100148,13,117.459777
8.485984,10,120.975972
11.045173,14,124.498293
1.02016,2,124.951993
17.664127,20,129.483587
1.015986,2,129.98244
9.869294,12,133.19411
6.838606,8,136.261883
9.407723,11,138.702287
8.308833,10,140.890128
5.333282,7,142.390141
9.824231,12,144.989713
7.738053,10,147.992882
2.535745,4,149.418715
10.958073,14,152.934933
8.569009,11,155.258853
2.109648,3,155.913458
3.365854,5,157.013494
14.944505,17,161.121204
18.360062,20,166.976641
9.908564,12,169.59457
17.86945,20,174.00663
0.913466,2,174.46124
18.00322,20,180.54068
7.013821,9,182.490562
16.794575,20,186.856738
9.405789,12,190.015164
9.165531,12,193.86345
9.054797,11,196.284061
10.654486,13,199.156187
7.630732,10,201.3352
10.885311,14,205.557264
1.824844,3,206.645264
3.467592,5,207.996692
1.85234,3,208.629793
3.751107,5,209.744303
9.891093,12,212.380131
1.744884,3,213.020163
6.735658,9,214.990707
2.680164,4,215.885319
15.497514,18,221.615047
1.817051,3,222.279604
2.635862,4,223.145284
3.574183,5,224.224734
8.293955,11,226.601897
11.352171,13,229.528644
1.953862,3,230.190353
7.534973,9,232.61485
3.676241,5,234.515319
8.498296,10,237.215132
3.569999,5,238.26931
0.971609,2,238.728407
4.155002,6,240.110895
9.954523,12,242.732596
2.082115,3,243.385825
2.214387,3,244.033684
3.640477,5,245.133862
3.970838,6,246.987074
18.298856,20,252.642472
2.525657,4,253.52143
6.861115,9,255.493536
12.627083,15,258.80727
7.499778,10,261.891246
3.879084,5,263.733459
1.759416,3,264.471563
18.726598,20,268.886776
8.6379,11,271.314533
7.70542,10,273.608143
1.039425,2,274.129121
19.198929,20,280.167469
10.789772,14,283.246404
3.814139,5,284.342929
8.543925,10,286.547536
1.098294,2,286.973361
3.961676,5,288.03879
6.525218,8,291.003559
1.061527,2,291.710021
4.889514,7,293.488444
5.817068,8,295.205622
3.686122,5,296.296841
1.664432,3,296.967348
16.428073,20,301.281161
5.779124,8,303.565537
3.675172,5,305.483744
4.662626,6,307.221204
4.758449,6,308.537991
1.88789,3,309.201577
6.940566,9,311.215014
6.686466,9,313.220333
7.282323,9,315.170203
6.475662,8,317.174063
3.400885,5,319.078857
8.059333,10,321.918141
4.753377,6,323.229017
1.020955,2,323.676675
8.173,10,325.872938
5.913471,7,327.401837
10.488356,14,330.477016
1.733743,3,331.423156
2.783,4,332.908134
11.153793,13,336.630334
7.222115,9,338.694898
17.606413,20,343.173753
18.178065,20,349.286566
4.058898,6,350.609108
8.162888,10,352.789943
11.82444,15,356.065356
7.383864,9,358.062696
7.110972,9,360.619026
11.011917,14,364.74554
1.105336,2,365.162694
6.30751,8,366.94189
11.193583,14,370.108373
7.289701,9,372.119552
3.550959,5,373.31832
10.128146,13,377.880162
2.035026,3,378.515956
5.796706,8,380.297431
6.555689,8,382.020392
8.280647,11,384.405006
16.83887,20,389.8538
8.180685,11,392.999232
4.409393,6,394.270797
9.4421,12,396.896002
9.947314,12,399.582529
14.891991,17,404.730253
3.844496,5,406.313106
17.185677,20,410.75597
3.675871,5,411.870042
10.399883,13,414.749313
9.882397,13,418.841416
11.259394,15,422.66081
2.708805,4,423.495172
4.638357,6,424.81364
6.92729,9,426.72806
2.657995,4,427.644213
8.232742,10,429.861366
7.522643,9,433.155832
1.15139,2,433.95347
3.345303,5,435.185727
1.973212,3,435.824775
1.089932,2,436.262626
10.982191,13,439.106235
2.862965,4,439.956649
6.960045,9,442.017587
1.775658,3,442.744321
16.670802,20,448.828946
6.283942,8,450.54673
6.432753,8,452.304027
18.739982,20,456.682761
3.825128,5,457.835548
1.109438,2,458.324207
10.072617,13,462.949524
10.932565,14,466.07264
6.326854,8,467.817861
17.52035,20,472.307895
4.43426,6,474.337691
10.289002,13,478.242816
18.026406,20,484.424584
2.77461,4,485.353899
13.103715,17,490.655239
4.283467,6,492.128964
16.615675,20,496.571489
7.772887,10,498.702409
1.872354,3,499.36199
6.538023,8,501.068081
1.134377,2,501.855836
5.350092,7,504.408011
6.115145,8,506.562114
4.794667,6,507.889366
10.761219,13,510.729564
4.277019,6,512.057227
4.819294,6,513.321284
10.12364,13,516.948253
8.609308,11,527.1308
17.991258,20,533.055978
3.979556,5,534.360994
7.760627,10,536.597916
2.834703,4,537.474546
10.840751,14,540.560546
4.1431,6,541.858949
8.382014,11,544.729183
6.332653,8,547.716155
10.176831,13,550.553157
4.535824,6,551.883195
8.094596,10,554.09003
1.061569,2,554.542093
1.089932,2,554.967215
2.5823,4,555.845996
10.647369,14,559.903139
6.25078,8,562.506585
4.891507,6,563.807261
