#{"t_start": 1764656208.9468784, "env_id": "MyCustomEnv-v0"}
r,l,t
9.412497,12,2.657788
8.999099,11,5.729987
3.122639,5,7.659051
1.133744,2,8.474355
1.6443,3,9.141831
8.74862,11,11.621922
9.805976,12,14.22468
2.083333,3,14.873139
6.084205,8,16.694548
1.995572,3,17.340717
4.160116,6,18.788923
9.184793,11,22.855134
2.633904,4,23.726827
11.373322,15,27.05895
2.998639,4,27.925156
6.975433,9,29.914542
10.039948,13,32.825001
5.578588,7,35.393973
3.57993,5,37.109909
4.299295,6,38.483297
4.914264,6,39.811791
2.699362,4,40.678519
6.780796,9,42.689641
3.928902,5,43.757263
1.951474,3,44.427513
6.48334,8,46.168713
16.431199,20,52.270869
10.760875,12,54.922646
4.879554,6,56.253813
3.571249,5,57.353026
3.802577,5,58.502178
17.840006,20,64.122719
3.705915,5,65.657742
5.642953,7,67.187419
3.727307,5,68.267698
2.79313,4,69.148767
6.095651,8,70.966143
6.214397,8,72.682051
3.623303,5,73.783318
2.150841,3,74.418735
2.818908,4,75.285084
5.043558,6,77.580596
1.729554,3,78.666765
7.819544,10,81.228866
1.07784,2,81.687748
5.906011,8,83.344036
9.247968,11,85.812852
1.069989,2,86.241658
5.536113,7,87.796799
11.549282,14,91.960287
4.441001,6,93.954308
6.445568,8,95.723829
3.236525,5,96.810349
6.787427,9,98.785097
1.985202,3,99.45738
10.374105,13,102.325423
10.312525,12,106.046404
6.023621,8,108.483842
2.062353,3,109.181061
17.874641,20,115.251105
2.599337,4,116.212814
0.940848,2,116.669869
17.218254,20,122.823229
12.853045,16,126.411928
1.866831,3,127.091875
18.597271,20,131.695202
1.738086,3,132.569304
14.635034,18,138.131977
2.783815,4,139.020091
1.83827,3,139.671468
1.929709,3,140.327662
5.420899,7,141.844023
2.688012,4,142.710716
4.616759,6,144.002691
9.149739,11,146.622695
2.087425,3,147.746614
9.154216,11,151.210227
1.918365,3,151.894217
0.994444,2,152.332417
5.909559,8,154.080723
2.065151,3,154.751115
4.77543,6,156.026654
1.020853,2,156.457968
4.420727,6,157.764199
2.06513,3,158.381731
9.755501,12,161.641973
2.938768,4,163.131687
2.551221,4,164.612033
18.733323,20,169.036895
10.757824,13,171.919822
9.029148,11,174.336905
9.749132,12,178.660892
6.440216,8,180.4324
9.760445,12,183.06128
8.253746,10,185.218069
4.266372,6,186.531956
2.202995,3,187.185246
1.811341,3,187.832417
4.998061,6,189.422372
2.713997,4,190.942812
2.807628,4,192.363275
2.56412,4,193.534685
6.022377,7,195.058365
9.656084,13,197.931741
6.536298,8,199.721252
16.629273,20,204.96452
5.128583,6,207.209815
11.58155,15,210.541736
1.594743,3,211.176757
2.583703,4,212.047009
10.042527,13,214.862526
6.009752,8,216.648261
10.66661,14,221.491991
3.813019,5,222.592799
8.593084,11,225.00807
9.114394,12,227.580992
13.930066,16,231.145632
3.418448,5,232.774118
1.01979,2,233.542458
3.565351,5,235.397644
8.550625,10,237.759573
7.195341,9,239.792749
10.264766,13,242.617088
16.737542,20,247.87471
3.94851,5,249.725528
6.088,8,251.60244
1.090217,2,252.060812
7.470237,9,254.09511
8.685177,11,256.488133
3.881001,5,257.587447
13.601885,15,261.636229
4.717944,6,263.892679
7.930318,10,266.115546
6.037601,8,267.861286
7.968959,10,270.072675
4.361822,6,271.448955
4.650684,6,272.766593
7.20172,9,275.392939
3.537169,5,277.287735
1.060478,2,278.083019
5.710628,7,279.607368
4.39199,6,280.943395
1.640429,3,281.5867
17.393829,20,285.989831
8.987072,11,288.531839
4.19933,6,290.782678
7.126794,9,293.372543
1.891257,3,294.033535
2.660034,4,294.878279
6.569511,9,296.860043
6.494788,8,298.55353
3.573586,5,299.612115
5.073874,7,301.156986
2.440215,4,302.058189
4.402586,6,304.093515
1.021716,2,304.81684
1.084905,2,305.634067
2.105158,3,306.686687
9.711146,11,309.090204
2.020759,3,309.739847
9.919245,12,312.431165
6.36828,8,314.189128
4.370379,6,315.491122
7.662216,10,318.459403
2.951645,4,319.94551
5.553514,7,321.805437
11.217365,14,324.909
5.001056,6,326.188159
10.362002,13,329.03119
3.675179,5,330.130915
11.327511,15,335.211117
2.809624,4,336.099874
10.547461,14,339.250286
2.106442,3,339.90401
4.665224,6,341.274169
2.828615,4,342.181391
2.931121,4,343.045012
3.616804,5,344.138225
10.416284,12,348.10014
16.957436,20,352.900938
4.243492,6,354.166497
4.84005,6,355.481748
2.769712,4,356.384497
7.552807,9,358.383226
9.191518,12,362.219473
3.797913,5,363.74436
10.067618,12,366.38468
10.909962,14,369.519196
1.827466,3,370.220442
2.018072,3,370.918453
6.906877,9,372.945354
5.787849,8,375.667586
5.337231,7,377.99439
10.550396,13,380.835332
5.333091,7,382.363742
3.025209,4,383.212611
16.54251,20,387.713542
