#{"t_start": 1764453718.8319185, "env_id": "MyCustomEnv-v0"}
r,l,t
3.332488,5,1.068024
16.91327,20,5.57642
2.775744,4,6.481636
16.69971,20,13.069044
2.820646,4,13.958926
2.794153,4,14.848915
4.709364,6,16.142327
6.796488,9,18.240763
8.629507,10,20.541806
9.540794,12,25.460583
5.710094,7,27.021426
11.879595,15,30.382755
1.808675,3,31.043351
2.980262,4,31.951399
15.090028,17,36.96999
18.093434,20,45.151272
2.997686,4,46.725508
19.114932,20,52.111567
1.72042,3,53.313094
3.788005,5,55.311875
10.651689,13,58.385429
1.063173,2,58.868885
5.792084,8,60.632086
9.309161,12,63.292419
3.306262,5,64.409444
11.003212,14,69.170487
2.755907,4,70.320523
5.650402,8,72.139525
12.836311,15,75.565602
9.161659,11,78.132942
1.931042,3,78.870991
4.612878,6,80.811222
8.068682,10,84.44721
1.828582,3,85.139623
1.972855,3,85.808753
7.521974,9,87.916888
2.864454,4,88.870667
8.259523,10,91.132072
17.201675,20,97.222952
7.956954,10,99.80373
6.194164,8,101.686137
5.842947,7,103.293862
17.627523,20,108.455455
2.931972,4,110.001813
1.019611,2,110.813452
5.018928,7,113.02671
9.776606,12,115.768863
3.665256,5,116.951292
8.305304,10,119.301554
1.793422,3,119.967055
11.042711,14,123.985084
11.240496,14,128.15791
6.351329,9,130.207844
2.821066,4,131.146825
10.375699,13,134.065854
3.595295,5,135.17616
8.617265,11,138.870829
1.807976,3,140.144305
6.121463,8,142.078529
1.75598,3,142.736455
6.499554,9,144.786549
11.977406,13,147.738512
4.617925,6,149.095135
1.891084,3,149.764539
5.485361,7,152.272008
3.597118,5,154.277627
10.418936,12,157.191958
5.707369,7,158.782737
5.795757,7,160.388219
1.972703,3,161.068174
3.368919,5,162.250857
17.853734,20,168.667133
10.959469,14,171.888488
1.048947,2,172.35521
7.781313,9,174.44942
8.065666,10,176.874416
10.872807,14,181.432425
2.751923,4,182.857366
16.956274,19,187.341652
10.631811,13,190.302743
1.978415,3,190.994376
2.712834,4,191.872099
9.69898,12,196.114323
1.074832,2,196.888154
5.800577,8,198.732374
2.746906,4,199.646254
7.542205,9,201.83572
9.766063,11,204.457068
6.838887,9,206.455731
3.708138,5,208.18223
4.858138,7,210.926435
10.049124,13,213.96352
8.582215,11,216.522144
10.616585,13,219.616762
3.623257,5,220.87731
7.851706,10,224.890386
4.92372,7,226.485827
2.497014,4,227.436262
3.658415,5,228.591734
6.943891,9,230.555929
1.020991,2,231.01551
9.830271,13,234.117192
2.941199,4,235.197988
7.683959,10,239.206527
6.170957,8,241.027079
17.140311,20,245.580011
4.619674,6,246.923065
3.574615,5,247.975265
4.483677,6,249.562783
7.084413,9,253.069898
9.003595,11,255.530091
9.851639,12,258.225545
16.429573,20,262.8315
19.270594,20,269.188536
9.70446,12,271.831111
6.928833,9,273.824495
11.050127,14,277.205628
1.018533,2,278.071067
6.697825,8,281.210514
8.218775,10,283.434146
7.504361,9,285.441134
10.96873,14,288.671729
4.847101,6,290.252343
10.0196,13,295.494489
6.407942,8,297.298264
4.816411,6,298.715586
5.642418,7,300.326641
1.995021,3,301.034299
3.734411,5,302.192126
5.801245,8,304.004354
1.137572,2,304.511718
6.602849,9,307.540787
2.641148,4,309.146964
7.072162,9,311.259806
4.149162,6,312.560288
10.563806,14,315.616636
5.594862,7,317.166265
8.945718,11,319.900017
8.709646,11,323.945776
11.316662,15,327.30238
3.801138,5,328.429256
2.954269,4,329.362219
8.752009,11,331.882393
8.371226,11,335.111782
9.351009,11,338.782174
10.115698,13,341.889883
17.609499,20,346.632321
4.000437,5,348.008617
4.923104,6,350.468152
3.258132,5,352.256346
5.905891,7,353.935886
2.840245,4,354.822618
1.909049,3,355.517625
5.567702,7,357.186417
16.808832,20,361.867575
9.925461,13,366.690529
2.725406,4,367.60178
3.653301,5,368.722404
1.107068,2,369.213405
5.259911,7,370.915062
10.48978,14,374.084931
8.200352,10,376.896376
13.444145,15,381.982431
0.950564,2,382.450888
2.688511,4,383.398416
6.120389,8,385.191599
4.768996,6,386.562045
7.705602,10,388.784451
8.663637,11,392.080417
1.909863,3,393.198807
5.731279,7,395.187246
3.74821,5,396.319162
1.734431,3,396.98221
2.786019,4,397.879499
8.922122,11,400.342241
4.961054,7,401.931013
1.745635,3,402.591415
2.006335,3,403.270827
1.841147,3,403.908626
5.261433,7,406.466419
6.268755,8,408.917125
7.946304,10,411.184628
5.271102,7,412.852748
1.857258,3,413.529645
10.947121,14,416.674598
3.952727,5,417.81326
1.897729,3,418.774182
18.111054,20,424.720952
7.094637,9,426.724415
5.752584,8,428.489914
7.403253,9,430.513662
1.002147,2,430.9706
4.367677,6,432.481399
17.313908,20,438.549258
13.976092,16,442.142449
7.081821,9,444.159211
2.753098,4,445.057997
4.299975,6,446.658411
3.90783,5,448.618655
3.305528,5,450.375011
1.953493,3,451.032797
3.952222,5,452.223541
5.463122,7,453.704966
9.243005,11,456.19203
6.171042,8,457.916836
1.790388,3,458.61025
