#{"t_start": 1764453718.895839, "env_id": "MyCustomEnv-v0"}
r,l,t
5.318734,7,1.645659
6.627582,9,3.660317
17.699951,20,9.257983
6.331635,8,12.06327
7.981501,10,14.273287
3.773505,5,15.352746
11.259951,14,18.583451
16.985027,20,25.322523
9.610878,11,27.793917
2.860486,4,28.661674
2.838708,4,29.57498
6.06474,7,31.147208
1.043219,2,31.598853
6.749258,9,33.591218
4.643668,6,35.234789
2.906459,4,37.322491
6.344265,8,41.291854
4.860054,6,43.125639
5.8924,8,46.356591
8.194151,10,48.907804
9.241181,12,52.366113
1.969537,3,53.556067
6.676887,9,56.432732
3.616821,5,57.573227
3.5876,5,58.742138
3.797708,5,59.852053
5.980086,7,61.392695
4.923259,6,62.732906
2.176563,3,63.385868
9.778203,12,66.606102
2.710112,4,68.180647
17.096802,20,73.35693
2.473195,4,74.308717
19.373379,20,78.986161
4.925564,6,81.061912
8.497116,11,84.771401
13.107163,16,88.509919
5.626542,7,90.112819
1.579177,3,90.777966
17.338476,20,96.628883
4.791822,6,98.520061
10.72195,14,101.841132
13.27728,15,105.465077
2.803013,4,106.432686
17.806764,20,112.89779
7.239111,9,114.936866
13.237553,16,118.742645
12.101346,15,122.229955
2.877765,4,123.781045
2.523565,4,125.347198
1.664271,3,126.356066
1.949848,3,127.066789
4.817866,6,128.499334
7.011966,9,130.557058
1.660475,3,131.245087
5.075052,7,132.776115
2.923162,4,133.71122
2.527528,4,134.608833
7.661786,10,137.481308
9.843546,11,141.272022
4.568931,6,142.609125
9.46523,12,145.366117
2.794083,4,146.275923
2.81334,4,147.207152
11.589192,15,150.885509
2.927054,4,152.527981
1.026543,2,153.272186
10.688098,14,157.047504
3.930649,5,158.215842
3.269604,4,159.13378
9.396034,11,161.655845
4.590549,6,163.07283
8.616105,11,166.636411
3.45372,5,168.528909
8.664331,11,171.071672
10.950102,14,174.327314
2.834947,4,175.255382
8.927265,11,177.929542
3.54149,5,179.566717
13.609379,17,184.831522
6.962776,9,186.967052
8.635462,11,189.514663
11.726553,14,192.588999
13.557929,16,198.181565
16.766578,20,202.913748
1.827221,3,203.589394
1.922786,3,204.308585
12.200362,15,208.478327
7.717705,10,211.717133
10.100796,12,214.527308
6.553177,8,216.392606
1.684986,3,217.095187
4.080434,6,218.498016
8.601108,11,221.596273
2.549771,4,223.092498
18.894884,20,228.462931
10.898819,14,231.644313
11.491236,15,235.463229
2.666553,4,237.105194
16.941279,20,242.454199
18.074611,20,247.025393
15.526736,18,252.513397
1.923971,3,253.380199
17.716937,20,257.880308
8.481515,11,260.381003
4.052616,6,261.797658
6.68466,9,264.532295
8.900075,11,268.071005
5.219787,7,269.734276
10.281686,13,272.591243
4.669482,6,273.946415
2.467219,4,274.839245
12.994505,16,279.897478
5.724842,8,282.229708
5.025091,6,283.546531
7.511463,10,285.753782
6.453497,8,287.591353
5.911488,8,289.491464
8.58585,11,293.867692
10.89783,14,297.660355
19.170676,20,302.327673
1.667315,3,303.000253
4.685659,6,304.388135
16.462555,20,310.687675
3.041767,4,311.601482
4.617028,6,312.880094
17.528752,20,317.263388
10.057754,13,320.953307
7.563728,10,324.296838
2.547717,4,325.185088
17.227516,20,329.671523
1.066064,2,330.129916
4.841006,6,331.523786
4.615172,6,332.87087
0.994444,2,333.314707
11.058465,14,338.414618
17.107953,20,343.159397
1.81926,3,343.965071
9.619304,12,346.751015
5.517317,7,349.074851
11.951343,15,353.813037
7.494264,10,356.093853
3.934019,5,357.323768
2.613583,4,358.208411
8.129801,10,360.534153
2.934968,4,361.475869
6.368554,8,364.629229
9.54779,11,367.696829
11.240839,15,371.240499
16.176365,20,375.816816
2.384951,4,377.551144
10.042254,12,381.592472
7.22027,9,383.708933
3.632968,5,384.827465
8.4505,11,387.310976
2.901389,4,388.189186
1.092861,2,388.656688
4.180427,6,389.998969
2.026187,3,391.119651
1.794169,3,392.305264
8.3559,10,395.305937
2.935333,4,396.189357
2.73127,4,397.088065
6.953837,8,398.925837
18.060291,20,403.381929
1.869315,3,404.012396
8.720344,10,407.850265
5.961294,8,409.73333
17.556905,20,414.306175
1.634274,3,414.993563
1.842744,3,415.648003
10.172428,13,419.017576
3.631213,5,420.929176
1.874166,3,422.10213
9.329547,12,424.853365
7.817911,10,427.059778
6.660612,8,428.852661
17.910815,20,434.260587
6.186183,8,436.806112
8.704245,10,439.075401
17.411122,20,443.605906
17.539997,20,449.662642
19.452176,20,454.245569
8.042156,10,456.485434
5.12748,7,458.028097
10.907038,13,461.641014
4.557751,6,463.951389
10.160818,13,466.873008
2.577574,4,467.772048
3.194142,5,468.844988
9.962377,12,471.430847
1.876203,3,472.097967
6.593679,8,473.922796
11.234986,14,478.745425
2.674046,4,479.654737
2.598819,4,480.546144
2.995365,4,481.466337
17.254079,20,485.990494
6.682119,8,487.837283
16.826697,20,494.113289
6.68199,8,495.889042
7.439409,9,497.895353
5.464258,7,499.490314
2.569865,4,500.384136
5.049443,7,501.946139
1.803055,3,503.104644
7.253708,9,506.348861
5.845863,7,507.86889
17.109858,20,514.070067
9.084665,12,517.300275
17.766141,20,522.923768
17.120352,20,527.323709
10.901016,14,530.833948
3.590053,5,532.793157
9.115803,11,535.954954
5.52777,7,537.510358
3.685492,5,538.621734
7.545711,10,540.815586
4.604554,6,549.079519
2.819769,4,549.918556
9.850562,13,552.823346
16.866039,20,557.240072
18.067462,20,563.395279
17.52082,20,567.874542
10.065217,13,570.750775
2.030388,3,571.5021
11.43652,15,576.572134
4.119354,6,577.880223
11.438619,15,581.100924
10.069168,13,583.989372
9.33716,12,586.981192
1.884047,3,588.144659
7.912556,9,590.939924
8.989493,11,593.452106
18.392987,20,597.811255
17.814131,20,603.964337
11.431242,14,607.08208
6.017333,8,608.817226
9.525867,13,611.721789
4.981986,7,613.225032
18.813351,20,619.293915
3.106457,4,620.17824
1.983304,3,620.844372
5.787845,7,622.431332
4.746338,6,623.768816
17.169613,20,628.529252
11.517729,15,633.276013
7.581281,10,635.522483
8.526813,10,637.785671
4.615102,6,639.068539
17.642954,20,644.781856
6.66521,8,646.929184
2.680762,4,647.776452
8.61909,11,650.162182
17.137119,20,654.550591
16.387597,20,660.690665
8.318455,11,663.192086
2.832081,4,664.05024
13.485001,16,667.546766
2.754157,4,668.430527
6.045046,8,670.428561
1.028356,2,671.144353
2.525663,4,672.707862
8.93551,10,675.363299
0.99536,2,675.824834
1.905314,3,676.478289
18.196061,20,680.878928
10.512105,14,684.218405
1.060333,2,684.968366
7.43226,9,688.143371
17.294731,20,692.567878
16.604971,20,699.472628
8.947772,11,702.775973
16.951802,20,707.265249
13.332711,16,710.804245
17.77143,20,717.033227
11.446392,15,720.281236
3.583698,5,721.377512
1.913398,3,722.022931
1.649559,3,722.657771
4.905212,6,723.952274
5.062829,7,725.44781
1.879782,3,726.468191
9.642421,12,730.477503
9.916477,12,733.123495
4.412472,6,734.442229
5.86018,8,736.197227
9.392844,11,738.683708
2.829117,4,739.609527
5.131168,7,742.226823
3.64427,5,743.980746
17.351094,20,748.676708
