#{"t_start": 1764453718.8524733, "env_id": "MyCustomEnv-v0"}
r,l,t
6.888468,8,1.804936
4.824511,6,3.146611
7.20431,9,5.143643
7.525361,10,7.916418
9.255276,12,12.2233
4.998087,7,13.76326
10.230023,12,16.423002
16.834198,20,21.736309
11.565397,15,26.62455
2.82999,4,27.501446
17.439086,20,31.995692
11.584482,15,36.156688
5.705307,7,39.59694
18.94293,20,47.056294
7.060523,9,49.311475
3.314811,5,50.5615
3.317461,5,52.220921
5.913134,8,55.414768
17.017625,20,60.013018
1.137825,2,60.436472
3.00193,4,61.320714
6.716956,8,63.109387
4.772892,6,64.452362
16.33398,20,70.778624
8.413389,11,73.290349
11.115063,14,76.537867
6.459907,9,78.656181
3.008502,4,79.680377
8.026165,10,83.723836
4.618009,6,85.185616
1.11265,2,85.621619
4.359675,6,87.00517
4.460426,6,88.422557
16.742554,20,92.952189
2.060097,3,93.645069
5.080318,7,96.447778
4.820061,6,98.432214
7.609686,10,100.802236
16.611651,20,105.632924
5.84663,8,107.569847
7.238976,9,110.901789
3.731157,5,112.567051
1.789545,3,113.276757
1.71854,3,113.965554
10.315974,13,116.997369
3.677309,5,118.161077
3.729826,5,119.34061
5.207138,7,120.883258
5.929669,7,122.881399
8.265552,10,126.540064
4.630935,6,127.949317
1.955667,3,128.659647
18.51496,20,133.165375
1.133897,2,133.637385
6.649853,8,135.436814
9.324027,12,139.766243
5.50848,7,141.643378
9.27637,12,144.36281
9.346102,11,146.903149
10.697762,13,149.817349
7.495257,10,153.524956
16.693618,20,158.583658
5.191029,7,160.199641
3.464339,5,161.333783
16.122472,19,166.890433
7.772362,10,169.781298
3.440966,5,170.964411
7.353215,9,173.055703
11.660789,15,176.61332
2.56581,4,177.595703
6.816075,9,180.699897
9.478539,11,184.065014
10.377007,13,187.146511
17.653278,20,191.677344
9.94827,12,195.732569
9.369782,12,199.005755
8.76847,10,201.381398
1.650003,3,202.104499
4.754346,6,203.515046
9.372397,12,206.261242
4.621533,6,208.285026
6.813308,9,211.422789
5.778186,7,213.03039
2.773022,4,214.007268
6.71804,9,216.084711
1.017951,2,216.561828
2.025247,3,217.268474
8.135914,10,219.666774
14.873126,18,225.600536
1.854202,3,226.286495
2.864707,4,227.230189
1.929525,3,227.96219
3.731153,5,229.077134
10.991759,14,232.284559
0.957845,2,232.722447
18.943534,20,239.254473
3.430041,5,240.397646
3.015918,4,241.275576
12.911478,16,244.942734
4.208268,6,246.288311
9.250126,11,248.658959
8.084673,11,252.779803
9.539826,12,255.579202
11.789209,15,258.943602
16.67718,20,263.994109
3.691723,5,265.968714
5.48616,7,267.989528
11.01787,14,271.214588
3.294906,5,272.317308
10.515978,13,275.244035
11.531145,15,280.140146
4.11152,6,281.919489
8.479223,10,284.151508
5.645402,7,285.675113
3.726791,5,286.804141
2.626836,4,287.768229
13.871675,17,293.323387
6.797998,9,296.177876
11.156516,14,299.437393
2.839038,4,300.375037
2.636741,4,301.294761
10.87528,14,304.556643
2.849699,4,305.579497
17.585261,20,311.755469
3.70959,5,312.800488
5.862418,8,314.516847
1.084905,2,314.963759
11.505629,14,318.100488
17.849531,20,324.450039
2.64311,4,325.336207
1.061449,2,325.729771
10.07386,13,328.69018
4.365173,6,330.06256
14.12672,17,334.35514
4.888075,6,336.80822
6.285434,8,339.091929
2.721121,4,340.019527
6.493283,9,342.177012
4.062477,6,343.61874
18.396027,20,348.87763
7.634618,10,352.540046
3.81371,5,353.72061
11.385506,15,357.246499
2.928084,4,358.137997
3.73637,5,359.327098
3.731153,5,360.459417
2.949276,4,361.402517
2.834395,4,362.750183
3.544134,5,364.885999
2.927588,4,366.247472
2.017339,3,366.96134
1.059637,2,367.407558
10.568903,13,370.441742
11.253365,14,373.650403
4.38584,6,375.069871
10.507889,13,380.031763
8.376082,11,382.755702
7.063916,9,384.737476
5.360157,7,386.368471
9.381948,12,389.04372
4.455042,6,390.581425
1.00041,2,391.373377
5.276448,7,394.057219
18.053521,20,398.638659
4.495107,6,399.919313
2.480339,4,400.81429
3.333239,5,401.975539
7.241769,9,403.952859
2.780604,4,405.337557
12.415536,16,410.137038
4.295513,6,411.439751
8.081253,10,413.797513
10.859747,14,416.974641
3.513069,5,418.08041
9.449386,11,422.269351
2.877765,4,423.163069
11.729414,14,426.313703
1.895037,3,426.984631
6.442279,8,428.768135
7.481095,9,430.774908
8.654189,10,433.704871
4.89946,7,436.285397
18.277335,20,440.793654
17.961202,20,445.326948
7.993655,10,448.71868
11.594919,15,452.673967
12.158568,15,455.983341
12.624337,15,459.345989
9.067403,12,463.39579
5.136649,6,464.988258
11.367886,13,467.93006
5.462024,7,469.43413
8.058181,10,471.597462
19.339209,20,477.615145
17.433349,20,482.323468
4.825672,6,483.704341
8.037111,10,485.920292
3.509864,5,487.001908
10.76927,14,491.970298
19.026333,20,496.512989
6.120079,8,498.285443
17.471091,20,503.342258
3.608338,5,505.224645
11.359408,14,508.689249
16.800251,20,514.903986
3.369202,5,516.034416
1.998738,3,517.154614
1.97258,3,518.276132
2.604803,4,519.833237
5.090431,7,521.507896
9.230189,12,524.201679
11.062848,14,527.263358
9.087053,11,529.73396
3.50543,5,531.45795
17.898134,20,537.215808
2.828166,4,538.1102
16.321626,20,549.463137
4.053319,6,550.720367
5.11099,7,552.258606
0.980263,2,552.748211
12.851764,15,556.064649
10.779992,14,559.942587
2.805786,4,561.432831
9.042241,11,564.216076
1.094855,2,564.62167
9.593653,12,567.357472
9.722642,12,570.017231
3.654899,5,571.136375
17.296752,20,577.363154
8.8056,11,579.758379
8.785819,11,582.152202
8.894366,11,584.570907
12.175592,14,588.757266
16.120348,20,593.815976
5.284417,7,595.355393
4.757174,6,596.676734
4.402945,6,597.963555
9.729897,13,601.444859
9.069005,11,605.008295
3.7777,5,606.091686
9.094635,11,608.538457
9.875425,13,611.41947
6.3785,8,613.160464
9.085621,12,617.153617
17.372877,20,621.910724
8.493991,11,624.392087
6.282533,8,626.135587
7.496441,9,628.374408
7.468563,10,632.10279
7.248451,9,634.120278
16.501297,20,638.560522
8.632295,11,641.012068
4.866203,6,642.704029
5.642178,7,645.434999
3.230605,5,646.642552
17.510742,20,650.946651
2.62022,4,651.80627
7.264742,9,653.855161
6.510484,9,655.834644
12.169223,15,660.930698
7.582231,10,663.104949
4.440237,6,664.434719
8.279617,10,666.601219
1.832863,3,667.258005
9.16171,12,669.909743
10.042208,12,674.195086
17.854928,20,678.645573
3.879064,5,679.732365
18.429375,20,684.459894
16.843362,20,690.29167
15.398144,18,695.14098
8.795545,11,698.922072
4.342011,6,701.232296
8.617899,11,703.779904
10.433889,13,706.699393
6.534004,8,708.488168
4.768064,7,710.043946
4.508255,6,711.402984
18.280407,20,717.608293
10.762079,13,720.442252
10.071509,13,723.248881
1.819931,3,723.885458
9.247217,12,727.072816
3.00542,4,728.524569
4.942139,6,730.412809
3.617816,5,731.479961
3.574796,5,732.591924
9.902426,13,735.47366
16.742223,20,740.194599
6.418233,8,743.259093
4.687446,6,744.802858
11.233249,14,748.104364
3.624557,5,749.287722
6.670111,8,751.087631
10.70803,14,754.556834
8.238122,11,758.38738
9.62981,13,761.274869
18.364865,20,765.722348
11.423057,13,769.280406
16.872678,20,774.650786
13.282012,16,778.222109
16.7506,20,783.686679
5.646209,7,786.088389
5.036431,6,787.483913
12.039185,15,790.991455
3.023995,4,791.850007
5.35053,7,793.412755
10.698171,13,796.784829
4.148426,6,799.17291
9.791765,12,802.064631
5.924081,8,803.889636
2.128136,3,804.566623
6.327478,8,806.284937
17.165366,20,811.785985
5.218304,7,814.148554
5.84675,7,815.657381
9.853057,13,818.641513
8.390276,10,820.9437
10.353683,13,824.128721
16.922545,20,830.158536
8.166516,10,832.368851
5.339197,7,833.972511
5.887387,7,835.530702
3.739908,5,836.70021
9.399601,12,840.754782
11.422229,15,844.434878
4.428242,6,845.729306
18.968437,20,850.365766
8.530367,11,853.718714
16.330633,20,858.938008
11.818386,14,862.198272
1.892644,3,862.837412
11.830937,15,866.860474
4.188074,6,869.197146
10.226262,13,872.216279
10.084967,13,875.085084
1.836763,3,876.106806
17.639523,20,883.688161
5.162918,7,885.289876
2.102934,3,885.910276
6.605411,9,887.829647
6.382951,8,889.564253
3.911151,5,890.695368
4.572955,6,892.011893
10.630412,14,896.291491
7.070093,9,898.841567
17.321281,20,903.227702
11.871754,15,906.489439
2.928435,4,907.369097
11.595418,15,912.338456
3.814444,5,913.435415
7.515404,10,915.689412
8.657476,11,918.139884
9.525365,12,920.834887
9.643521,12,924.854042
9.952755,11,927.654338
18.105357,20,932.133902
9.706632,12,934.805821
17.543899,20,940.881086
7.460035,10,943.034239
17.137413,20,947.595105
17.588139,20,953.710793
16.654642,20,958.2249
16.768025,20,962.656145
6.838518,9,965.559736
12.361896,15,969.660452
8.733873,11,972.109998
3.340128,5,973.213653
3.596416,5,974.282061
18.120602,20,979.585946
11.357441,15,983.745774
16.985704,20,988.244879
7.633021,10,990.453016
2.9219,4,991.334762
4.42858,6,993.611249
8.427879,11,996.801182
11.294483,15,1000.20367
1.906978,3,1000.85665
11.940402,15,1004.221517
2.724451,4,1005.055595
18.566034,20,1011.215288
5.477848,7,1012.761168
6.117978,8,1014.658218
11.715368,14,1017.890603
3.906308,5,1018.996196
8.934604,12,1023.481668
2.569197,4,1024.369155
17.163354,20,1028.95764
5.176261,6,1030.30918
10.102887,13,1033.146726
1.791062,3,1034.276714
11.341212,14,1038.726854
12.176566,15,1042.126794
14.385458,16,1045.858089
3.994084,6,1047.246003
18.649204,20,1053.448499
9.914861,12,1056.209906
7.707694,10,1059.498307
17.835005,20,1066.412475
17.813122,20,1070.905266
5.176261,6,1072.325037
18.098162,20,1084.47587
9.281701,12,1087.300049
12.10479,16,1092.120153
17.39776,20,1097.23111
10.990776,14,1100.310783
5.37674,7,1101.874349
8.408489,11,1105.2669
11.442524,15,1109.600883
16.297199,20,1114.091529
11.049786,14,1117.216184
17.832913,20,1123.424559
9.273906,12,1126.070253
16.434281,20,1130.634228
4.078853,6,1132.533032
5.836524,8,1135.51999
17.324416,20,1140.05947
13.256498,17,1143.876502
16.664277,20,1150.066537
17.750492,20,1154.528601
8.150655,10,1156.851746
17.388094,20,1162.758325
7.57588,10,1165.255827
17.579191,20,1169.847917
8.328027,10,1172.151795
17.800002,20,1178.35203
17.680407,20,1182.87377
16.568977,20,1187.442561
17.754128,20,1193.652327
11.400882,15,1197.084285
8.057071,11,1199.513405
10.340214,13,1203.298542
8.460967,11,1206.648877
11.205177,15,1210.002488
6.81021,8,1211.794384
2.151572,3,1212.470196
16.766645,20,1218.020749
17.420636,20,1223.148282
8.173442,11,1225.612966
6.812611,9,1227.753615
10.378112,13,1231.68981
16.89911,20,1236.893414
10.719399,14,1240.865194
11.044345,14,1246.265337
4.566227,6,1248.053616
5.751401,7,1249.725088
9.781962,12,1252.41274
7.012617,9,1254.484486
17.528326,20,1260.327564
10.327949,13,1263.575977
11.593764,15,1266.897409
17.646915,20,1271.654297
17.121506,20,1277.659875
9.078614,11,1280.209077
9.086907,12,1282.924238
10.185941,13,1286.303339
7.963631,10,1289.844434
1.718466,3,1290.488387
4.785529,6,1291.820386
17.043676,20,1296.319018
9.48562,12,1298.967338
1.806178,3,1299.828503
6.835848,9,1303.345361
17.387452,20,1307.805575
7.959758,10,1310.027995
16.675155,20,1315.560409
3.549035,5,1317.441838
7.800344,10,1319.613137
8.016429,10,1321.83396
9.854068,13,1324.788469
4.229682,6,1326.070672
9.209041,12,1329.919668
9.116745,12,1333.195228
5.172095,7,1334.723966
9.998944,13,1337.634504
1.64249,3,1338.29189
16.147074,20,1343.726547
11.36185,14,1347.624642
9.226494,12,1350.284825
3.591887,5,1351.382473
9.991735,13,1354.275104
18.031162,20,1360.357218
0.958124,2,1360.816838
3.804974,5,1361.999406
3.677882,5,1363.109318
5.642183,7,1364.735036
11.718864,14,1367.83035
3.707931,5,1368.966134
7.532687,9,1372.439048
10.895649,14,1375.910366
17.176754,20,1380.443289
9.103626,11,1382.944209
4.847684,7,1385.526363
4.551352,6,1387.661428
16.765922,20,1392.446397
3.681362,5,1393.564311
11.541025,15,1397.095312
18.293333,20,1403.546269
2.535311,4,1404.446929
16.435028,20,1409.020867
7.763444,10,1411.3756
11.606271,15,1416.501814
7.508957,9,1418.731668
3.389715,5,1420.467351
1.973883,3,1421.708665
17.418734,20,1428.760757
17.277348,20,1433.949837
4.484906,6,1435.494716
17.232484,20,1441.168387
18.044103,20,1446.794391
8.646471,10,1449.035762
6.051676,8,1450.905835
16.889679,20,1457.216816
1.924531,3,1458.044036
17.495654,20,1462.579053
2.441808,4,1463.468083
10.674696,13,1466.340003
5.97076,8,1468.623876
6.202743,8,1471.618541
