#{"t_start": 1765081780.0114415, "env_id": "highway-fast-v0"}
r,l,t
12.966092,16,3.091093
19.977695,27,7.138875
8.785599,12,9.287238
6.979307,8,11.293107
1.019667,2,11.84572
7.112195,10,14.555356
11.031863,15,17.295671
7.19965,9,18.650045
7.099649,9,20.082516
6.799066,9,21.49101
6.211134,8,22.724997
12.847493,15,25.002222
13.097518,19,29.636665
9.086271,13,31.792877
3.465422,5,32.560628
8.044506,10,34.05587
10.302052,15,36.376812
6.216635,9,37.745215
7.901717,10,39.253039
3.102312,5,40.174239
6.616289,10,42.907641
12.651682,18,46.284187
5.965469,8,47.513901
3.866707,6,48.453617
15.66383,21,51.838474
10.776611,14,54.104683
8.678089,11,56.7059
9.811957,12,59.606003
5.614903,8,60.904674
12.432179,17,63.472605
9.779618,12,65.312564
7.980935,11,66.99398
7.165061,9,68.631078
19.633254,28,74.987631
6.514613,9,76.367907
10.947251,15,78.612834
5.247242,7,79.683419
17.067972,23,83.309264
13.299109,20,88.217307
2.882137,4,88.838626
21.395117,28,93.230824
5.05164,7,94.312975
4.414487,6,95.240658
2.648486,4,95.839267
5.301426,8,97.031063
12.997729,17,101.005782
21.317772,30,106.126086
15.232123,21,109.264936
4.679492,6,110.194871
13.434279,18,113.657385
10.432279,13,116.959832
9.132233,11,118.699581
12.444357,16,121.218885
6.381551,9,122.674339
15.544523,21,125.937526
1.832045,3,126.403693
4.698542,7,128.216089
5.578685,7,130.051557
4.416746,6,131.412937
4.451236,7,132.550653
5.711358,7,133.710083
11.327872,15,136.057543
2.912378,4,136.689057
18.345086,26,140.607329
8.685351,10,143.023771
3.811134,5,144.270153
8.876854,12,146.606281
5.945823,7,147.714337
20.4632,29,152.228282
13.700777,17,154.798213
8.234481,12,157.637788
5.720174,8,159.860598
8.18492,11,161.553958
1.733333,3,162.029529
7.152016,9,163.528492
10.846491,14,165.722342
4.81217,6,166.614164
3.149689,5,167.391697
3.745573,5,168.15624
19.562791,25,173.614564
2.013463,3,174.418276
1.946334,3,174.865901
6.13565,9,176.222354
11.635077,16,178.672302
2.912239,4,179.300972
4.717838,6,180.229658
5.712045,7,181.2909
9.646704,12,183.191009
2.013463,3,183.689939
5.430973,8,185.32477
5.233369,8,187.421695
2.278906,3,188.219635
12.482128,17,191.064548
2.564354,4,191.663304
22.185939,30,196.412317
3.399377,5,197.156704
14.966624,21,201.564214
3.383602,5,202.954677
11.74752,16,205.638072
5.747493,7,206.741158
9.646382,14,208.84143
2.582935,4,209.474604
13.883524,19,212.408772
6.031787,8,214.041806
14.298785,18,218.242275
16.91129,22,221.651263
14.297342,17,224.283831
6.531556,9,225.644707
1.866362,3,226.111934
5.235482,7,227.210279
3.515152,5,228.288781
1.715775,3,229.171166
11.94529,17,232.995698
6.298394,8,234.376036
3.579825,5,235.125994
23.645781,30,239.664285
6.131026,8,240.908853
7.150042,11,243.074356
2.013001,3,243.967823
1.551695,3,244.776644
1.799377,3,245.543554
11.765423,16,248.371129
3.845989,5,249.135353
7.498562,10,250.705881
2.333026,4,251.329194
17.678137,24,255.076252
2.531467,4,255.696797
21.449415,30,262.133937
23.982938,30,266.824871
3.913158,5,267.623956
10.980982,15,269.892386
5.666124,9,271.667728
7.845574,11,274.540275
12.899651,17,277.425536
1.749108,3,277.903997
7.798145,10,279.436902
3.233333,5,280.207415
2.433333,4,280.811869
7.399135,11,282.472445
5.965126,9,283.844563
19.299952,27,290.008181
15.579239,19,292.903915
1.865421,3,293.356735
1.766667,3,293.815934
5.230206,7,294.964893
1.819027,3,295.411129
16.419025,23,298.934512
5.019018,8,300.525479
3.414573,5,301.881572
16.068335,23,306.497186
10.843917,12,308.318895
15.730278,22,311.731944
8.397337,11,313.371551
6.411486,8,315.075712
11.651987,17,319.193175
14.984581,19,322.091918
15.266047,21,325.35108
7.065199,10,326.899488
3.497728,5,327.689399
10.56933,15,330.956136
7.64974,12,333.586845
12.946717,17,336.23478
3.732355,5,336.994828
1.980129,3,337.440363
16.586057,23,340.958662
9.031083,11,342.63591
11.486444,13,345.838506
9.766979,14,348.75384
7.613462,9,350.124346
17.798454,25,354.033594
7.744477,10,355.545175
21.051192,30,362.050974
9.982892,14,364.198228
3.779507,5,365.038366
4.612656,6,365.956554
2.633026,4,476.968294
7.91458,10,479.301632
11.212564,15,481.584769
8.499426,13,483.586112
14.664747,18,486.333904
19.87926,27,491.864133
4.964756,7,493.445614
5.378378,7,494.516484
11.999152,18,497.290639
3.414531,5,498.049937
9.699118,13,500.179968
19.752619,30,505.878126
10.065939,14,508.728939
2.648486,4,509.381909
2.598757,4,510.006439
12.452882,18,512.783575
3.498755,5,513.526314
13.382752,18,516.351475
12.04536,15,519.606744
23.483518,30,525.309302
22.120221,30,530.029892
2.019667,3,530.473542
3.151106,5,531.257606
2.666667,4,531.883608
4.600307,7,533.67074
2.846334,4,534.699984
22.320172,30,539.924374
3.800833,6,540.878301
19.631853,27,544.931566
22.582783,30,551.46665
3.612261,5,552.236816
5.69883,8,553.447718
2.549108,4,554.052056
23.946358,30,558.664376
8.211572,10,560.243731
8.817564,13,563.19641
11.518078,16,566.478636
16.295546,21,569.69413
20.852,30,574.385871
20.779354,27,580.321482
24.166792,30,585.076356
3.532711,5,585.950793
18.965772,27,590.414069
22.518665,30,596.588645
15.65137,22,599.903668
1.913001,3,600.373216
9.186842,14,602.59955
5.979307,7,603.649273
5.066055,7,604.979856
23.032581,30,611.125006
2.598799,4,611.746014
2.046796,3,612.200711
13.165586,18,614.913472
5.482402,7,616.02784
2.679045,4,616.688943
1.980129,3,617.147047
5.478927,7,618.217368
2.697066,4,619.053596
20.430327,28,624.993232
17.900829,25,628.823109
2.813463,4,629.433747
11.399101,16,631.909177
20.850827,27,638.063519
3.619284,6,638.969704
1.798799,3,639.410019
1.650892,3,639.877917
8.867017,13,641.864403
10.678885,14,644.054894
16.801341,22,647.503289
15.29848,21,652.459493
1.279667,2,652.812433
2.564354,4,653.414424
15.850956,20,656.392913
22.986843,30,660.980839
9.098913,11,663.314848
13.079242,19,667.393277
2.901763,5,668.135614
3.119315,4,668.759896
12.614298,17,671.365476
7.879779,10,672.962747
18.668008,26,677.319589
2.548486,4,678.422202
3.812171,5,679.691128
10.744858,13,682.101718
24.162359,30,686.742772
2.085948,4,687.348716
22.68102,30,692.81291
8.745197,11,695.579235
18.182498,24,699.242463
8.54881,12,701.107138
16.911745,21,704.393379
9.578805,12,706.950267
5.519592,8,709.094527
7.445208,9,710.691987
2.616935,4,711.299155
6.745507,9,712.666108
7.044931,9,714.141502
16.545603,23,717.566221
18.649645,24,722.478953
6.402005,9,724.595319
9.015113,12,726.424695
4.152388,6,727.339331
4.948981,7,728.423477
4.186583,7,729.490577
10.319593,13,731.467185
3.119247,5,732.241938
15.599332,20,736.237654
2.74782,4,737.245761
13.897903,19,740.708063
21.352662,30,745.347041
4.465423,6,746.275244
4.667807,7,747.338087
11.200471,15,750.284702
3.233333,5,751.592309
3.91983,6,753.101268
3.700044,6,754.104396
10.130677,12,756.074809
21.684759,30,760.590052
10.966084,15,762.851513
12.952319,19,767.727937
14.348541,20,770.810302
11.019255,16,773.244229
1.953097,3,773.734595
14.610616,17,776.415385
16.098534,22,781.358533
22.449822,30,786.133712
16.884143,24,789.840958
1.7,3,790.349342
2.812841,4,790.986503
23.279355,30,797.493277
9.362282,12,799.36823
1.748486,3,799.813216
3.785968,5,800.610663
21.04476,26,804.577142
3.199377,5,805.454318
11.335994,17,809.252345
3.997879,6,810.758766
2.913463,4,811.343012
2.746796,4,811.956711
3.183601,5,812.711522
2.985988,5,813.496993
10.043347,13,815.48748
3.432711,5,816.24975
19.977571,26,820.204787
23.150936,30,826.664244
21.751717,30,831.233206
3.901727,6,832.171119
8.818653,13,834.162395
6.619154,9,835.953242
22.300038,30,972.846803
2.632131,4,973.456339
13.012225,18,976.170789
3.298798,5,976.919811
5.132711,7,978.021077
8.167237,12,980.230348
8.220221,12,983.260654
21.816965,30,988.130557
5.717423,8,989.339936
11.920221,17,991.980867
7.064355,10,993.556179
21.599732,30,999.988271
10.453554,15,1002.289852
16.696252,20,1005.300097
4.153112,5,1006.065121
7.112839,9,1007.4633
3.399377,5,1008.230944
21.051729,30,1014.733135
22.631428,30,1019.195603
12.912874,17,1021.834651
16.366748,23,1026.87033
22.252661,30,1031.671678
17.799865,25,1035.497905
16.051458,23,1039.963764
2.046796,3,1040.798667
4.219281,7,1042.428968
3.152581,5,1043.22107
5.530198,7,1044.350855
7.068084,10,1045.878021
9.319865,12,1047.686625
19.151078,27,1051.818526
6.93418,10,1054.210105
16.731413,22,1058.571324
5.431557,8,1059.817721
9.378677,11,1061.564273
1.715153,3,1062.014296
12.569277,17,1064.569473
17.513079,25,1069.871967
10.898813,15,1072.710125
5.353097,7,1073.756421
10.033339,15,1076.071133
2.797688,4,1076.703672
6.929829,10,1078.23175
19.485059,28,1084.987921
9.052856,13,1087.151202
23.228185,30,1091.683179
15.831538,21,1094.968239
22.015167,30,1101.44155
12.432391,17,1104.090719
22.218538,30,1108.620544
12.082436,16,1112.188982
4.985526,6,1113.740325
2.349602,4,1114.550271
22.950843,30,1119.12834
21.232136,30,1123.681663
3.649114,5,1124.664743
4.986882,8,1126.78324
3.769021,6,1128.368471
2.999735,5,1129.203326
7.616389,11,1130.926141
21.385095,30,1135.508776
22.652943,30,1141.144241
2.681819,4,1142.183247
17.983658,25,1146.487001
8.66306,10,1148.057234
16.651646,23,1151.509117
14.246018,18,1155.21593
22.552899,30,1160.743626
2.880129,4,1161.447164
16.119327,23,1165.05694
7.450356,11,1166.7068
21.082792,30,1173.163343
7.778237,9,1174.539151
9.752524,12,1176.358349
2.399377,4,1176.966737
1.279667,2,1177.294681
7.901422,12,1179.141273
22.165381,30,1185.057478
6.419587,9,1186.959626
5.517558,8,1188.172259
13.752884,20,1191.279328
9.900345,14,1193.562972
22.652313,30,1199.320143
21.752598,30,1204.80195
9.36449,13,1206.806022
19.414964,28,1211.057635
11.767697,16,1215.232096
17.131227,23,1218.949848
21.09754,30,1223.638212
14.09819,19,1227.258608
