#{"t_start": 1765081780.0341976, "env_id": "highway-fast-v0"}
r,l,t
7.29659,9,2.034719
11.299339,16,4.43223
6.979307,8,5.642578
2.566362,4,6.253525
5.519598,9,7.629677
8.382993,11,9.688972
3.413042,5,11.067534
2.46636,4,12.15778
6.246661,8,14.324993
1.997383,3,15.152627
10.232675,14,17.468632
12.912168,15,19.74432
4.833644,7,20.890434
2.846021,4,21.514203
6.432041,8,22.757491
5.667416,7,23.835663
17.764701,24,28.85147
2.278906,3,29.689942
8.11926,12,31.653762
3.845407,5,32.410302
14.863628,21,35.631847
21.731254,30,40.514935
12.644988,17,44.767575
16.096731,22,48.130626
16.068083,23,51.861992
6.079313,8,53.158322
1.766045,3,53.635437
14.66146,19,58.03723
4.379369,6,59.365533
22.318577,30,64.089424
17.244549,21,67.352795
8.083832,10,69.303537
4.564309,6,71.102591
5.144424,7,72.996205
7.732145,11,74.842855
4.012646,5,75.618226
2.049108,3,76.084902
8.619779,10,77.563845
5.511539,7,78.63604
12.744165,17,81.296009
9.778214,11,82.981953
4.649062,6,84.356737
2.186537,4,85.405997
5.630885,8,87.501026
1.650268,3,88.07022
6.812647,9,89.470431
2.664395,4,90.078996
7.89677,11,91.86189
9.165088,13,93.867629
11.44393,14,96.0035
6.165105,8,97.198143
11.54599,15,100.78121
11.314903,16,103.921947
19.231593,28,108.093233
11.577921,15,110.372507
6.551401,10,112.006265
23.917376,30,118.554494
9.443908,11,120.293682
4.852154,6,121.259659
4.935996,8,122.526165
4.598731,6,123.457983
13.844872,19,126.43989
5.168432,8,128.53957
6.46426,9,130.912084
1.981819,3,131.437156
6.014182,8,132.717654
8.566669,12,134.680981
3.383418,5,135.472945
5.644895,7,136.545611
14.26609,20,139.522085
7.833333,10,141.15195
7.499115,11,144.052787
3.746796,5,145.359299
2.946334,4,146.024392
2.680129,4,146.645552
5.064884,7,147.734424
6.117994,8,148.931116
8.266667,12,150.827477
5.584865,7,151.916413
22.274607,29,157.076528
6.46804,10,159.881668
18.080079,25,163.85257
12.878691,15,166.17309
16.577332,21,169.459982
16.650408,24,175.040555
14.796587,21,178.216738
9.877821,12,180.083304
11.712172,14,182.22451
4.465414,6,183.213939
4.26574,6,184.146468
2.985028,5,185.371169
6.132239,8,187.470061
5.244352,7,189.071785
9.743796,12,190.903849
7.232759,10,192.439518
2.663732,4,193.128097
2.749108,4,193.798747
17.729549,24,197.490617
4.450542,6,198.438838
26.511696,30,204.967519
3.466627,5,205.852154
24.652071,30,210.394166
4.753112,6,211.320415
4.045055,5,212.116867
10.66577,15,215.384608
1.699378,3,216.169105
2.666764,4,217.208549
6.985198,9,218.717389
6.851235,9,220.104876
10.348136,13,222.108443
22.231128,30,226.733959
11.92917,17,230.748767
5.378583,7,232.402298
4.153112,5,233.173357
4.267513,6,234.197848
7.015815,10,235.737688
13.083595,18,238.446276
6.080921,8,239.686302
12.280627,16,242.294886
9.48117,13,245.852251
5.553204,9,247.446455
2.499378,4,248.078843
6.745487,9,249.482764
1.846796,3,249.927763
5.968124,9,251.351348
12.480129,17,253.989445
21.085055,30,260.188751
21.785302,30,265.17225
2.646796,4,265.765194
5.479354,7,266.853565
19.210948,25,270.667835
5.446492,7,272.467629
1.882442,3,273.248053
7.899332,10,275.633796
9.311073,11,277.28159
8.78409,12,279.138655
4.797687,6,280.062172
5.96679,8,281.260408
4.680176,7,282.308412
5.217552,7,283.410266
2.782442,4,284.09692
2.466044,4,284.770658
15.567011,23,290.178762
21.451705,30,294.80955
5.945488,7,295.890443
10.147815,12,297.715232
6.517623,9,299.096765
7.381774,9,301.111192
7.283023,10,303.986966
7.686444,10,305.5575
4.133021,6,306.51973
13.779822,18,309.251886
4.297057,6,310.165757
2.197383,3,310.652137
4.283875,6,311.591419
20.652931,30,317.807271
10.47777,12,319.977947
2.302617,4,320.579343
3.614573,5,321.344148
5.983602,8,322.558284
2.533029,4,323.181735
4.412065,6,324.140401
1.915775,3,324.58362
6.499693,9,325.991786
6.317957,8,327.256863
4.812156,6,328.156817
15.378067,20,332.993961
3.432089,5,333.767775
13.514,18,336.557674
10.500089,15,338.775592
5.778822,7,339.904549
11.779352,14,342.041832
2.846021,4,342.665297
6.16459,9,344.840356
11.444772,13,347.996308
7.350579,10,349.527461
3.199377,5,350.296415
16.596452,23,353.882499
1.732711,3,354.338799
2.153097,3,354.808398
4.198136,6,355.71109
7.37829,10,357.27613
5.685028,8,359.095804
1.815775,3,359.869972
5.320221,8,362.072489
2.515775,4,362.719289
17.443595,21,365.977143
14.285954,19,480.09763
5.435064,8,481.291391
22.062963,29,485.718924
9.152578,12,487.603493
19.366046,27,493.637236
9.297376,11,495.315405
24.149479,30,500.033056
23.149065,30,505.644968
4.164261,6,507.227285
3.612536,5,508.101242
16.643423,20,511.238002
3.420215,6,512.171776
9.498849,14,514.298964
4.199393,6,515.23003
8.548825,12,517.14782
3.26866,5,518.238458
5.098133,7,520.178718
5.415141,7,522.06976
11.766707,17,524.740964
21.630947,28,528.991274
10.981187,14,531.279244
20.799861,28,537.335534
4.512065,6,538.263449
11.686882,15,540.582142
2.712378,4,541.205819
2.466045,4,541.789312
7.018915,10,543.302032
11.100005,15,545.589797
6.86608,10,547.694558
18.118718,24,552.705961
22.031597,30,557.307443
8.696448,11,558.979109
7.019157,8,560.282551
21.49876,30,566.674382
2.483601,4,567.262872
23.385644,30,571.938091
9.465442,14,574.076261
6.23141,8,575.342002
13.20048,18,579.8569
3.232711,5,580.744653
2.913463,4,581.387142
7.800351,11,583.125906
13.583604,19,586.125176
7.385005,10,587.680005
13.580945,19,591.299816
11.365473,15,594.780277
4.917161,7,595.834317
11.985957,17,598.456853
8.132759,11,600.075994
15.876316,19,603.055665
5.480999,7,604.097165
7.897832,10,606.677094
15.086796,21,610.668101
24.084269,30,615.263043
1.880129,3,615.746999
5.665742,8,617.004462
12.612397,17,620.357795
15.246498,19,624.370802
21.699451,30,628.987121
18.128356,23,632.558177
4.131423,6,633.785856
9.482442,13,637.278302
3.430399,5,638.231171
21.352953,27,642.361979
