#{"t_start": 1764584728.907798, "env_id": "MyCustomEnv-v0"}
r,l,t
9.08524,12,2.939471
5.670069,7,4.65105
7.61903,10,7.028112
8.536648,10,10.88258
8.158441,10,14.916669
18.06393,20,20.06497
2.797938,4,21.094585
11.514305,13,25.913889
6.495769,8,27.855615
4.465398,6,29.356656
9.139433,11,32.03151
5.039173,6,33.574973
3.005179,4,34.59168
3.115332,5,36.074135
17.933237,20,42.395992
2.446017,4,43.462876
11.212011,14,46.886627
1.736263,3,47.569268
7.735933,10,50.551208
17.120292,20,56.541009
3.769142,5,57.727974
2.077552,3,58.556586
1.826706,3,59.266214
4.777268,6,60.722324
2.878375,4,61.729263
17.649965,20,68.034532
2.020151,3,68.79856
17.541648,20,73.563332
11.982099,15,77.323163
10.353492,13,82.020647
2.998106,4,82.974116
5.038634,6,84.443976
9.437902,12,87.376219
11.386975,15,91.165834
11.38516,14,96.003425
13.02719,17,100.21228
1.915912,3,100.925917
1.775555,3,101.632998
5.130046,7,103.326887
5.554639,7,105.2352
2.699133,4,106.791528
5.68637,7,109.311004
1.044704,2,109.806048
6.178083,8,111.779121
9.770105,12,114.58731
8.611106,11,117.233912
3.69698,5,118.443719
15.732509,18,124.488655
10.83967,14,127.794063
8.780119,11,130.541784
3.489592,5,131.705452
2.128377,3,132.406788
1.811726,3,133.466413
17.382845,20,139.592786
17.586213,20,144.409217
14.376267,17,149.872458
2.756156,4,151.139966
9.371604,11,153.753358
2.058489,3,154.449049
3.469394,5,155.637894
1.766288,3,156.399273
2.432764,4,157.356002
9.367294,11,160.109912
5.14681,7,162.697673
13.969764,17,167.420803
10.453577,13,170.61001
10.145152,12,173.548463
17.307732,20,179.971388
11.609518,13,183.212481
11.404436,14,186.67283
11.306515,14,191.183857
11.026105,13,194.719635
11.711218,14,198.125571
4.273133,6,199.570358
17.915969,20,205.900467
17.740366,20,211.033952
6.085072,7,212.699213
3.371157,5,213.84573
6.724366,8,215.800655
6.831479,8,218.725628
7.433804,10,221.742281
1.083806,2,222.193411
1.973123,3,222.904108
6.426798,8,224.872709
1.656333,3,225.576357
4.446456,6,226.971622
7.605497,10,229.323976
17.819845,20,235.752649
9.968701,13,238.82697
3.504807,5,240.057815
2.859212,4,241.079034
6.953644,9,243.250604
9.592906,12,247.654216
7.714448,10,250.020634
7.197426,9,252.25938
1.6916,3,252.993551
10.259427,13,256.101596
3.925661,5,257.316725
9.643422,12,261.795797
2.125115,3,262.58707
9.680167,12,265.463163
9.306741,11,268.095779
3.32622,5,269.337917
11.290677,13,273.077235
6.566622,8,276.023616
4.15235,5,277.237011
4.706704,6,278.697873
2.070874,3,279.393412
5.252575,7,281.055297
10.667937,14,284.670836
8.545084,10,288.060372
17.687588,20,293.897761
6.045808,8,295.843695
3.733495,5,297.003044
18.62672,20,303.691948
2.596794,4,304.587483
11.19201,13,307.725138
4.593457,6,309.157448
2.646672,4,310.125054
3.868099,5,311.355535
4.852186,7,313.094814
8.326183,10,316.651746
11.204658,15,320.815844
3.779208,5,322.081853
1.00041,2,322.620282
6.419766,8,324.650448
10.550836,13,328.114341
3.882406,5,330.147896
1.655891,3,331.350159
4.365124,6,333.046059
2.881887,4,334.072667
3.609694,5,335.237929
2.114479,3,335.951717
4.478879,6,337.543782
6.848608,8,339.485369
7.931895,11,342.688662
4.353087,6,345.205075
9.851188,12,348.347505
17.586893,20,353.11525
1.039775,2,353.598113
2.935013,4,354.565442
