#{"t_start": 1764780284.4808104, "env_id": "MyCustomEnv-v0"}
r,l,t
18.116378,20,12.575712
16.288164,20,17.674817
10.892384,14,20.65597
5.5971,7,22.233755
2.070371,3,22.877845
2.685166,4,23.761192
10.302016,13,28.794808
10.098938,12,31.862135
2.595282,4,32.809845
5.365948,7,34.329056
16.527256,20,39.53627
4.124883,6,41.818696
12.859041,15,45.086165
1.061754,2,45.531771
17.648697,20,50.058991
1.960444,3,50.723597
9.797744,12,54.273804
3.878799,5,55.987538
2.954025,4,56.874106
4.141289,6,58.157717
5.831993,7,59.720104
8.322365,10,61.883989
9.807636,12,64.505414
9.005781,12,67.93065
16.675867,20,73.094809
1.02016,2,73.571915
7.482108,9,75.574894
4.837375,6,76.884652
11.615489,15,80.462986
12.093272,15,85.052305
4.954442,7,86.546912
6.960532,9,88.567297
3.538964,5,89.658638
5.630082,7,91.183092
3.957763,5,92.284385
17.707584,20,98.335592
3.698556,5,99.541598
2.840975,4,100.435864
2.654772,4,101.380477
10.153625,12,103.923271
2.672289,4,104.799411
3.039645,4,105.707867
3.026179,4,106.643409
7.604256,9,109.454196
5.15819,7,111.788449
16.584506,20,116.244167
10.901988,14,119.450187
5.608835,8,121.28668
2.803523,4,122.61134
17.811794,20,128.150441
7.872673,10,130.348666
7.385534,9,132.318433
3.869095,5,133.420792
0.997782,2,133.849717
10.615656,13,137.690429
9.84629,12,141.144407
5.775106,7,142.682227
18.160142,20,147.102786
6.141684,8,148.928103
17.828185,20,154.962081
8.149865,10,157.202805
5.263156,7,158.702505
1.791366,3,159.378254
2.919847,4,160.257387
5.577566,7,161.78069
2.815963,4,162.644806
3.463232,5,164.227437
2.794334,4,165.761714
3.808684,5,167.363273
3.508991,5,168.454562
4.917439,6,169.783718
1.015665,2,170.201664
1.851455,3,170.868917
7.328424,9,172.897425
3.555507,5,173.976951
7.539066,10,176.169014
3.714817,5,177.508039
3.732045,5,179.406409
4.398429,6,181.348324
4.5696,6,182.651649
9.3081,11,185.108686
2.908541,4,185.984781
6.049916,8,187.654852
3.154046,4,188.563539
7.17544,9,190.527044
11.007756,14,195.251205
4.06688,6,196.569801
1.93156,3,197.211111
10.238274,12,199.916456
11.287595,14,203.048355
17.917642,20,209.239098
3.66561,5,210.331324
7.01157,9,212.327561
9.815194,13,215.159985
2.04323,3,215.837473
17.293801,20,221.277425
9.708709,12,224.444693
3.547595,5,225.628094
1.013573,2,226.060402
1.723135,3,226.712193
4.419466,6,228.010119
5.535317,7,229.539345
11.775426,14,232.544381
7.566672,10,236.325639
2.924992,4,237.259676
6.104302,8,239.075741
9.270358,12,241.71215
1.136661,2,242.150909
11.336246,14,245.146862
13.047392,16,250.262054
0.980144,2,250.778733
17.985019,20,255.230599
10.780921,14,258.291378
18.096137,20,264.385
10.678188,13,267.23588
3.499449,5,268.35185
13.639425,16,271.966603
3.802995,5,273.020024
3.727407,5,274.059997
5.225733,7,276.515981
2.569727,4,277.988455
8.788468,11,280.502023
11.509187,13,283.312847
1.197168,2,283.745908
1.793552,3,284.387599
10.721782,14,287.364416
7.518296,9,290.06036
1.000564,2,290.821279
2.709065,4,292.19283
7.573707,10,294.350714
5.784936,8,296.116206
16.449662,20,300.670731
3.10975,4,301.533513
12.924785,16,306.820962
9.179427,11,309.146238
4.640243,6,310.461433
1.081234,2,310.917585
8.050981,10,313.083741
11.548384,15,316.704499
10.058224,12,320.583127
6.042225,7,322.109218
8.21893,11,324.509834
1.649492,3,325.170907
4.686797,6,326.483299
4.450739,6,327.835299
5.498275,7,329.422932
4.41953,6,331.46502
8.544455,11,334.825687
5.602245,7,336.369036
7.9085,10,338.493997
16.737487,20,342.782744
5.395284,7,344.884413
7.655423,9,347.932724
3.949476,5,349.036347
4.508197,6,350.348766
16.387215,20,354.802104
4.831652,7,356.315824
1.922672,3,357.008858
8.077598,10,360.36108
10.405811,13,363.668519
3.01017,4,364.530833
6.928199,9,366.45724
14.928595,17,370.253547
2.784029,4,371.203423
1.062005,2,371.792803
9.185833,11,375.681644
11.409441,14,378.842844
9.34529,11,381.245405
6.163544,8,382.961579
9.438903,12,385.722307
6.588538,9,389.069225
0.914247,2,389.650464
6.277119,8,391.385987
2.937292,4,392.237822
5.325194,7,393.800079
7.381369,10,396.135259
2.660492,4,397.012279
9.314704,11,399.5548
6.307755,8,402.809769
7.487719,10,405.044161
10.467512,13,407.903464
5.174474,7,409.427286
6.210032,8,411.283648
14.791163,16,416.281556
1.952758,3,417.225499
9.828834,11,419.635273
1.820612,3,420.338458
9.572584,12,423.021998
5.753596,7,424.535016
9.855899,12,427.338505
4.211242,6,429.533575
3.27945,5,431.203728
4.269779,6,432.516232
18.53057,20,436.911193
6.020221,7,438.455952
17.233865,20,444.481648
5.203102,7,446.107167
5.391781,7,447.67478
11.717139,15,450.902225
1.044829,2,451.335515
1.661665,3,452.038658
1.786731,3,452.700092
10.377167,13,456.135056
8.644029,10,459.378154
4.204523,6,460.691803
4.324925,6,462.004231
3.955471,5,463.057074
4.588362,6,464.390596
2.447079,4,465.27822
1.115986,2,465.727507
7.525722,9,467.722066
5.417303,7,469.685018
