#{"t_start": 1764780284.776313, "env_id": "MyCustomEnv-v0"}
r,l,t
8.058177,11,9.336572
1.855952,3,10.182438
4.03973,5,11.98839
8.498499,11,15.254597
11.332281,13,18.089435
12.236423,15,21.338211
1.083897,2,21.777552
2.589819,4,22.645254
6.973342,9,25.314115
1.90334,3,26.977887
3.842981,5,28.558069
2.513034,4,29.399248
7.424487,9,31.847927
6.571698,8,33.666998
3.798091,5,34.739786
2.953313,4,35.59647
5.794729,7,37.171052
2.00117,3,38.040561
5.259688,7,40.834924
12.95417,16,44.608498
17.737728,20,49.174308
2.866873,4,50.038188
5.216004,7,51.527998
5.142975,7,54.07499
5.708867,8,56.415536
9.098193,12,59.040539
7.552271,9,60.990362
9.125164,11,63.401414
2.909606,4,64.269764
17.904519,20,70.210012
10.94405,14,73.340017
8.706125,11,75.774455
4.29206,6,77.048634
8.772159,11,79.458885
18.250664,20,85.441589
11.395111,15,88.780473
16.957707,20,93.102655
10.003843,13,97.665594
2.937581,4,98.636681
8.682482,11,101.15172
14.170969,16,104.562015
5.586271,7,106.16887
5.528874,7,108.107952
1.944516,3,109.260201
10.692877,14,113.087379
7.701392,10,115.299208
18.49596,20,119.906051
11.084281,14,124.259064
9.85753,12,127.230153
1.980819,3,127.913993
9.979626,13,130.734625
6.538207,8,132.542165
17.942552,20,138.227963
9.267656,12,141.349893
2.999965,4,142.221701
1.772432,3,142.852745
1.999113,3,143.496147
6.590551,8,145.325886
2.952027,4,146.221496
7.323514,9,148.205442
9.182364,12,152.323459
11.68262,14,155.623175
18.172431,20,160.020951
4.420684,6,161.314587
2.759223,4,162.17899
6.50183,8,164.798716
17.907034,20,169.962088
6.082524,8,171.75985
5.279289,7,173.294892
17.246969,20,178.43932
5.81057,8,181.115395
14.03726,16,184.651985
1.864274,3,185.308283
5.861694,8,187.008288
3.632756,5,188.10597
6.402068,8,189.81484
1.744884,3,190.501652
5.567135,7,193.103929
4.577036,6,195.012956
5.698707,7,196.555384
5.567612,7,198.094193
4.683714,6,199.437368
2.060367,3,200.094162
9.678449,12,202.822614
7.884817,10,205.612605
11.040823,14,209.865597
3.727185,5,210.999032
5.69461,7,212.521798
9.815388,12,215.159626
3.509764,5,216.231717
2.799669,4,217.14219
3.727605,5,218.198931
17.161998,20,224.202279
8.085124,10,226.479419
1.908345,3,227.133674
4.376566,6,228.419177
11.533628,14,231.435908
5.224557,7,233.400204
10.997093,14,237.714737
17.366353,20,242.132542
5.339817,7,243.605378
3.571172,5,244.663708
17.650355,20,250.751743
2.973321,4,251.639167
8.860466,11,254.084805
3.083715,4,254.994092
18.560072,20,259.329734
17.937764,20,265.451932
13.999294,16,269.05185
2.591351,4,269.934011
2.668159,4,270.84144
17.21904,20,275.910852
5.417748,7,278.26238
8.893665,11,280.704934
6.540762,8,282.41797
4.637964,6,283.722621
3.798389,5,284.771232
2.059211,3,285.408123
2.654355,4,286.252339
1.93224,3,286.890999
2.065203,3,287.548244
18.294263,20,293.499639
11.728911,15,296.776805
7.792195,10,299.044338
2.955863,4,299.977719
17.20292,20,306.144358
1.906442,3,306.776862
